코드,평,전용면적(㎡),층,건축년도,predicted
1126010100,11,35.77,2,2017,"   deposit  pricemon   building          road           dong
0   7000.0        50       스타밸리     면목로49길 59  서울특별시 중랑구 면목동
1   8500.0        30  (1343-20)  용마산로36길 21-9  서울특별시 중랑구 면목동
2   1000.0        55   (390-25)       면목로 231  서울특별시 중랑구 면목동
3   5000.0        50     무지개하우스     면목로79길 16  서울특별시 중랑구 면목동
4   8000.0        25       풀하우스     상봉로17길 30  서울특별시 중랑구 면목동"
1126010200,9,28.79,4,2002,"   deposit  pricemon  building        road           dong
0   1000.0        45  (104-26)   면목로92길 22  서울특별시 중랑구 상봉동
1   2000.0        38  (104-26)   면목로92길 22  서울특별시 중랑구 상봉동
2  10000.0        20     로얄하이빌  봉화산로22길 11  서울특별시 중랑구 중화동
3   6000.0        40      동보빌딩  동일로114길 48  서울특별시 중랑구 상봉동
4   6000.0        40      동보빌딩  동일로114길 48  서울특별시 중랑구 상봉동"
1126010100,10,34.55,4,2016,"   deposit  pricemon   building         road           dong
0   2000.0        62  (172-100)  동일로91길 6-12  서울특별시 중랑구 면목동
1   7000.0        40      삼정드림빌  사가정로64가길 15  서울특별시 중랑구 면목동
2   5000.0        60       더하우스   면목로44나길 44  서울특별시 중랑구 면목동
3   8000.0        30     해오름아트빌  겸재로48길 31-1  서울특별시 중랑구 면목동
4   3000.0        60   (181-58)    봉우재로 24-5  서울특별시 중랑구 면목동"
1126010100,6,18.19,5,2016,"   deposit  pricemon  building          road           dong
0   7000.0        25      헤리츠빌  면목로28길 17-17  서울특별시 중랑구 면목동
1  12000.0        25  (393-75)     답십리로87길 9  서울특별시 중랑구 면목동
2   5000.0        60  (393-75)     답십리로87길 9  서울특별시 중랑구 면목동
3    500.0        40    한영필하우스  용마산로93길 27-9  서울특별시 중랑구 면목동
4    500.0        30  (446-16)     면목로48길 79  서울특별시 중랑구 면목동"
1126010200,16,53.66,3,2016,"   deposit  pricemon          building        road           dong
0   2000.0        70             삼성팰리스  봉화산로30길 98  서울특별시 중랑구 상봉동
1    534.0        45  시온빌라트(301동,302동)  봉화산로30길 85  서울특별시 중랑구 상봉동
2    569.0        48       시온빌라트(501동)  봉화산로30길 91  서울특별시 중랑구 상봉동
3   3000.0        32  시온빌라트(201동,202동)  봉화산로30길 81  서울특별시 중랑구 상봉동
4    569.0        48       시온빌라트(401동)  봉화산로30길 89  서울특별시 중랑구 상봉동"
1126010100,10,34.34,2,2002,"   deposit  pricemon  building           road           dong
0   3000.0        45      심온빌라      면목로39길 42  서울특별시 중랑구 면목동
1  10000.0        20  (127-40)   면목로79길 19-10  서울특별시 중랑구 면목동
2   5500.0        45  로얄하이츠빌A동      면목로72길 14  서울특별시 중랑구 면목동
3   2000.0        60     스카이타운  동일로95나길 12-11  서울특별시 중랑구 면목동
4   5000.0        45     한스넥스빌    봉우재로20가길 51  서울특별시 중랑구 면목동"
1126010200,16,53.84,2,1994,"   deposit  pricemon  building          road           dong
0   9000.0        30      한양맨션   동일로144가길 28  서울특별시 중랑구 중화동
1   8000.0        10      세원빌라    중랑역로29길 18  서울특별시 중랑구 중화동
2   1000.0        58      진성빌라    용마산로52길 13  서울특별시 중랑구 면목동
3   5000.0        40      현대파크  용마산로86길 9-28  서울특별시 중랑구 면목동
4   5000.0        50  (121-32)     동일로116길 8  서울특별시 중랑구 상봉동"
1126010400,11,37.24,2,2004,"   deposit  pricemon   building         road          dong
0  14000.0         5    (299-1)   숙선옹주로 29-1  서울특별시 중랑구 묵동
1  12000.0        20      태영하이빌  동일로154길 7-3  서울특별시 중랑구 묵동
2  12000.0        20      태영하이빌  동일로154길 7-3  서울특별시 중랑구 묵동
3   2000.0        45  (248-102)   중랑천로50길 22  서울특별시 중랑구 묵동
4   1000.0        40  (243-140)  중랑역로 175-14  서울특별시 중랑구 묵동"
1126010100,12,38.98,3,2003,"   deposit  pricemon  building           road           dong
0  10000.0        20  (127-40)   면목로79길 19-10  서울특별시 중랑구 면목동
1   2000.0        60     스카이타운  동일로95나길 12-11  서울특별시 중랑구 면목동
2   5000.0         6      하민빌라   동일로102길 34-4  서울특별시 중랑구 면목동
3   9000.0        14      동일빌라    망우로30길 45-8  서울특별시 중랑구 면목동
4   7000.0        30  (177-13)      동일로99길 31  서울특별시 중랑구 면목동"
1126010200,4,14.228,8,2018,"   deposit  pricemon        building         road           dong
0   5000.0        35       동인씨엘로102동   면목로92라길 15  서울특별시 중랑구 상봉동
1  10000.0         5  상봉다온파크(113-13)  면목로95길 11-5  서울특별시 중랑구 상봉동
2   2000.0        50    동일스카이시티 105동    면목로92길 16  서울특별시 중랑구 상봉동
3   3500.0        50           동인씨엘로   면목로92라길 12  서울특별시 중랑구 상봉동
4   2000.0        50       동인씨엘로102동   면목로92라길 15  서울특별시 중랑구 상봉동"
1126010500,17,54.66,-1,2002,"   deposit  pricemon   building           road           dong
0    500.0        55   (152-43)  용마산로112길 68-3  서울특별시 중랑구 망우동
1   2730.0        45   (152-43)  용마산로112길 68-3  서울특별시 중랑구 망우동
2   2000.0        50   (152-25)    용마산로112길 70  서울특별시 중랑구 망우동
3   8000.0        20   망우동다세대주택      망우로66길 43  서울특별시 중랑구 망우동
4   1000.0        40  (243-140)    중랑역로 175-14   서울특별시 중랑구 묵동"
1126010100,13,43.2,-1,1988,"   deposit  pricemon    building           road           dong
0    500.0        45        복지빌라  용마산로94길 64-76  서울특별시 중랑구 면목동
1   2000.0        35  현대하이츠빌라(라)      면목로72길 54  서울특별시 중랑구 면목동
2   1000.0        25    (1175-0)      겸재로48길 18  서울특별시 중랑구 면목동
3   9000.0        10    (179-22)      동일로 647-3  서울특별시 중랑구 면목동
4   3000.0        10      (32-4)   신내로7다길 60-22  서울특별시 중랑구 상봉동"
1126010100,7,22.79,5,2019,"   deposit  pricemon  building           road           dong
0   2000.0        50      누리마루  용마산로94길 37-10  서울특별시 중랑구 면목동
1    500.0        40    한영필하우스   용마산로93길 27-9  서울특별시 중랑구 면목동
2   8000.0        14    이안애 B동       용마산로 384  서울특별시 중랑구 면목동
3  12000.0        25  (393-75)      답십리로87길 9  서울특별시 중랑구 면목동
4   3000.0        55        혜원     봉우재로 164-1  서울특별시 중랑구 면목동"
1126010100,9,29.99,5,2015,"   deposit  pricemon building        road           dong
0   1000.0        50    동구햇살빌    겸재로24길 8  서울특별시 중랑구 면목동
1   2000.0        70     스타밸리   면목로49길 59  서울특별시 중랑구 면목동
2   5000.0        60    청우컨스빌   면목로27가길 8  서울특별시 중랑구 면목동
3   3000.0        55       혜원  봉우재로 164-1  서울특별시 중랑구 면목동
4   3000.0        40    LK그린빌   면목로57길 65  서울특별시 중랑구 면목동"
1126010200,17,55.93,3,2019,"   deposit  pricemon          building        road           dong
0    569.0        48       시온빌라트(501동)  봉화산로30길 91  서울특별시 중랑구 상봉동
1    569.0        48       시온빌라트(401동)  봉화산로30길 89  서울특별시 중랑구 상봉동
2    534.0        45  시온빌라트(301동,302동)  봉화산로30길 85  서울특별시 중랑구 상봉동
3   3000.0        32  시온빌라트(201동,202동)  봉화산로30길 81  서울특별시 중랑구 상봉동
4   2000.0        70             삼성팰리스  봉화산로30길 98  서울특별시 중랑구 상봉동"
1126010200,5,15.02,9,2018,"   deposit  pricemon   building        road           dong
0   3500.0        50      동인씨엘로  면목로92라길 12  서울특별시 중랑구 상봉동
1  12000.0        13       상봉타워              서울특별시 중랑구 상봉동
2  10900.0        10    이안채S타워A   면목로94길 13  서울특별시 중랑구 상봉동
3   2000.0        50  동인씨엘로102동  면목로92라길 15  서울특별시 중랑구 상봉동
4  10000.0        35    이안채S타워A   면목로94길 13  서울특별시 중랑구 상봉동"
1126010200,8,24.93,9,2018,"   deposit  pricemon building          road           dong
0   2000.0        75     예지다움     망우로 238-1  서울특별시 중랑구 상봉동
1  15000.0        10    대성쉐르빌  면목로92라길 15-2  서울특별시 중랑구 상봉동
2  10000.0        35  이안채S타워A     면목로94길 13  서울특별시 중랑구 상봉동
3   3500.0        50    동인씨엘로    면목로92라길 12  서울특별시 중랑구 상봉동
4  12000.0        13     상봉타워                서울특별시 중랑구 상봉동"
1126010100,17,56.03,4,2019,"   deposit  pricemon  building          road           dong
0   2000.0        80     골든네스트  용마산로72길 24-9  서울특별시 중랑구 면목동
1   3000.0       100     골든네스트  용마산로72길 24-9  서울특별시 중랑구 면목동
2  20000.0        20     하진리버빌      겸재로2길 45  서울특별시 중랑구 면목동
3  13000.0        30  (365-14)  면목로30길 25-13  서울특별시 중랑구 면목동
4   7000.0        70    금성프라임빌  용마산로70길 15-4  서울특별시 중랑구 면목동"
1126010100,4,12.66,4,2011,"   deposit  pricemon  building         road           dong
0   1000.0        40     토이하우스   면목로 421-10  서울특별시 중랑구 면목동
1    500.0        40       케이빌  면목로40길 35-8  서울특별시 중랑구 면목동
2   2000.0        35   (90-10)     봉우재로 162  서울특별시 중랑구 면목동
3   4000.0        25  (595-52)   사가정로51길 37  서울특별시 중랑구 면목동
4   3000.0        20     이오하우스    면목로 388-3  서울특별시 중랑구 면목동"
1126010100,9,29.82,6,2016,"   deposit  pricemon     building        road           dong
0   2000.0        60  현대홈타운(가,나동)    중랑천로5길 8  서울특별시 중랑구 면목동
1   4000.0        50     (1202-0)   겸재로42길 15  서울특별시 중랑구 면목동
2  13000.0        50           리움  면목로44마길 44  서울특별시 중랑구 면목동
3   6000.0        60        삼성트윈빌  봉우재로32길 46  서울특별시 중랑구 면목동
4   5000.0        60        청우컨스빌   면목로27가길 8  서울특별시 중랑구 면목동"
