코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1114016200,12,40.32,2,1986,"   deposit building       road          dong
0   8000.0  황금하이츠빌라   다산로5길 12  서울특별시 중구 신당동
1  17000.0     서울빌라  동호로8나길 35  서울특별시 중구 신당동
2  26000.0   장충그린빌라  동호로15길 83  서울특별시 중구 신당동
3  20000.0  에덴빌라 A동  동호로8가길 31  서울특별시 중구 신당동
4  17000.0    이화훼밀리  다산로21길 24  서울특별시 중구 신당동",13425
1114016200,34,112.74,1,1980,"   deposit   building       road          dong
0  26000.0     영동 하이츠   다산로6길 25  서울특별시 중구 신당동
1  20000.0  (346-491)   동호로8라길 8  서울특별시 중구 신당동
2  16000.0  (346-491)   동호로8라길 8  서울특별시 중구 신당동
3  25000.0    현대로얄 빌라  청구로22길 16  서울특별시 중구 신당동
4  25000.0    현대로얄 빌라  청구로22길 16  서울특별시 중구 신당동",31950
1114016200,24,80.19,1,2003,"   deposit   building          road          dong
0  34500.0      글로리안빌     동호로8가길 41  서울특별시 중구 신당동
1  18000.0  두원남산빌라 14  동호로17길 131-5  서울특별시 중구 신당동
2  13000.0  (432-990)     다산로 67-18  서울특별시 중구 신당동
3  23000.0       정은빌라     다산로24길 91  서울특별시 중구 신당동
4  28000.0    광림빌라 B동   청구로21길 41-9  서울특별시 중구 신당동",21545
1114016200,19,62.44,-1,1979,"   deposit   building        road          dong
0  26000.0     장충그린빌라   동호로15길 83  서울특별시 중구 신당동
1  20000.0  (346-491)    동호로8라길 8  서울특별시 중구 신당동
2  12000.0       한서빌라  동호로11나길 43  서울특별시 중구 신당동
3  12000.0       한서빌라  동호로11나길 43  서울특별시 중구 신당동
4  20000.0       한양빌라   동호로8다길 27  서울특별시 중구 신당동",19913
1114016200,14,45.3,1,2008,"   deposit    building          road          dong
0  23000.0   (304-213)  다산로29길 52-13  서울특별시 중구 신당동
1  16000.0   (304-250)   청구로22길 28-6  서울특별시 중구 신당동
2  30000.0       그린피아빌   동호로14길 11-7  서울특별시 중구 신당동
3  29500.0    (333-59)     다산로20길 25  서울특별시 중구 신당동
4  11000.0  (432-1928)    동호로11라길 41  서울특별시 중구 신당동",20285
1114014300,4,12.3,3,2012,"   deposit building        road            dong
0   9000.0   (49-3)   장충단로6길 42  서울특별시 중구 장충동1가
1   9000.0   (49-3)   장충단로6길 42  서울특별시 중구 장충동1가
2   9000.0   (49-3)   장충단로6길 42  서울특별시 중구 장충동1가
3   8000.0   (49-3)   장충단로6길 42  서울특별시 중구 장충동1가
4  13000.0     레이나빌  장충단로8나길 21  서울특별시 중구 장충동1가",9229.333333
1114016500,8,26.19,3,2019,"   deposit building         road          dong
0  22000.0     베네스트  난계로11길 18-7  서울특별시 중구 황학동
1  22000.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동
2  21000.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동
3  21500.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동
4  21500.0     베네스트  난계로11길 18-1  서울특별시 중구 황학동",22370
1114016200,16,54.33,4,2011,"   deposit   building         road          dong
0  33000.0      세종빌리지    동호로15길 95  서울특별시 중구 신당동
1  23000.0        뉴케슬    청구로21길 41  서울특별시 중구 신당동
2  20000.0      약수아이빌    동호로8가길 30  서울특별시 중구 신당동
3  26000.0  (330-218)  청구로3나길 7-12  서울특별시 중구 신당동
4  18000.0        한빛터    청구로17길 78  서울특별시 중구 신당동",28700
1114016200,9,29.98,2,2015,"   deposit building       road          dong
0  22000.0   타워파크주택  다산로20길 45  서울특별시 중구 신당동
1  25000.0   연희 하이빌   청구로3길 60  서울특별시 중구 신당동
2  21000.0    트럼프월드  청구로 104-3  서울특별시 중구 신당동
3  21000.0   동원스위트홈  청구로21길 46  서울특별시 중구 신당동
4  20000.0   동원스위트홈  청구로21길 46  서울특별시 중구 신당동",22575
1114016200,24,78.53,1,1984,"   deposit   building       road          dong
0  20000.0  (346-491)   동호로8라길 8  서울특별시 중구 신당동
1  25000.0    현대로얄 빌라  청구로22길 16  서울특별시 중구 신당동
2  25000.0    현대로얄 빌라  청구로22길 16  서울특별시 중구 신당동
3  26000.0     영동 하이츠   다산로6길 25  서울특별시 중구 신당동
4  16000.0  (346-491)   동호로8라길 8  서울특별시 중구 신당동",21800
1114016200,8,26.17,4,2015,"   deposit building         road          dong
0  19500.0    트럼프월드    청구로 104-3  서울특별시 중구 신당동
1  24000.0      블루빌    다산로18길 49  서울특별시 중구 신당동
2  18900.0   대명풀하우스    다산로18길 45  서울특별시 중구 신당동
3  24000.0   남산더힐B동  동호로14길 5-32  서울특별시 중구 신당동
4  23600.0   남산더힐B동  동호로14길 5-32  서울특별시 중구 신당동",23501
1114016200,6,20.21,3,2012,"   deposit               building          road          dong
0  12000.0                    블루빌     다산로18길 49  서울특별시 중구 신당동
1   9000.0  신당동 165-39 공동주택 (오영의)  퇴계로88가길 48-8  서울특별시 중구 신당동
2   8500.0  신당동 165-39 공동주택 (오영의)  퇴계로88가길 48-8  서울특별시 중구 신당동
3  15000.0              (340-101)     다산로16길 13  서울특별시 중구 신당동
4  15000.0              (340-101)     다산로16길 13  서울특별시 중구 신당동",10123.66667
1114016200,9,29.95,2,2020,"   deposit building       road          dong
0  25000.0  동원스위트신당  청구로21길 42  서울특별시 중구 신당동
1  25000.0  동원스위트신당  청구로21길 42  서울특별시 중구 신당동
2  23000.0   젬스톤빌리지  다산로33길 85  서울특별시 중구 신당동
3  23000.0   청구퍼스트빌  청구로 83-14  서울특별시 중구 신당동
4  25000.0  동원스위트신당  청구로21길 42  서울특별시 중구 신당동",24765
1114016200,28,92.64,4,1997,"   deposit   building          road          dong
0  30000.0       정은빌라     다산로24길 91  서울특별시 중구 신당동
1  23000.0       정은빌라     다산로24길 91  서울특별시 중구 신당동
2  48000.0       현대빌라     동호로15길 40  서울특별시 중구 신당동
3  13000.0  (432-990)     다산로 67-18  서울특별시 중구 신당동
4  23000.0       광일빌라  다산로31길 60-12  서울특별시 중구 신당동",28990
1114014400,7,23.14,3,2000,"   deposit   building          road            dong
0   7500.0  (193-122)    동호로25가길 27  서울특별시 중구 장충동2가
1   8000.0       주영빌라  동호로25길 37-38  서울특별시 중구 장충동2가
2   6500.0       주영빌라  동호로25길 37-38  서울특별시 중구 장충동2가
3   6200.0       경훈빌라  동호로25길 37-54  서울특별시 중구 장충동2가
4   7500.0  (193-122)    동호로25가길 27  서울특별시 중구 장충동2가",7038
1114016200,9,30,2,2014,"   deposit building        road          dong
0  22000.0   타워파크주택   다산로20길 45  서울특별시 중구 신당동
1  25000.0   연희 하이빌    청구로3길 60  서울특별시 중구 신당동
2  21000.0    트럼프월드   청구로 104-3  서울특별시 중구 신당동
3  19000.0  (413-2)  동호로20다길 28  서울특별시 중구 신당동
4  21000.0   동원스위트홈   청구로21길 46  서울특별시 중구 신당동",19170
1114016200,15,51.04,4,1996,"   deposit  building          road          dong
0  19000.0   약수마을에이동  동호로11다길 32-6  서울특별시 중구 신당동
1  10000.0  가람빌라(2차)  동호로11아길 22-5  서울특별시 중구 신당동
2  17000.0     이화훼밀리     다산로21길 24  서울특별시 중구 신당동
3  21000.0   약수마을에이동  동호로11다길 32-6  서울특별시 중구 신당동
4  20000.0   에덴빌라 A동     동호로8가길 31  서울특별시 중구 신당동",18875
1114016200,8,27.51,3,2019,"   deposit building          road          dong
0  25000.0  동원스위트신당     청구로21길 42  서울특별시 중구 신당동
1  25000.0  동원스위트신당     청구로21길 42  서울특별시 중구 신당동
2  24000.0   청구퍼스트빌     청구로 83-14  서울특별시 중구 신당동
3  25000.0   청구퍼스트빌     청구로 83-14  서울특별시 중구 신당동
4  24500.0    진흥펠리체  다산로33라길 15-7  서울특별시 중구 신당동",25230
1114016500,8,26.28,7,2019,"   deposit      building         road          dong
0  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
1  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
2  23000.0           더큐브    마장로16길 27  서울특별시 중구 황학동
3  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동
4  24500.0  소미골드라인(101동)  마장로18길 16-1  서울특별시 중구 황학동",24475
