코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1171010600,16,51.44,3,2010,"   deposit      building            road           dong
0  23500.0    스카이빌(34-6)        삼전로4길 13  서울특별시 송파구 삼전동
1  27000.0          정원빌라  백제고분로27길 28-13  서울특별시 송파구 삼전동
2  23000.0  선경베르빌(104-8)  백제고분로27길 12-17  서울특별시 송파구 삼전동
3  22000.0          삼성타운     삼전로10길 29-1  서울특별시 송파구 삼전동
4  15000.0    예가원(66-21)       삼학사로3길 50  서울특별시 송파구 삼전동",23741.20833
1171010700,9,29.78,4,2015,"   deposit building        road           dong
0  20000.0    보스턴파크   송이로27길 13  서울특별시 송파구 가락동
1  20000.0     아이리스  동남로9길 17-5  서울특별시 송파구 가락동
2  22000.0     아이리스  동남로9길 17-5  서울특별시 송파구 가락동
3  21000.0    이스트파크   송이로17길 33  서울특별시 송파구 가락동
4  22000.0    이스트파크   송이로17길 33  서울특별시 송파구 가락동",20513
1171010700,9,29.95,3,2014,"   deposit  building          road           dong
0  22000.0  (123-18)   동남로13길 48-5  서울특별시 송파구 가락동
1  24000.0      리센츠빌     동남로13길 25  서울특별시 송파구 가락동
2  20000.0       런던빌   오금로44나길 9-1  서울특별시 송파구 가락동
3  21000.0      아이리스    동남로9길 17-5  서울특별시 송파구 가락동
4  20000.0    썬사인하우스  중대로12길 18-16  서울특별시 송파구 가락동",21209
1171010600,9,29.98,3,2019,"   deposit building            road           dong
0  25000.0  (171-5)   백제고분로32길 46-1  서울특별시 송파구 삼전동
1  25000.0  (171-5)   백제고분로32길 46-7  서울특별시 송파구 삼전동
2  27500.0      시드빌   백제고분로31길 11-1  서울특별시 송파구 삼전동
3  29000.0      시드빌   백제고분로31길 11-1  서울특별시 송파구 삼전동
4  28000.0     삼익주택  백제고분로28길 39-25  서울특별시 송파구 삼전동",25766.81319
1171010100,13,42.88,4,2003,"   deposit      building            road           dong
0  20000.0   그랜드빌(327-2)      삼전로3길 7-13  서울특별시 송파구 잠실동
1  18500.0  힐탑빌라(216-10)     백제고분로13길 16  서울특별시 송파구 잠실동
2  22000.0      (240-11)  백제고분로19길 23-20  서울특별시 송파구 잠실동
3  20000.0   자연빌라(225-0)      올림픽로10길 47  서울특별시 송파구 잠실동
4  18000.0      (241-14)  백제고분로19길 27-18  서울특별시 송파구 잠실동",19746
1171010600,16,52.36,5,2006,"   deposit  building            road           dong
0  18300.0   (178-8)   백제고분로32길 11-9  서울특별시 송파구 삼전동
1   6000.0  (163-14)   백제고분로32길 12-8  서울특별시 송파구 삼전동
2  24000.0      준허브빌  백제고분로34길 18-12  서울특별시 송파구 석촌동
3  22000.0     정우아트빌        문정로13길 6  서울특별시 송파구 가락동
4  20000.0     우석하우스   백제고분로22길 15-9  서울특별시 송파구 삼전동",21637
1171010800,4,13.24,4,2013,"   deposit    building         road           dong
0   4955.0     (83-23)    새말로 114-1  서울특별시 송파구 문정동
1  10000.0       스타골든빌  문정로1길 15-13  서울특별시 송파구 문정동
2  12000.0       바움하우스  동남로2길 21-10  서울특별시 송파구 문정동
3   8000.0       바우하우스  동남로2길 21-12  서울특별시 송파구 문정동
4  11000.0  지암와이즈스톤 빌딩       문정로 63  서울특별시 송파구 문정동",8820.05
1171011200,19,61.74,2,2016,"   deposit       building            road           dong
0  31000.0       (112-11)  백제고분로48길 12-20  서울특별시 송파구 방이동
1  31000.0        랜드마크에이동    가락로36길 10-12  서울특별시 송파구 방이동
2  26000.0         그린 하이츠  백제고분로48나길 11-1  서울특별시 송파구 방이동
3  28000.0         킹스톤하우스    동남로23길 20-14  서울특별시 송파구 오금동
4  28000.0  파크하우스(100-10)      위례성대로2길 60  서울특별시 송파구 방이동",31760
1171010400,18,58.02,4,2013,"   deposit     building            road           dong
0  30000.0        서영빌리지   송파대로36길 32-14  서울특별시 송파구 송파동
1  36000.0       (16-8)  백제고분로41길 11-26  서울특별시 송파구 송파동
2  25000.0  삼구주택(97-44)     송파대로 372-12  서울특별시 송파구 송파동
3  25500.0      (56-14)  석촌호수로18길 20-14  서울특별시 송파구 석촌동
4  25000.0     (131-19)  백제고분로46길 26-38  서울특별시 송파구 송파동",30375
1171010500,7,24.24,3,2003,"   deposit  building            road           dong
0  12000.0      복돌빌라   백제고분로34길 3-20  서울특별시 송파구 석촌동
1  15000.0    (56-9)   석촌호수로18길 20-4  서울특별시 송파구 석촌동
2  13500.0   (244-2)      가락로5길 23-9  서울특별시 송파구 석촌동
3  11000.0    (56-6)  석촌호수로18길 16-13  서울특별시 송파구 석촌동
4  10000.0  (211-14)   백제고분로34길 4-13  서울특별시 송파구 석촌동",13115
1171010600,14,47.04,8,2017,"   deposit   building        road           dong
0  30000.0  빌라드그리움 석촌      가락로 71  서울특별시 송파구 석촌동
1  28000.0  빌라드그리움 석촌      가락로 71  서울특별시 송파구 석촌동
2  40000.0      잠실아레나  백제고분로21길 7  서울특별시 송파구 삼전동
3  30000.0  빌라드그리움 석촌      가락로 71  서울특별시 송파구 석촌동
4  30000.0  빌라드그리움 석촌      가락로 71  서울특별시 송파구 석촌동",36336
1171011400,10,32.93,6,2013,"   deposit building           road           dong
0  24000.0     한두리빌  성내천로21길 20-19  서울특별시 송파구 마천동
1  18000.0   채움채 빌딩       양산로 40-6  서울특별시 송파구 거여동
2  19500.0      성민빌      오금로 476-7  서울특별시 송파구 거여동
3  25000.0    명성리치빌        오금로 464  서울특별시 송파구 거여동
4  22000.0    트라움바우      마천로61다길 9  서울특별시 송파구 마천동",21431
1171010400,8,27.08,4,2002,"   deposit  building            road           dong
0  15000.0      스위트빌      송파대로42길 46  서울특별시 송파구 송파동
1   9000.0     파인하우스  백제고분로45길 18-18  서울특별시 송파구 송파동
2  20000.0   (14-10)     송파대로44길 5-1  서울특별시 송파구 송파동
3  22000.0   (94-17)     가락로21길 4-25  서울특별시 송파구 송파동
4  16000.0  카사뷰에나 IV       가락로18길 12  서울특별시 송파구 송파동",14920
1171010500,20,65.58,5,2007,"   deposit building            road           dong
0  30000.0  (241-0)     송파대로37길 104  서울특별시 송파구 석촌동
1  19000.0      벨메종   백제고분로22길 19-3  서울특별시 송파구 삼전동
2  34000.0    리치빌리지  백제고분로40길 24-15  서울특별시 송파구 석촌동
3   6000.0    대원빌리지      가락로11길 5-8  서울특별시 송파구 석촌동
4  28000.0  (130-3)   백제고분로44길 13-5  서울특별시 송파구 송파동",29870
1171010800,13,41.48,4,1991,"   deposit building          road           dong
0  17000.0   운암파크맨션   송이로34길 45-1  서울특별시 송파구 문정동
1  11500.0   금산아트빌라  새말로17길 16-15  서울특별시 송파구 문정동
2   5500.0   금산아트빌라  새말로17길 16-15  서울특별시 송파구 문정동
3   5500.0   금산아트빌라  새말로17길 16-15  서울특별시 송파구 문정동
4  16500.0   성림파크빌라     중대로16길 19  서울특별시 송파구 가락동",16435
1171011400,10,33.73,4,2006,"   deposit building          road           dong
0  13000.0    삼성골든빌  성내천로43가길 8-1  서울특별시 송파구 마천동
1   8500.0      한주빌    마천로61바길 22  서울특별시 송파구 마천동
2  15500.0     벽담주택  마천로51길 16-15  서울특별시 송파구 마천동
3  15000.0    삼성하이츠  성내천로43가길 7-1  서울특별시 송파구 마천동
4  13000.0      렉스빌     거마로15길 26  서울특별시 송파구 거여동",12230
