코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1138010800,21,68.85,4,2008,"   deposit      building         road           dong
0  26000.0  서안아트빌(20-47)  진흥로1길 55-34  서울특별시 은평구 역촌동
1  22000.0  샤론래미안(26-32)     진흥로7길 10  서울특별시 은평구 역촌동
2  19000.0    선우빌라(7-42)     연서로16길 6  서울특별시 은평구 역촌동
3  25000.0          두산빌라      연서로4길 4  서울특별시 은평구 역촌동
4  22000.0         그린아트빌     진흥로1길 40  서울특별시 은평구 역촌동",20052
1138010700,9,29.64,3,2018,"   deposit   building          road           dong
0  20000.0      삼영평안채   은평로16길 16-2  서울특별시 은평구 응암동
1  20000.0      삼영평안채   은평로16길 16-2  서울특별시 은평구 응암동
2  20000.0  산호팰리스(A동)    응암로5길 14-1  서울특별시 은평구 응암동
3  20400.0      보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
4  22000.0     한성벨라트리       가좌로 186  서울특별시 은평구 응암동",20477.04762
1138010200,17,56.28,2,1993,"   deposit         building         road           dong
0  11000.0      주연빌라(43-61)  은평로21길 6-25  서울특별시 은평구 녹번동
1  15000.0             한신빌라      녹번로7길 7  서울특별시 은평구 녹번동
2  15000.0  백운하이츠빌B(169-30)    서오릉로4길 24  서울특별시 은평구 녹번동
3  13000.0     태양빌라(480-91)    통일로92나길 4  서울특별시 은평구 불광동
4  14200.0    연희빌라(484-158)     통일로88길 4  서울특별시 은평구 불광동",13600
1138010900,9,30.93,4,1997,"   deposit      building         road           dong
0   9000.0    만민빌라(1-96)     갈현로4길 14  서울특별시 은평구 신사동
1   2000.0    만민빌라(1-96)     갈현로4길 14  서울특별시 은평구 신사동
2  12000.0        방배그린빌라  연서로16길 18-1  서울특별시 은평구 역촌동
3  11500.0  대진아트빌(22-60)      연서로6길 5  서울특별시 은평구 역촌동
4   8000.0          현영빌라  서오릉로9길 14-7  서울특별시 은평구 역촌동",6265.833333
1138010200,16,53.94,5,2008,"   deposit        building         road           dong
0  18000.0           임창에버빌  은평로13길 17-8  서울특별시 은평구 녹번동
1  15000.0           부강네스코  통일로53길 12-1  서울특별시 은평구 녹번동
2  14500.0            위즈캐슬    녹번로 53-11  서울특별시 은평구 녹번동
3  14000.0  이지플아트빌(141-64)   진흥로 138-18  서울특별시 은평구 녹번동
4  10000.0            신성빌라     녹번로1길 21  서울특별시 은평구 녹번동",17475
1138010500,14,45.09,2,2014,"   deposit building          road           dong
0  17000.0    삼원렉스빌  갈현로15길 24-13  서울특별시 은평구 구산동
1  14000.0  플라워가든빌라  서오릉로21길 33-8  서울특별시 은평구 구산동
2  30000.0  리모더스위트홈     갈현로 120-6  서울특별시 은평구 구산동
3  27500.0    삼성캐스빌   연서로11길 30-1  서울특별시 은평구 구산동
4  27500.0    삼성캐스빌   연서로11길 30-1  서울특별시 은평구 구산동",17555
1138010300,26,85.14,1,1983,"   deposit     building          road           dong
0  12000.0     (479-55)   통일로94길 30-4  서울특별시 은평구 불광동
1  14000.0      (264-1)  통일로68가길 3-17  서울특별시 은평구 불광동
2  16000.0      (264-1)  통일로68가길 3-17  서울특별시 은평구 불광동
3  16000.0  불광연립(270-9)    통일로68가길 16  서울특별시 은평구 불광동
4  13000.0           부호     갈현로37길 13  서울특별시 은평구 갈현동",13746.66667
1138010900,16,52.6,3,2016,"   deposit      building          road           dong
0  23000.0        명남더블레스  은평터널로 173-15  서울특별시 은평구 신사동
1  21000.0         현진그린빌     가좌로 333-6  서울특별시 은평구 신사동
2  21500.0  기룡하이츠(270-9)    갈현로3길 28-1  서울특별시 은평구 신사동
3  22500.0        동명파크타운    은평터널로11길 4  서울특별시 은평구 신사동
4  24000.0           파크원   가좌로11길 24-7  서울특별시 은평구 신사동",21531
1138010300,6,21.43,2,2019,"   deposit     building          road           dong
0  16800.0        대명플러스    연서로37가길 15  서울특별시 은평구 불광동
1  15900.0        다인블루빌    통일로92가길 32  서울특별시 은평구 불광동
2  20500.0        경인에버빌     연서로34길 14  서울특별시 은평구 불광동
3  20500.0        경인에버빌     연서로34길 14  서울특별시 은평구 불광동
4  14000.0  파란채하우스 101동  통일로88길 15-19  서울특별시 은평구 불광동",16212
1138010900,10,31.62,3,2015,"   deposit building         road           dong
0  15000.0      성언빌   갈현로3다길 7-1  서울특별시 은평구 신사동
1  14000.0    첼라넥스빌  은평터널로 175-1  서울특별시 은평구 신사동
2  25000.0     아느칸빌  증산로15길 26-8  서울특별시 은평구 신사동
3  18900.0     아느칸빌  증산로15길 26-8  서울특별시 은평구 신사동
4  25000.0     아느칸빌  증산로15길 26-8  서울특별시 은평구 신사동",15824.25
