코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1123010300,8,28.05,2,2016,"   deposit     building       road            dong
0  24000.0  동광팰리스(1214)  왕산로19길 52  서울특별시 동대문구 제기동
1  24000.0  동광팰리스(1214)  왕산로19길 52  서울특별시 동대문구 제기동
2  18000.0        민족통일빌   홍릉로3길 55  서울특별시 동대문구 제기동
3  23000.0         다빈치빌  정릉천동로 112  서울특별시 동대문구 제기동
4  23000.0         다빈치빌  정릉천동로 112  서울특별시 동대문구 제기동",22165
1123010600,17,55.812,4,2018,"   deposit   building         road            dong
0  30000.0    에메랄드 2차  답십리로72길 128  서울특별시 동대문구 장안동
1  25000.0  에이원빌리지3단지  한천로24길 47-5  서울특별시 동대문구 장안동
2  27000.0   삼원해피니스2차  답십리로69가길 21  서울특별시 동대문구 장안동
3  27000.0      동성네스트  답십리로69길 139  서울특별시 동대문구 장안동
4  26000.0       청솔타운   장한로27가길 63  서울특별시 동대문구 장안동",30005
1123010700,13,41.96,2,2019,"   deposit      building          road             dong
0  27000.0       홍릉한강뉴스타     회기로10길 12  서울특별시 동대문구 청량리동
1  19950.0   골든캐슬(224-4)  약령시로19길 14-2  서울특별시 동대문구 청량리동
2  20000.0           소담재    답십리로63가길 2   서울특별시 동대문구 장안동
3   7000.0      동일스카이씨티빌   홍릉로22길 17-5  서울특별시 동대문구 청량리동
4  30000.0  성우스타팰리스(585)    사가정로23길 64   서울특별시 동대문구 장안동",24943.25
1123010300,7,22.91,6,2013,"   deposit     building        road            dong
0  17000.0       브라운하우스  왕산로19라길 27  서울특별시 동대문구 제기동
1  17000.0       브라운하우스  왕산로19라길 27  서울특별시 동대문구 제기동
2  17000.0       브라운하우스  왕산로19라길 27  서울특별시 동대문구 제기동
3  25000.0      안암 아크로빌     안암로 100  서울특별시 동대문구 제기동
4  22000.0  동광팰리스(1214)   왕산로19길 52  서울특별시 동대문구 제기동",17015
1123010400,16,51.63,3,2019,"   deposit    building          road            dong
0  27000.0         타워빌  서울시립대로19길 10  서울특별시 동대문구 전농동
1  28500.0       태성골드빌   답십리로23길 146  서울특별시 동대문구 전농동
2  26000.0  DH팰리스(9-4)    사가정로20길 48  서울특별시 동대문구 전농동
3  29000.0        예원캐슬  서울시립대로25길 14  서울특별시 동대문구 전농동
4  22000.0     더가온101동     전농로31길 56  서울특별시 동대문구 전농동",27770
1123010200,4,12.43,2,2013,"   deposit   building        road            dong
0   8000.0     이편한빌리지  천호대로39길 19  서울특별시 동대문구 용두동
1   8000.0   (39-430)  천호대로35길 51  서울특별시 동대문구 용두동
2   7000.0  (102-190)   무학로34가길 3  서울특별시 동대문구 용두동
3   6000.0  (102-190)   무학로34가길 3  서울특별시 동대문구 용두동
4   7500.0   (274-35)  왕산로19바길 23  서울특별시 동대문구 제기동",8305
1123010600,14,47.27,5,2003,"   deposit       building        road             dong
0  19000.0           가단빌라   왕산로45길 66  서울특별시 동대문구 청량리동
1  10000.0           maru   한천로46길 42   서울특별시 동대문구 장안동
2  21000.0          부승파크빌    장한로8길 62   서울특별시 동대문구 장안동
3  20000.0  트윈빌라A(409-12)  한천로2길 27-8   서울특별시 동대문구 장안동
4  22000.0        (140-3)   답십리로63길 7   서울특별시 동대문구 장안동",17382.16667
1123010500,13,41.76,3,2019,"   deposit     building         road             dong
0  23000.0  숲에그린(470-6)   답십리로38길 33  서울특별시 동대문구 답십리동
1  23000.0      (36-19)  답십리로48가길 45  서울특별시 동대문구 답십리동
2  23000.0      (36-19)  답십리로48가길 45  서울특별시 동대문구 답십리동
3  21000.0      (36-19)  답십리로48가길 45  서울특별시 동대문구 답십리동
4  21000.0  숲에그린(470-6)   답십리로38길 33  서울특별시 동대문구 답십리동",23768.45238
1123010900,5,15,1,2011,"   deposit   building          road            dong
0   8200.0  (286-208)  망우로16길 43-11  서울특별시 동대문구 휘경동
1   6000.0      엘림하우스    망우로12가길 14  서울특별시 동대문구 휘경동
2   7100.0  (286-208)  망우로16길 43-11  서울특별시 동대문구 휘경동
3   8000.0   (308-35)     망우로12길 43  서울특별시 동대문구 휘경동
4   6800.0  (286-344)   망우로18길 81-1  서울특별시 동대문구 휘경동",8005.333333
1123010600,18,59.96,2,2010,"   deposit        building          road            dong
0  21000.0        (381-10)    답십리로68길 87  서울특별시 동대문구 장안동
1  22000.0        (381-10)    답십리로68길 87  서울특별시 동대문구 장안동
2  20000.0           덕산빌리지    사가정로25길 32  서울특별시 동대문구 장안동
3  18000.0        (341-22)  장한로24길 30-12  서울특별시 동대문구 장안동
4  20000.0  상헌새티스빌(93-111)   한천로46길 70-4  서울특별시 동대문구 장안동",20630
1123010400,9,29.1,2,2019,"   deposit building         road            dong
0  18000.0  더가온101동    전농로31길 56  서울특별시 동대문구 전농동
1  15000.0    센트럴21    전농로31길 23  서울특별시 동대문구 전농동
2  18000.0    하이프라자  전농로37길 33-1  서울특별시 동대문구 전농동
3  18000.0    하이프라자  전농로37길 33-1  서울특별시 동대문구 전농동
4  18000.0  더가온102동    전농로31길 52  서울특별시 동대문구 전농동",18055
1123010300,17,56.47,2,1997,"   deposit   building        road            dong
0  13000.0  (122-669)  회기로4길 21-4  서울특별시 동대문구 제기동
1  18000.0  (1143-22)     회기로8길 4  서울특별시 동대문구 제기동
2  15000.0  (122-401)   회기로8가길 26  서울특별시 동대문구 제기동
3  14000.0      현대빌라트   전농로38길 42  서울특별시 동대문구 전농동
4   6500.0   (134-23)    제기로6가길 5  서울특별시 동대문구 제기동",16060
1123010300,5,16.56,6,2013,"   deposit building          road            dong
0  17000.0   브라운하우스    왕산로19라길 27  서울특별시 동대문구 제기동
1   5500.0        준  고산자로44길 16-2  서울특별시 동대문구 제기동
2   5500.0        준  고산자로44길 16-2  서울특별시 동대문구 제기동
3   6000.0        준  고산자로44길 16-2  서울특별시 동대문구 제기동
4  17000.0   브라운하우스    왕산로19라길 27  서울특별시 동대문구 제기동",10989
1123010700,15,49.27,1,2019,"   deposit     building          road             dong
0  19500.0  골든캐슬(224-4)  약령시로19길 14-2  서울특별시 동대문구 청량리동
1  27000.0      홍릉한강뉴스타     회기로10길 12  서울특별시 동대문구 청량리동
2  19950.0  골든캐슬(224-4)  약령시로19길 14-2  서울특별시 동대문구 청량리동
3  26000.0        코지그린빌    천호대로91길 46   서울특별시 동대문구 장안동
4  26500.0        코지그린빌    천호대로91길 46   서울특별시 동대문구 장안동",25789
