코드,평수,전용면적(㎡),층,건축년도,predicted
1135010300,9,29.67,2,2014,"   deposit  pricemon   building          road           dong
0   2000.0        33     청마타운B동     공릉로27길 94  서울특별시 노원구 공릉동
1   1000.0        40     청마타운B동     공릉로27길 94  서울특별시 노원구 공릉동
2   1000.0        45     청마타운B동     공릉로27길 94  서울특별시 노원구 공릉동
3   2000.0        60  (240-228)      노원로1나길 5  서울특별시 노원구 공릉동
4   1000.0        40     441-47  공릉로43가길 16-7  서울특별시 노원구 공릉동"
1135010500,12,39.24,5,2013,"   deposit  pricemon       building           road           dong
0   1695.0        22  미소홈타운(1051-8)    동일로237다길 21  서울특별시 노원구 상계동
1   3000.0        60      상계 예인빌라1차      상계로18길 48  서울특별시 노원구 상계동
2   2000.0        75           풀하우스  한글비석로44길 45-9  서울특별시 노원구 상계동
3   2634.0        15    낙원타운하우스201동      공릉로58바길 6  서울특별시 노원구 하계동
4    800.0        45          동신라메르      상계로12길 76  서울특별시 노원구 상계동"
1135010500,17,54.99,2,1998,"   deposit  pricemon       building             road           dong
0   9000.0        20        이오그린빌 B        노원로32길 34  서울특별시 노원구 상계동
1   2000.0        50  유성빌라(581-214)      상계로1길 62-57  서울특별시 노원구 상계동
2   2000.0        55      범하하이츠타운2차      덕릉로126나길 47  서울특별시 노원구 상계동
3   2000.0        50           동방빌라  한글비석로24가길 72-10  서울특별시 노원구 상계동
4   2000.0        55       보람빌라 15차      한글비석로44가길 6  서울특별시 노원구 상계동"
1135010600,13,42.09,-1,1994,"   deposit  pricemon     building         road           dong
0   2000.0        20      (90-36)   중계로14바길 26  서울특별시 노원구 중계동
1   3000.0        45  양지그린빌라 102동  동일로242다길 27  서울특별시 노원구 상계동
2    300.0        30     (370-16)     상계로9길 15  서울특별시 노원구 상계동
3    100.0        25         소망빌라    상계로17길 16  서울특별시 노원구 상계동
4    500.0        29    혁구빌라 A. B   동일로230가길 8  서울특별시 노원구 상계동"
1135010300,22,73.94,2,2003,"   deposit  pricemon   building           road           dong
0   1000.0        50      마인드밸리     동일로190길 50  서울특별시 노원구 공릉동
1   9000.0        45       석정빌라  동일로176길 29-21  서울특별시 노원구 공릉동
2   1000.0        60       스위트빌       공릉로20길 7  서울특별시 노원구 공릉동
3   3000.0        80  동해빌라트101동  한글비석로1길 81-12  서울특별시 노원구 하계동
4   2000.0        65       유한빌라   동일로186길 31-9  서울특별시 노원구 공릉동"
1135010500,4,13.36,3,2013,"   deposit  pricemon building            road           dong
0    500.0        40    중앙프라자         상계로 146  서울특별시 노원구 상계동
1    500.0        45    무지개원룸       상계로 110-1  서울특별시 노원구 상계동
2   3000.0        25    무지개원룸       상계로 110-1  서울특별시 노원구 상계동
3   2000.0        30     원하우스  동일로237나길 35-12  서울특별시 노원구 상계동
4    500.0        40       루체      동일로239길 36  서울특별시 노원구 상계동"
1135010500,16,54.12,5,2003,"   deposit  pricemon      building         road           dong
0   3000.0        50  상계빌라(1087-8)   동일로237길 80  서울특별시 노원구 상계동
1    500.0        11          순호주택   동일로239다길 7  서울특별시 노원구 상계동
2   1000.0        40    한솔그랑빌 103동  동일로239가길 21  서울특별시 노원구 상계동
3   1000.0        35       한우리타운나동  상계로37나길 1-5  서울특별시 노원구 상계동
4  13000.0        20          원터빌A    노원로28길 49  서울특별시 노원구 상계동"
1135010500,19,63.18,4,1994,"   deposit  pricemon        building          road           dong
0   4000.0        25  유성그린빌라(1096-5)   동일로239다길 13  서울특별시 노원구 상계동
1   2000.0        50           보람빌라A  한글비석로41가길 27  서울특별시 노원구 상계동
2    500.0        30            선화빌라     상계로39길 30  서울특별시 노원구 상계동
3   1000.0        50        5차홍진그린맨션    상계로35가길 47  서울특별시 노원구 상계동
4     20.0        20            주신빌라      상계로9길 32  서울특별시 노원구 상계동"
1135010200,6,19.31,2,2016,"   deposit  pricemon building       road           dong
0   3000.0        30    청마하우스    광운로7길 8  서울특별시 노원구 월계동
1   4000.0        14    청마하우스    광운로7길 8  서울특별시 노원구 월계동
2   1000.0        54      준타운   광운로7길 17  서울특별시 노원구 월계동
3   1500.0        40      준타운   광운로7길 17  서울특별시 노원구 월계동
4   2000.0        44     제이타운  석계로13길 44  서울특별시 노원구 월계동"
1135010500,11,37.89,3,2016,"   deposit  pricemon       building           road           dong
0   1610.0        21  미소홈타운(1051-8)    동일로237다길 21  서울특별시 노원구 상계동
1   1624.0        21  미소홈타운(1051-8)    동일로237다길 21  서울특별시 노원구 상계동
2   1662.0        22  미소홈타운(1051-8)    동일로237다길 21  서울특별시 노원구 상계동
3   2000.0        51           풀하우스  한글비석로44길 45-9  서울특별시 노원구 상계동
4   1000.0        50          새울센스빌    한글비석로37길 30  서울특별시 노원구 상계동"
1135010300,5,18,4,2013,"   deposit  pricemon  building           road           dong
0    500.0        43      한미동산  동일로186길 53-17  서울특별시 노원구 공릉동
1   1000.0        40    A-LIVE     동일로 1009-9  서울특별시 노원구 공릉동
2   1000.0        40  골든HOUSE2     동일로196길 21  서울특별시 노원구 공릉동
3   1000.0        40      해오름H     공릉로43가길 13  서울특별시 노원구 공릉동
4    500.0        55    호산나하우스     동일로184길 26  서울특별시 노원구 공릉동"
1135010500,9,29.3,3,1991,"   deposit  pricemon   building           road           dong
0   9000.0         5  삼우아트빌라 2동    노원로28길 57-9  서울특별시 노원구 상계동
1   6800.0        10     생명빌라 A    동일로230나길 13  서울특별시 노원구 상계동
2   3000.0        32  백승빌라 1.2동  동일로242라길 12-5  서울특별시 노원구 상계동
3   1500.0        15  동남빌라 가,나동   덕릉로124길 46-4  서울특별시 노원구 상계동
4   2000.0        45     토양맨션 B     동일로237다길 6  서울특별시 노원구 상계동"
1135010300,4,13.83,5,2013,"   deposit  pricemon  building           road           dong
0   1000.0        40  골든HOUSE2     동일로196길 21  서울특별시 노원구 공릉동
1   1000.0        38  골든HOUSE2     동일로196길 21  서울특별시 노원구 공릉동
2   2500.0        25  (513-57)  동일로186길 36-20  서울특별시 노원구 공릉동
3   1000.0        34  (513-57)  동일로186길 36-20  서울특별시 노원구 공릉동
4   1000.0        50     그랜드빌딩     동일로190길 42  서울특별시 노원구 공릉동"
1135010300,19,62.78,2,1978,"   deposit  pricemon      building           road           dong
0   1000.0        70       양지빌라 나동  동일로196길 27-10  서울특별시 노원구 공릉동
1   3000.0        20        하얀연립주택  동일로182길 57-17  서울특별시 노원구 공릉동
2   1000.0        20          경춘빌라         노원로 41  서울특별시 노원구 공릉동
3   2000.0        55  현대빌라(683-33)     화랑로 419-16  서울특별시 노원구 공릉동
4   6000.0        20          경춘빌라         노원로 41  서울특별시 노원구 공릉동"
1135010300,4,13.68,3,2014,"   deposit  pricemon building         road           dong
0   1000.0        40      주니빌  동일로193가길 13  서울특별시 노원구 공릉동
1   1000.0        40      주니빌  동일로193가길 13  서울특별시 노원구 공릉동
2    500.0        40      일마래   동일로182길 12  서울특별시 노원구 공릉동
3   1000.0        45     해오름H   공릉로43가길 13  서울특별시 노원구 공릉동
4    500.0        40     해오름H   공릉로43가길 13  서울특별시 노원구 공릉동"
1135010300,14,47.86,2,2012,"   deposit  pricemon building           road           dong
0   1000.0        70   해오라기힐스  동일로186길 53-40  서울특별시 노원구 공릉동
1   2000.0        40   441-86   공릉로43가길 30-4  서울특별시 노원구 공릉동
2   3000.0        60    우공리온빌     동일로196길 28  서울특별시 노원구 공릉동
3   6500.0        33      진성빌   동일로184길 69-7  서울특별시 노원구 공릉동
4   1000.0        45     해성빌Y   동일로190길 67-5  서울특별시 노원구 공릉동"
1135010400,8,26.53,3,2007,"   deposit  pricemon building          road           dong
0   6500.0        10      리치빌  공릉로58길 121-7  서울특별시 노원구 하계동
1   3000.0        40      리치빌  공릉로58길 121-7  서울특별시 노원구 하계동
2   3000.0        60      레드원    공릉로59가길 22  서울특별시 노원구 하계동
3    500.0        40       별궁   공릉로62길 27-7  서울특별시 노원구 하계동
4   4000.0        45     신동타운   공릉로41길 29-2  서울특별시 노원구 공릉동"
1135010300,4,13.95,3,2016,"   deposit  pricemon building          road           dong
0   1000.0        40      온유홈  동일로196길 27-2  서울특별시 노원구 공릉동
1   2000.0        30    375-9    동일로196길 14  서울특별시 노원구 공릉동
2   1500.0        40     해성빌Y  동일로190길 67-5  서울특별시 노원구 공릉동
3   1000.0        40     해성빌Y  동일로190길 67-5  서울특별시 노원구 공릉동
4   1000.0        40      주니빌   동일로193가길 13  서울특별시 노원구 공릉동"
1135010300,13,42.06,2,1991,"   deposit  pricemon      building          road           dong
0   3000.0        40        동우빌라B동    공릉로 184-18  서울특별시 노원구 공릉동
1   5000.0        15          금성빌라  동일로186길 67-7  서울특별시 노원구 공릉동
2   1000.0        50       우성빌라 A동    동일로198길 40  서울특별시 노원구 공릉동
3   6000.0        20          경춘빌라        노원로 41  서울특별시 노원구 공릉동
4   2000.0        55  현대빌라(683-33)    화랑로 419-16  서울특별시 노원구 공릉동"
1135010300,10,32.52,3,1987,"   deposit  pricemon  building        road           dong
0  10000.0         5      경춘빌라      노원로 41  서울특별시 노원구 공릉동
1   1000.0        50      경춘빌라      노원로 41  서울특별시 노원구 공릉동
2  10000.0         5      경춘빌라      노원로 41  서울특별시 노원구 공릉동
3   2000.0        60  (408-77)  공릉로41라길 26  서울특별시 노원구 공릉동
4   6000.0        20      경춘빌라      노원로 41  서울특별시 노원구 공릉동"
1135010500,6,18.81,3,2013,"   deposit  pricemon building            road           dong
0   2000.0        30     원하우스  동일로237나길 35-12  서울특별시 노원구 상계동
1    500.0        40       루체      동일로239길 36  서울특별시 노원구 상계동
2    500.0        40    중앙프라자         상계로 146  서울특별시 노원구 상계동
3   3000.0        25    무지개원룸       상계로 110-1  서울특별시 노원구 상계동
4    500.0        45    무지개원룸       상계로 110-1  서울특별시 노원구 상계동"
1135010300,18,59.56,4,2015,"   deposit  pricemon building           road           dong
0   4000.0        40   556-15   동일로182길 37-8  서울특별시 노원구 공릉동
1   1841.0        24     뉴서울빌    동일로193가길 18  서울특별시 노원구 공릉동
2   5000.0        65    우공리온빌     동일로196길 28  서울특별시 노원구 공릉동
3   3000.0        50   해오라기힐스  동일로186길 53-40  서울특별시 노원구 공릉동
4   2000.0        30   556-15   동일로182길 37-8  서울특별시 노원구 공릉동"
