코드,평,전용면적(㎡),층,건축년도,predicted
1168010800,18,59.04,2,2002,"   deposit  pricemon        building        road           dong
0  17000.0        25  오페라하우스(229-24)  논현로114길 15  서울특별시 강남구 논현동
1  17000.0        55       드림빌(68-4)  언주로147길 29  서울특별시 강남구 논현동
2   9000.0        70             한스빌   선릉로115길 5  서울특별시 강남구 논현동
3  15000.0        50    토미하우스(259-2)  언주로124길 30  서울특별시 강남구 논현동
4   1000.0        60        (156-13)  봉은사로21길 60  서울특별시 강남구 논현동"
1168010100,8,27.6,2,2007,"   deposit  pricemon          building          road           dong
0   5000.0        45      정연빌라(836-63)    도곡로7길 17-3  서울특별시 강남구 역삼동
1   5000.0        45      정연빌라(836-63)    도곡로7길 17-3  서울특별시 강남구 역삼동
2  14000.0        15          (795-12)     논현로65길 26  서울특별시 강남구 역삼동
3  14000.0        20          (834-74)    역삼로12길 9-2  서울특별시 강남구 역삼동
4   8000.0        18  keonyoungartvill  강남대로62길 35-5  서울특별시 강남구 역삼동"
1168010600,11,34.74,3,2003,"   deposit  pricemon  building       road           dong
0   1000.0        73      재상빌라   역삼로71길 5  서울특별시 강남구 대치동
1   9000.0        50  (932-29)   삼성로63길 7  서울특별시 강남구 대치동
2    125.0       125     SM이지빌  역삼로67길 31  서울특별시 강남구 대치동
3   2000.0        60  (954-10)  역삼로87길 19  서울특별시 강남구 대치동
4  12000.0        25       파인힐  역삼로81길 25  서울특별시 강남구 대치동"
1168010100,15,49.245,4,2003,"   deposit  pricemon     building           road           dong
0    150.0       150           다솜     테헤란로47길 22  서울특별시 강남구 역삼동
1    100.0        70  네오빌(732-10)      언주로75길 27  서울특별시 강남구 역삼동
2  10000.0        50        백훈아트빌     언주로103길 28  서울특별시 강남구 역삼동
3  15000.0        60        36하우스  테헤란로53길 60-10  서울특별시 강남구 역삼동
4   2000.0       125         KM빌딩      논현로67길 22  서울특별시 강남구 역삼동"
1168010800,8,26.48,2,1995,"   deposit  pricemon building          road           dong
0   2000.0        65    동방그린빌  강남대로146길 8-7  서울특별시 강남구 논현동
1   1000.0        70    동방그린빌  강남대로146길 8-7  서울특별시 강남구 논현동
2   1000.0        60   동방타운A동     논현로139길 7  서울특별시 강남구 논현동
3   1000.0        60     논현타운       학동로3길 6  서울특별시 강남구 논현동
4   1000.0        60    (9-4)  논현로149길 17-6  서울특별시 강남구 논현동"
1168010600,9,31.11,3,2001,"   deposit  pricemon building          road           dong
0   1000.0        65     필하우스  삼성로75길 40-13  서울특별시 강남구 대치동
1   5000.0        43  (901-0)     역삼로69길 28  서울특별시 강남구 대치동
2   5500.0        27    이오팰리스     역삼로67길 25  서울특별시 강남구 대치동
3   1000.0        70    희성팰리스     역삼로 456-1  서울특별시 강남구 대치동
4   1000.0        68    정존빌리지   선릉로76길 5-12  서울특별시 강남구 대치동"
1168010500,9,30.82,2,2000,"   deposit  pricemon       building          road           dong
0   1000.0        68   삼성벤처빌(10-24)    봉은사로57길 61  서울특별시 강남구 삼성동
1   1000.0        75   삼성벤처빌(10-23)    봉은사로57길 63  서울특별시 강남구 삼성동
2   1000.0        60         센츄리빌리지     봉은사로70길 7  서울특별시 강남구 삼성동
3   5000.0        45  은혜하우스(124-29)  테헤란로77길 45-1  서울특별시 강남구 삼성동
4   5000.0        50          랜드마크빌    선릉로120길 22  서울특별시 강남구 삼성동"
1168010100,6,21.32,3,2011,"   deposit  pricemon      building         road           dong
0   1000.0        70  LEON(697-63)   테헤란로53길 27  서울특별시 강남구 역삼동
1   1000.0        85   역삼동 도시형생활주택   봉은사로48길 16  서울특별시 강남구 역삼동
2   1000.0        60      (781-28)  논현로66길 29-1  서울특별시 강남구 역삼동
3   1000.0        85   역삼동 도시형생활주택   봉은사로48길 16  서울특별시 강남구 역삼동
4   2000.0        62      (661-20)   논현로102길 45  서울특별시 강남구 역삼동"
1168010800,9,29.99,7,2012,"   deposit  pricemon building      road           dong
0   2000.0       100     동화상가  학동로4길 15  서울특별시 강남구 논현동
1   3000.0        95     동화상가  학동로4길 15  서울특별시 강남구 논현동
2   5000.0        85     동화상가  학동로4길 15  서울특별시 강남구 논현동
3   1000.0       105     동화상가  학동로4길 15  서울특별시 강남구 논현동
4   1000.0       105     동화상가  학동로4길 15  서울특별시 강남구 논현동"
1168010100,5,15.65,3,2013,"   deposit  pricemon building          road           dong
0    500.0        70     해오름빌  강남대로78길 33-3  서울특별시 강남구 역삼동
1    500.0        70     해오름빌  강남대로78길 33-3  서울특별시 강남구 역삼동
2   5000.0        40    제니스타워     논현로68길 16  서울특별시 강남구 역삼동
3   5000.0        50  MAIBAUM    역삼로34길 5-1  서울특별시 강남구 역삼동
4   3000.0        60     동우빌딩     도곡로37길 16  서울특별시 강남구 역삼동"
1168010800,23,76.98,4,1992,"   deposit  pricemon building         road           dong
0  10000.0       100   마마아트빌라   논현로119길 33  서울특별시 강남구 논현동
1   1000.0        90      다세대   테헤란로68길 42  서울특별시 강남구 대치동
2  25000.0        50   마마아트빌라   논현로119길 33  서울특별시 강남구 논현동
3   3000.0       165     논현빌라  강남대로128길 76  서울특별시 강남구 논현동
4   7000.0        80     청천빌라    역삼로81길 13  서울특별시 강남구 대치동"
