코드,평수,전용면적(㎡),층,건축년도,predicted
1159010300,8,25.74,4,2016,"   deposit  pricemon building        road            dong
0   1000.0        50     스카이빌   상도로41길 33  서울특별시 동작구 상도1동
1   4000.0        60   474-14   상도로54길 29   서울특별시 동작구 상도동
2   1000.0        54      목화빌  상도로47아길 31   서울특별시 동작구 상도동
3   2000.0        60     에이레네   상도로37길 33  서울특별시 동작구 상도1동
4   3000.0        55      상도힐   양녕로36길 22   서울특별시 동작구 상도동"
1159010700,7,22.74,2,2012,"   deposit  pricemon      building            road           dong
0  10000.0        13           정원빌      동작대로27길 54  서울특별시 동작구 사당동
1   2000.0        50      (300-45)      사당로16자길 30  서울특별시 동작구 사당동
2   3000.0        50     (316-168)      사당로20다길 17  서울특별시 동작구 사당동
3   6000.0        53  예성휴캐슬(185-5)       사당로2사길 37  서울특별시 동작구 사당동
4  11000.0        25     (419-115)  남부순환로267길 12-1  서울특별시 동작구 사당동"
1159010200,20,65.04,4,2008,"   deposit  pricemon       building        road            dong
0   2000.0       105           오페라빌   상도로49길 17   서울특별시 동작구 상도동
1  23000.0         3          테미하우스   국사봉10길 65   서울특별시 동작구 상도동
2   1000.0        68  둥지빌라(363-214)  상도로15바길 30   서울특별시 동작구 상도동
3   4000.0        85         리베라하우스  상도로47나길 13  서울특별시 동작구 상도1동
4  14000.0        10         상도로얄맨션   장승배기로5길 9   서울특별시 동작구 상도동"
1159010500,18,59.32,2,2017,"   deposit  pricemon  building           road           dong
0   1000.0        50        은강       흑석로9길 48  서울특별시 동작구 흑석동
1   1000.0        55        은강       흑석로9길 48  서울특별시 동작구 흑석동
2   3000.0        50      라호지움  흑석로13가길 34-10  서울특별시 동작구 흑석동
3   4000.0        35       수인빌       흑석로9길 36  서울특별시 동작구 흑석동
4  10000.0       100  아크로하임 A동     사당로20나길 13  서울특별시 동작구 사당동"
1159010200,19,64.19,3,2002,"   deposit  pricemon  building         road           dong
0   3000.0        40      고구빌라    매봉로4가길 21  서울특별시 동작구 상도동
1   7000.0        80      제일빌라    상도로52길 12  서울특별시 동작구 상도동
2  18000.0        30  다모인HOUSE   대방동6길 20-5  서울특별시 동작구 상도동
3   1600.0        20     은하수빌라  상도로60길 39-4  서울특별시 동작구 상도동
4  14000.0        10    상도로얄맨션    장승배기로5길 9  서울특별시 동작구 상도동"
1159010200,9,28.52,3,2004,"   deposit  pricemon building        road            dong
0    500.0        48      베스빌  상도로58길 8-1   서울특별시 동작구 상도동
1   5000.0        30  (469-4)  상도로50길 9-5   서울특별시 동작구 상도동
2   3000.0        40      에덴빌   강남초등2길 10  서울특별시 동작구 상도1동
3   5000.0        20      에덴빌   강남초등2길 10  서울특별시 동작구 상도1동
4   8000.0        45  (469-4)  상도로50길 9-5   서울특별시 동작구 상도동"
1159010900,15,49.45,3,2004,"   deposit  pricemon   building         road            dong
0   3000.0        75    (687-1)     신대방3길 73  서울특별시 동작구 신대방동
1  12000.0        20        한스빌      등용로 101   서울특별시 동작구 대방동
2   3000.0        60    신흥하이츠빌라  여의대방로10가길 8  서울특별시 동작구 신대방동
3  12000.0        23        다운빌    신대방1가길 21  서울특별시 동작구 신대방동
4   5000.0        55  화원19차스위트빌   보라매로15길 20  서울특별시 동작구 신대방동"
1159010200,10,33.73,4,2018,"   deposit  pricemon building        road           dong
0   7000.0        40     청운맨션     국사봉길 59  서울특별시 동작구 상도동
1   5000.0        75     나인힐스   상도로15길 50  서울특별시 동작구 상도동
2   3000.0        80     나인힐스   상도로15길 50  서울특별시 동작구 상도동
3   3000.0        55      상도힐   양녕로36길 22  서울특별시 동작구 상도동
4   1000.0        54      목화빌  상도로47아길 31  서울특별시 동작구 상도동"
1159010700,13,42.052,2,2015,"   deposit  pricemon   building          road           dong
0   1000.0        80    (242-5)     사당로10길 48  서울특별시 동작구 사당동
1  10000.0        65    엘파라시오6차   사당로14길 61-7  서울특별시 동작구 사당동
2   6000.0        30       에덴-3   남부순환로263길 6  서울특별시 동작구 사당동
3   5000.0        40       에덴-3   남부순환로263길 6  서울특별시 동작구 사당동
4  11000.0        45  (316-159)  사당로20다길 22-1  서울특별시 동작구 사당동"
1159010200,4,12.395,4,2013,"   deposit  pricemon      building        road           dong
0   2000.0        45         제이플러스   상도로61길 72  서울특별시 동작구 상도동
1   2000.0        40         용선아트빌     만양로2길 4  서울특별시 동작구 상도동
2    500.0        50         해피하우스  성대로5길 40-2  서울특별시 동작구 상도동
3   1000.0        50  그린캐슬(183-31)  상도로26가길 19  서울특별시 동작구 상도동
4   3000.0        40          아침햇살     매봉로4길 4  서울특별시 동작구 상도동"
1159010200,6,20.51,3,2015,"   deposit  pricemon building        road           dong
0   1500.0        60  드림팰리스II   상도로15길 72  서울특별시 동작구 상도동
1  10000.0        12       푸움   상도로13라길 7  서울특별시 동작구 상도동
2  10000.0        25    해피하우스  성대로5길 40-2  서울특별시 동작구 상도동
3   5000.0        45     청운맨션     국사봉길 59  서울특별시 동작구 상도동
4   1000.0        70  02월 29일   상도로34길 11  서울특별시 동작구 상도동"
1159010200,12,40.16,2,2014,"   deposit  pricemon      building         road           dong
0   2000.0        80  휴캐슬(299-160)    국사봉14길 20  서울특별시 동작구 상도동
1   3000.0        60        티에스팰리스    상도로15아길 6  서울특별시 동작구 상도동
2   2000.0        80          리치캐슬      국사봉8길 8  서울특별시 동작구 상도동
3   3000.0        75         엘렌하우스   국사봉길 21-11  서울특별시 동작구 상도동
4  10000.0        50        해담채 상도  국사봉10길 62-2  서울특별시 동작구 상도동"
