코드,평,전용면적(㎡),층,건축년도,predicted
1171010400,7,22.44,2,2005,"   deposit  pricemon building            road           dong
0   3000.0        40  (21-11)   백제고분로41길 6-27  서울특별시 송파구 송파동
1  10000.0        22  (189-8)     송파대로34가길 18  서울특별시 송파구 송파동
2   5000.0        50   (26-6)  백제고분로41길 24-13  서울특별시 송파구 송파동
3   2000.0        50      초원빌       송파대로46길 9  서울특별시 송파구 송파동
4   2000.0        50   (49-7)    백제고분로45길 4-5  서울특별시 송파구 송파동"
1171010500,14,45.48,2,2004,"   deposit  pricemon  building            road           dong
0   5000.0        65       덕수빌   백제고분로40길 16-9  서울특별시 송파구 석촌동
1   7000.0        75    잠실하이츠빌  백제고분로39길 13-13  서울특별시 송파구 석촌동
2   7000.0        45     백제하이빌      가락로9길 13-1  서울특별시 송파구 석촌동
3  12000.0        30  (288-22)  백제고분로40길 13-21  서울특별시 송파구 석촌동
4   7000.0        55   (154-7)  석촌호수로18길 19-15  서울특별시 송파구 석촌동"
1171010500,19,61.54,2,2004,"   deposit  pricemon building            road           dong
0  13000.0        60      그린힐       삼학사로10길 9  서울특별시 송파구 석촌동
1  28000.0        10  (56-13)  석촌호수로18길 20-12  서울특별시 송파구 석촌동
2    500.0        40  (228-8)       삼학사로4길 19  서울특별시 송파구 석촌동
3  10000.0        90    덕산파크빌         가락로7길 6  서울특별시 송파구 석촌동
4   9000.0        65   한사랑하우스     석촌호수로20길 26  서울특별시 송파구 석촌동"
1171011100,15,48.75,2,2002,"   deposit  pricemon building           road           dong
0   5500.0        70    에덴그린빌     가락로33길 6-1  서울특별시 송파구 방이동
1   5000.0        60     데코빌라  올림픽로32길 49-13  서울특별시 송파구 방이동
2   3000.0        65    이서리치빌  올림픽로32길 58-14  서울특별시 송파구 방이동
3  20000.0        10  (108-3)  올림픽로32길 58-19  서울특별시 송파구 방이동
4   9000.0        50   써미트빌II     위례성대로8길 58  서울특별시 송파구 방이동"
1171010600,8,27.95,2,2014,"   deposit  pricemon              building           road           dong
0   2000.0        65           청담빌(102-15)  백제고분로27길 6-21  서울특별시 송파구 삼전동
1   1000.0        50              (118-16)   삼학사로13길 16-1  서울특별시 송파구 삼전동
2  10000.0        30                 GLORY  백제고분로22길 15-6  서울특별시 송파구 삼전동
3   1000.0        62           어반하우스(46-3)       삼전로6길 27  서울특별시 송파구 삼전동
4   1000.0        55  J.Riche Ville(107-8)  백제고분로27길 24-7  서울특별시 송파구 삼전동"
1171010700,14,45.7,5,2003,"   deposit  pricemon building            road           dong
0   6000.0        73  (12-17)        삼전로8길 17  서울특별시 송파구 삼전동
1   1000.0        70  (30-12)        삼전로6길 13  서울특별시 송파구 삼전동
2   3000.0        70      파인빌       오금로34길 26  서울특별시 송파구 가락동
3   2000.0        70  덕산빌라 나동   백제고분로32길 6-46  서울특별시 송파구 삼전동
4  13000.0        20   (56-9)  백제고분로28길 20-37  서울특별시 송파구 삼전동"
1171010100,8,25.35,4,2002,"   deposit  pricemon     building            road           dong
0     85.0        85      (330-4)  백제고분로18길 21-12  서울특별시 송파구 잠실동
1    500.0        55  메인빌(312-11)   백제고분로12길 3-30  서울특별시 송파구 잠실동
2   3000.0        35  아주빌라(243-2)       삼전로13길 17  서울특별시 송파구 잠실동
3   2000.0        40   백일홍(236-5)        삼전로7길 32  서울특별시 송파구 잠실동
4   5000.0        30  성윤빌(223-19)   백제고분로11길 6-11  서울특별시 송파구 잠실동"
1171010800,24,78.15,4,2002,"   deposit  pricemon building           road           dong
0  12000.0        60       썬힐     송파대로14길 18  서울특별시 송파구 문정동
1  17000.0        25     가락캐슬    송파대로24길 9-1  서울특별시 송파구 가락동
2  30000.0        15     태림빌라  백제고분로27길 24-8  서울특별시 송파구 삼전동
3   7000.0        97  (174-0)    백제고분로32길 27  서울특별시 송파구 삼전동
4   2000.0        80  (91-13)     삼학사로19길 37  서울특별시 송파구 삼전동"
1171011100,8,27.58,5,2002,"   deposit  pricemon  building            road           dong
0   4000.0        55       소호빌       오금로21길 36  서울특별시 송파구 방이동
1   1000.0        60  (124-35)   백제고분로48길 42-5  서울특별시 송파구 방이동
2   4000.0        40     화경빌라트  백제고분로48길 29-16  서울특별시 송파구 방이동
3   4000.0        34  한호마운틴리치빌   올림픽로32길 58-21  서울특별시 송파구 방이동
4   6000.0        20    써미트빌II      위례성대로8길 58  서울특별시 송파구 방이동"
1171010500,5,14.97,4,2013,"   deposit  pricemon   building         road           dong
0   4000.0        40      파인하우스    삼학사로12길 7  서울특별시 송파구 석촌동
1   1000.0        60        코튼빌   가락로5길 4-15  서울특별시 송파구 석촌동
2   3000.0        45  Greenplus   삼학사로18길 16  서울특별시 송파구 석촌동
3   1000.0        50   (227-21)  백제고분로34길 37  서울특별시 송파구 석촌동
4  10000.0        10       서일주택     가락로5길 25  서울특별시 송파구 석촌동"
1171010700,17,57.03,2,2000,"   deposit  pricemon      building            road           dong
0   2000.0        70         한신빌라트       송파대로24길 7  서울특별시 송파구 가락동
1   1000.0        70          장인빌라  백제고분로22길 28-22  서울특별시 송파구 삼전동
2   8000.0        35  테마 - 리슈빌 (I)     중대로12길 8-20  서울특별시 송파구 가락동
3  17000.0        50          주은감빌    송이로23길 16-21  서울특별시 송파구 가락동
4   4500.0        72        (14-4)       삼전로10길 17  서울특별시 송파구 삼전동"
1171010500,19,62.65,3,2004,"   deposit  pricemon building           road           dong
0   6000.0        80   (53-9)  석촌호수로18길 12-8  서울특별시 송파구 석촌동
1   5000.0       100   (53-9)  석촌호수로18길 12-8  서울특별시 송파구 석촌동
2   3000.0       115   (13-5)   백제고분로33길 3-4  서울특별시 송파구 석촌동
3  10000.0        70       영동      삼학사로4길 31  서울특별시 송파구 석촌동
4   6000.0        37    아트빌리지  백제고분로40길 14-8  서울특별시 송파구 석촌동"
1171010500,4,14.7,5,2016,"   deposit  pricemon           building            road           dong
0   3000.0        80          동광팰리스(A동)      가락로6길 4-25  서울특별시 송파구 석촌동
1  10000.0        10             150-27     석촌호수로20길 34  서울특별시 송파구 석촌동
2   1500.0        36             크로마하우스     가락로5길 31-11  서울특별시 송파구 석촌동
3   2000.0        50  GOOD PEOPLE(92-7)  백제고분로27길 31-11  서울특별시 송파구 삼전동
4   1000.0        50                코지빌  백제고분로45길 18-15  서울특별시 송파구 송파동"
1171010600,21,70.01,4,2013,"   deposit  pricemon   building            road           dong
0  17000.0        10  호운당(56-8)  백제고분로28길 28-16  서울특별시 송파구 삼전동
1    400.0        37        골드빌  백제고분로33길 23-16  서울특별시 송파구 석촌동
2  26000.0        15         다현   백제고분로32길 6-66  서울특별시 송파구 삼전동
3  16000.0        25       원하우스       삼학사로3길 44  서울특별시 송파구 삼전동
4  23000.0        30     (32-3)        동남로6나길 8  서울특별시 송파구 문정동"
1171010500,13,43.88,3,2006,"   deposit  pricemon  building            road           dong
0   5000.0        70   (293-7)  백제고분로40길 29-13  서울특별시 송파구 석촌동
1  17000.0        25   송파에이스빌I      송파대로43길 13  서울특별시 송파구 석촌동
2  10000.0        40  (261-13)    가락로11길 15-14  서울특별시 송파구 석촌동
3  12000.0        32  (155-13)   석촌호수로18길 15-9  서울특별시 송파구 석촌동
4  11000.0        50      펠리체빌     가락로11길 9-14  서울특별시 송파구 석촌동"
1171010400,13,44.08,3,2001,"   deposit  pricemon building            road           dong
0   5000.0        60  (26-11)  백제고분로41길 24-15  서울특별시 송파구 송파동
1   2000.0        70   (55-3)        오금로16길 7  서울특별시 송파구 송파동
2   7000.0        50    드림하우스       오금로18길 21  서울특별시 송파구 송파동
3   1500.0        76    서원아트빌       오금로18길 19  서울특별시 송파구 송파동
4  10000.0        33   (92-2)     가락로21길 4-51  서울특별시 송파구 송파동"
1171010100,4,13.3,2,2012,"   deposit  pricemon  building            road           dong
0   9000.0        10     그레이스빌     석촌호수로12길 32  서울특별시 송파구 잠실동
1    500.0        48  스튜디오제이제이     백제고분로18길 12  서울특별시 송파구 잠실동
2   9000.0        10     그레이스빌     석촌호수로12길 32  서울특별시 송파구 잠실동
3   9000.0        15     그레이스빌     석촌호수로12길 32  서울특별시 송파구 잠실동
4   1000.0        50    제이에스비전  백제고분로19길 12-23  서울특별시 송파구 잠실동"
1171010800,9,28.77,5,2007,"   deposit  pricemon building          road           dong
0   1000.0        50   (87-1)  송이로36길 56-19  서울특별시 송파구 문정동
1    500.0        40       정호    새말로8길 21-5  서울특별시 송파구 문정동
2   5000.0        35      근정빌  동남로13길 44-16  서울특별시 송파구 가락동
3   8000.0        17  U-에코하우스    동남로6길 35-3  서울특별시 송파구 문정동
4   7000.0        30     스마일빌  송이로23길 22-16  서울특별시 송파구 가락동"
1171010100,6,20.91,3,2002,"   deposit  pricemon    building            road           dong
0   3500.0        30    (310-23)   백제고분로12길 11-8  서울특별시 송파구 잠실동
1  10000.0        10    (246-19)   백제고분로19길 16-7  서울특별시 송파구 잠실동
2   9000.0        14    (300-12)  백제고분로12길 20-13  서울특별시 송파구 잠실동
3   1000.0        50  태양빌(317-7)  백제고분로18길 16-14  서울특별시 송파구 잠실동
4   3000.0        50     (300-2)  백제고분로12길 20-15  서울특별시 송파구 잠실동"
1171010100,36,117.79,5,2003,"   deposit  pricemon    building          road           dong
0   3000.0       125        늘푸른집      삼전로7길 13  서울특별시 송파구 잠실동
1   1000.0        47         상춘빌      삼전로9길 30  서울특별시 송파구 잠실동
2  25000.0        20  파크빌(297-0)   도곡로64길 9-14  서울특별시 송파구 잠실동
3  34000.0         3        한솔빌라     도곡로64길 28  서울특별시 송파구 잠실동
4   1000.0        45        서원캐슬  가락로11길 11-12  서울특별시 송파구 석촌동"
1171010400,8,26.835,4,2014,"   deposit  pricemon building           road           dong
0  10000.0        65   (94-3)      가락로21길 10  서울특별시 송파구 송파동
1  10000.0        40    만복빌리지  백제고분로45길 24-3  서울특별시 송파구 송파동
2   2000.0        60     한일빌딩      가락로21길 11  서울특별시 송파구 송파동
3   5000.0        45  (50-10)       오금로18길 7  서울특별시 송파구 송파동
4   1000.0        50      미소빌    가락로30길 13-1  서울특별시 송파구 송파동"
1171010100,8,26.78,2,2017,"   deposit  pricemon  building            road           dong
0   1000.0        80  (244-13)  백제고분로19길 26-29  서울특별시 송파구 잠실동
1   5000.0        45  (242-27)       삼전로13길 20  서울특별시 송파구 잠실동
2   5000.0        45  (242-27)       삼전로13길 20  서울특별시 송파구 잠실동
3   2000.0        58  (242-27)       삼전로13길 20  서울특별시 송파구 잠실동
4  11000.0        25   (312-3)   백제고분로12길 3-16  서울특별시 송파구 잠실동"
1171011100,11,35.77,2,2004,"   deposit  pricemon  building          road           dong
0  10000.0        30     미소파크빌      가락로34길 3  서울특별시 송파구 방이동
1   5000.0        50     구복아트빌     가락로33길 27  서울특별시 송파구 방이동
2   5000.0        50     구복아트빌     가락로33길 27  서울특별시 송파구 방이동
3   1000.0        70  행복한집(98)  올림픽로32길 39-5  서울특별시 송파구 방이동
4   1000.0        60       주신빌  올림픽로34길 24-1  서울특별시 송파구 방이동"
1171010600,10,34.54,4,2014,"   deposit  pricemon                  building            road           dong
0  16000.0        10                     한솔하우스       삼학사로3길 61  서울특별시 송파구 삼전동
1   2000.0        75                     서정팰리스    삼학사로11길 5-11  서울특별시 송파구 삼전동
2  10000.0        30  GOOD PEOPLE HOUSE(69-21)  백제고분로28길 39-28  서울특별시 송파구 삼전동
3  10000.0        50                     베네하우스       삼학사로3길 41  서울특별시 송파구 삼전동
4  15000.0        45         GOOD PEOPLE(92-7)  백제고분로27길 31-11  서울특별시 송파구 삼전동"
1171010600,15,49.78,3,2002,"   deposit  pricemon  building            road           dong
0   9000.0        30  (167-15)  백제고분로32길 30-22  서울특별시 송파구 삼전동
1   9000.0        40    하임빌라2동       삼학사로9길 25  서울특별시 송파구 삼전동
2   2000.0        70   (100-1)    삼학사로13길 45-1  서울특별시 송파구 삼전동
3   4000.0        90    (43-5)        삼전로4길 25  서울특별시 송파구 삼전동
4   2000.0        85     (4-8)      삼전로10길 3-4  서울특별시 송파구 삼전동"
1171010700,6,18.22,3,1989,"   deposit  pricemon building         road           dong
0    500.0        55  (75-14)   양재대로62길 39  서울특별시 송파구 가락동
1   2000.0        40  (75-14)   양재대로62길 39  서울특별시 송파구 가락동
2   1000.0        50    (4-6)  백제고분로21길 23  서울특별시 송파구 삼전동
3   3000.0        45    (4-6)  백제고분로21길 23  서울특별시 송파구 삼전동
4    500.0        57    (4-6)  백제고분로21길 23  서울특별시 송파구 삼전동"
1171010400,9,30.29,5,2010,"   deposit  pricemon   building            road           dong
0  10000.0        30        파크뷰  백제고분로45길 24-14  서울특별시 송파구 송파동
1   5000.0        37    (131-7)  백제고분로46길 26-20  서울특별시 송파구 송파동
2   5000.0        42  한솔(10-10)  백제고분로41길 35-15  서울특별시 송파구 송파동
3   9000.0        35      대성휴먼빌    가락로23길 14-34  서울특별시 송파구 송파동
4  10000.0        30     (10-9)  백제고분로41길 35-17  서울특별시 송파구 송파동"
1171010400,8,25.24,4,2019,"   deposit  pricemon  building           road           dong
0   3000.0       100  (136-13)   백제고분로46길 7-1  서울특별시 송파구 송파동
1   1000.0        60  (101-26)        송이로6길 6  서울특별시 송파구 송파동
2   5000.0        80    (56-0)  백제고분로45길 34-1  서울특별시 송파구 송파동
3   1000.0        50  (102-17)       송이로4길 10  서울특별시 송파구 송파동
4   5000.0        80    (12-9)  백제고분로41길 21-6  서울특별시 송파구 송파동"
1171010400,13,43.44,2,2004,"   deposit  pricemon building            road           dong
0   8000.0        60      로얄빌   백제고분로46길 3-10  서울특별시 송파구 송파동
1  10000.0        35   (13-1)  백제고분로41길 21-17  서울특별시 송파구 송파동
2   2000.0        55      초원빌       송파대로46길 9  서울특별시 송파구 송파동
3  13000.0        20   인영하이츠빌   백제고분로46길 3-12  서울특별시 송파구 송파동
4   5000.0        62   (11-8)   백제고분로41길 27-6  서울특별시 송파구 송파동"
1171010500,26,85.15,4,2002,"   deposit  pricemon building            road           dong
0    500.0        40   평화하이츠빌    가락로11길 11-13  서울특별시 송파구 석촌동
1    500.0        40     미주빌라  백제고분로39길 29-10  서울특별시 송파구 석촌동
2  15000.0       110       청우  석촌호수로18길 24-20  서울특별시 송파구 석촌동
3     40.0        40      로즈빌   백제고분로41길 19-8  서울특별시 송파구 송파동
4  14000.0        70  (172-8)   백제고분로39길 9-13  서울특별시 송파구 석촌동"
1171011200,9,29.59,2,2019,"   deposit  pricemon building         road           dong
0  26000.0         5    골드에비뉴  중대로33길 11-1  서울특별시 송파구 오금동
1   4660.0        15   신영하우스1    성내천로 30-1  서울특별시 송파구 오금동
2    100.0        38   신영하우스1    성내천로 30-1  서울특별시 송파구 오금동
3  20000.0        40   (46-5)    중대로29길 19  서울특별시 송파구 오금동
4  10000.0        40  (133-5)  마천로28길 3-15  서울특별시 송파구 오금동"
1171010400,13,41.58,2,2013,"   deposit  pricemon    building          road           dong
0   3000.0        70  그린빌(90-17)  송파대로40길 3-18  서울특별시 송파구 송파동
1   2000.0        75         런던빌     가락로21길 20  서울특별시 송파구 송파동
2   3000.0        68         런던빌     가락로21길 20  서울특별시 송파구 송파동
3  10000.0        55      (94-3)     가락로21길 10  서울특별시 송파구 송파동
4   4000.0        40         시티빌    송파대로42길 53  서울특별시 송파구 송파동"
1171010100,9,29.02,3,2002,"   deposit  pricemon          building            road           dong
0  12000.0        10       메인빌(312-11)   백제고분로12길 3-30  서울특별시 송파구 잠실동
1   5000.0        65           (300-2)  백제고분로12길 20-15  서울특별시 송파구 잠실동
2   1000.0        55  fine vill(216-9)     백제고분로13길 18  서울특별시 송파구 잠실동
3  10000.0        20          (223-13)   백제고분로11길 8-14  서울특별시 송파구 잠실동
4   4000.0        35          (243-30)     삼전로13길 17-1  서울특별시 송파구 잠실동"
1171010700,8,27.51,3,2011,"   deposit  pricemon    building          road           dong
0   5000.0        25         근정빌  동남로13길 44-16  서울특별시 송파구 가락동
1   2000.0        50         근정빌  동남로13길 44-16  서울특별시 송파구 가락동
2   3000.0        48  오렌지하우스(B동)  송이로23길 16-20  서울특별시 송파구 가락동
3   3000.0        48  오렌지하우스(B동)  송이로23길 16-20  서울특별시 송파구 가락동
4   3000.0        45     와이앤드비큐브     동남로13길 34  서울특별시 송파구 가락동"
1171010500,15,49.14,4,2002,"   deposit  pricemon  building            road           dong
0  10000.0        55   (156-3)  석촌호수로18길 11-13  서울특별시 송파구 석촌동
1   9000.0        40  (229-17)     삼학사로6길 25-1  서울특별시 송파구 석촌동
2   1000.0        70      삼성타운       송파대로43길 4  서울특별시 송파구 석촌동
3   3000.0        30   (287-7)    송파대로43길 10-2  서울특별시 송파구 석촌동
4   3000.0        85      꾸미피온      송파대로45길 17  서울특별시 송파구 석촌동"
1171010600,6,19.27,3,2002,"   deposit  pricemon   building            road           dong
0   2000.0        45     (93-3)  백제고분로27길 27-11  서울특별시 송파구 삼전동
1   2000.0        40  애송(113-3)  백제고분로31길 27-12  서울특별시 송파구 삼전동
2   9000.0        25     (47-7)    백제고분로22길 7-7  서울특별시 송파구 삼전동
3   3000.0        47     (47-6)    백제고분로22길 7-9  서울특별시 송파구 삼전동
4   1000.0        55    (108-9)   백제고분로27길 28-3  서울특별시 송파구 삼전동"
1171010600,7,24.14,2,2012,"   deposit  pricemon              building            road           dong
0  13000.0        20                 (4-5)      삼전로10길 3-8  서울특별시 송파구 삼전동
1   5000.0        39            파크빌(35-12)  백제고분로22길 28-26  서울특별시 송파구 삼전동
2   1000.0        55  J.Riche Ville(107-8)   백제고분로27길 24-7  서울특별시 송파구 삼전동
3    500.0        60              (106-10)       삼전로10길 37  서울특별시 송파구 삼전동
4   4000.0        35         (119-28)청누림빌라   백제고분로31길 3-20  서울특별시 송파구 삼전동"
1171010600,5,17.05,3,2012,"   deposit  pricemon      building            road           dong
0   3000.0        40          용하우스        삼학사로9길 6  서울특별시 송파구 삼전동
1   2000.0        50          용하우스        삼학사로9길 6  서울특별시 송파구 삼전동
2   3000.0        44   BISQUEHOUSE  백제고분로28길 19-28  서울특별시 송파구 삼전동
3  10000.0        22        홍성(弘盛)     백제고분로27길 26  서울특별시 송파구 삼전동
4   5000.0        30  잉꼬하우스(124-8)   백제고분로31길 24-6  서울특별시 송파구 삼전동"
