코드,평,전용면적(㎡),층,건축년도,predicted
1165010100,23,76.2,2,1979,"   deposit  pricemon         building          road           dong
0    100.0       100             신성빌라  남부순환로297길 12  서울특별시 서초구 방배동
1  13000.0        60         (918-12)     효령로23길 25  서울특별시 서초구 방배동
2   3000.0        30             서원주택    효령로16길 5-7  서울특별시 서초구 방배동
3   3000.0        60             신성빌라  남부순환로297길 11  서울특별시 서초구 방배동
4  15500.0        20  청광화인하우스(1023-8)   방배로6길 10-14  서울특별시 서초구 방배동"
1165010700,18,60.17,2,2005,"   deposit  pricemon     building             road           dong
0   1000.0        78         대명빌라           주흥길 42  서울특별시 서초구 반포동
1   8000.0        50        필민하우스       주흥13길 27-6  서울특별시 서초구 반포동
2   5000.0        95  서초에버빌(1439)  남부순환로339길 64-23  서울특별시 서초구 서초동
3   3000.0       125         담미빌라     사평대로20길 12-5  서울특별시 서초구 반포동
4  15000.0        40      (731-2)           주흥길 36  서울특별시 서초구 반포동"
1165010800,18,59.67,1,1989,"   deposit  pricemon  building         road           dong
0   2000.0        70  (1484-2)    반포대로9길 17  서울특별시 서초구 서초동
1   1000.0        65     반포빌라트     주흥11길 11  서울특별시 서초구 반포동
2   1000.0        70  (728-11)    주흥길 31-15  서울특별시 서초구 반포동
3  30000.0        45      서림빌라  명달로16길 5-14  서울특별시 서초구 서초동
4  12000.0        15      신광주택   신반포로45길 85  서울특별시 서초구 잠원동"
1165010200,9,28.46,4,2015,"   deposit  pricemon      building            road           dong
0  13000.0        45        (9-20)  남부순환로356길 47-8  서울특별시 서초구 양재동
1   5000.0        75  꿈꾸지오(287-11)    논현로11길 16-18  서울특별시 서초구 양재동
2   5000.0        60          良才舍廊    강남대로16길 14-3  서울특별시 서초구 양재동
3   5000.0        70         세화하우징     강남대로8길 23-9  서울특별시 서초구 양재동
4  28000.0        10     주원베르빌102동        동산로 80-1  서울특별시 서초구 양재동"
1165010600,5,16.27,3,2019,"   deposit  pricemon building           road           dong
0  22000.0        12      나루나  강남대로109길 45-1  서울특별시 서초구 잠원동
1   1000.0        70    트리플제이  신반포로43길 23-29  서울특별시 서초구 잠원동
2   4000.0        95   (45-4)   신반포로43길 23-1  서울특별시 서초구 잠원동
3   3000.0        95   (45-7)   신반포로43길 23-1  서울특별시 서초구 잠원동
4   5000.0       110   (58-1)       고무래로 6-9  서울특별시 서초구 반포동"
1165010100,5,15.09,5,2017,"   deposit  pricemon  building          road           dong
0   2000.0        54  더 레전드 방배  방배로13길 53-16  서울특별시 서초구 방배동
1   1000.0        50  (914-24)     효령로27길 19  서울특별시 서초구 방배동
2   2000.0        55     진흥펠리체    방배로20길 8-3  서울특별시 서초구 방배동
3   1000.0        70       방배옥   방배로13길 41-6  서울특별시 서초구 방배동
4   5000.0        62      해담은빌  방배로20길 25-28  서울특별시 서초구 방배동"
1165010800,12,39.52,6,2019,"   deposit  pricemon  building            road           dong
0  10000.0       130  (1557-8)      반포대로26길 35  서울특별시 서초구 서초동
1  10000.0       125     한빛위너스   사평대로55길 112-7  서울특별시 서초구 반포동
2   8000.0       200      서초힐스        서리풀4길 12  서울특별시 서초구 서초동
3   8000.0       200      서초힐스        서리풀4길 12  서울특별시 서초구 서초동
4   2000.0       120    서초빌리지1  서초중앙로20길 33-17  서울특별시 서초구 서초동"
1165010200,10,34.11,2,2019,"   deposit  pricemon building         road           dong
0   3000.0       105     밀하우스   논현로5길 15-1  서울특별시 서초구 양재동
1  15000.0        50  헤스티아하우스       언남3길 8  서울특별시 서초구 양재동
2   3000.0       105    대명아트빌   강남대로6길 125  서울특별시 서초구 양재동
3  10000.0        55     전진빌딩   양재천로13길 17  서울특별시 서초구 양재동
4  20000.0        29    금강빌라트  방배로13길 41-4  서울특별시 서초구 방배동"
1165010200,8,26.28,4,2013,"   deposit  pricemon       building           road           dong
0  10000.0        50       (291-24)      동산로13길 12  서울특별시 서초구 양재동
1   4000.0        54          은호하우스     강남대로34길 63  서울특별시 서초구 양재동
2   2000.0        70           레이체빌  양재천로19길 11-10  서울특별시 서초구 양재동
3   8000.0        40          은호하우스     강남대로34길 63  서울특별시 서초구 양재동
4  10000.0        35  하우스천사(249-11)    마방로2길 15-13  서울특별시 서초구 양재동"
1165010200,24,77.82,1,1999,"   deposit  pricemon building         road           dong
0  17000.0        40  (289-2)     논현로11길 9  서울특별시 서초구 양재동
1  15000.0        55   양재아트빌라     언남18길 13  서울특별시 서초구 양재동
2  10000.0        55     초원빌라     매헌로6길 30  서울특별시 서초구 양재동
3  10000.0       150    돌체하우스  서초대로32길 9-9  서울특별시 서초구 방배동
4  17000.0        55   양재베스트빌     마방로2길 27  서울특별시 서초구 양재동"
1165010100,5,16.33,5,2016,"   deposit  pricemon  building           road           dong
0   2000.0        54  더 레전드 방배   방배로13길 53-16  서울특별시 서초구 방배동
1   2000.0        55     진흥펠리체     방배로20길 8-3  서울특별시 서초구 방배동
2   1000.0        50  (914-24)      효령로27길 19  서울특별시 서초구 방배동
3   2000.0        55     스타하우스  방배중앙로25길 51-7  서울특별시 서초구 방배동
4   6000.0        40  (870-32)     서초대로19길 11  서울특별시 서초구 방배동"
1165010100,11,35.095,3,2004,"   deposit  pricemon  building         road           dong
0  17000.0        10  (857-28)    방배로25길 62  서울특별시 서초구 방배동
1   8000.0        50  (456-10)   방배천로2안길 93  서울특별시 서초구 방배동
2   3000.0        50    영우파크빌1  방배로13길 53-4  서울특별시 서초구 방배동
3   5000.0        30      보금자리     동광로1길 54  서울특별시 서초구 방배동
4   5000.0        75      서영빌라   방배천로34길 21  서울특별시 서초구 방배동"
1165010800,6,18.9,3,2012,"   deposit  pricemon      building             road           dong
0   2000.0        40      (1435-9)  남부순환로337가길 63-6  서울특별시 서초구 서초동
1  11000.0        10         SPACE        명달로28길 25  서울특별시 서초구 서초동
2  10000.0        30            청운       반포대로22길 60  서울특별시 서초구 서초동
3   2000.0        90         창우빌리지     남부순환로323길 47  서울특별시 서초구 서초동
4   1500.0        60  명민빌(1442-17)   남부순환로339길 47-7  서울특별시 서초구 서초동"
1165010200,19,64.3,2,1989,"   deposit  pricemon  building           road           dong
0  13000.0        60  (918-12)      효령로23길 25  서울특별시 서초구 방배동
1  13000.0        35      조은빌라    강남대로6길 82-5  서울특별시 서초구 양재동
2   2000.0       130       신성B  서초대로16길 49-23  서울특별시 서초구 방배동
3  20000.0        30      서초빌라   강남대로6길 74-15  서울특별시 서초구 양재동
4   2500.0        40  중앙빌라 10호     서초대로 22-10  서울특별시 서초구 방배동"
