코드,평,전용면적(㎡),층,건축년도,predicted
1120011400,14,45.84,3,2006,"   deposit  pricemon   building          road             dong
0   3000.0        50         성수      성덕정길 119  서울특별시 성동구 성수동2가
1   2000.0        70  (1265-11)       금호산8길 1  서울특별시 성동구 금호동3가
2   5000.0        70      세움그린빌     성덕정19길 18  서울특별시 성동구 성수동2가
3   3000.0        73       세우빌라  아차산로7길 15-16  서울특별시 성동구 성수동2가
4   4000.0        40       조은빌라     금호산2길 2-6  서울특별시 성동구 금호동3가"
1120010400,6,20.18,17,2017,"   deposit  pricemon    building       road             dong
0  10000.0        60      한성아펠타워   왕십리로 322    서울특별시 성동구 도선동
1  10000.0        50       센트럴큐브             서울특별시 성동구 상왕십리동
2   1000.0        85       센트럴큐브             서울특별시 성동구 상왕십리동
3  12000.0        20  왕십리 큐브스테이트  무학봉28길 30    서울특별시 성동구 행당동
4   1000.0        90       센트럴큐브             서울특별시 성동구 상왕십리동"
1120010800,6,19.52,2,1993,"   deposit  pricemon   building         road             dong
0    500.0        30     (74-1)  금호로16길 10-1  서울특별시 성동구 금호동1가
1   1000.0        40   (265-48)  독서당로59다길 28    서울특별시 성동구 응봉동
2    500.0        25  (265-124)   독서당로63가길 4    서울특별시 성동구 응봉동
3   1000.0        45      배수지빌라  금호로16길 26-1  서울특별시 성동구 금호동1가
4   1000.0        40       그린빌라   금호로16길 7-8  서울특별시 성동구 금호동1가"
1120010400,4,14.17,4,2012,"   deposit  pricemon  building         road           dong
0  10000.0        10       로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
1   3000.0        47       로젠빌  왕십리로28가길 15  서울특별시 성동구 도선동
2  11000.0        10  (816-49)    마조로19길 27  서울특별시 성동구 마장동
3   1000.0        60   광장아트하우스    마조로19길 23  서울특별시 성동구 마장동
4   2000.0        30       안윤재    마조로 64-20  서울특별시 성동구 마장동"
1120011500,6,21.12,5,2012,"   deposit  pricemon  building           road             dong
0   8000.0        12  (321-45)  성수이로7가길 19-10  서울특별시 성동구 성수동2가
1   2000.0        45       럭스빌    아차산로7길 16-8  서울특별시 성동구 성수동2가
2   2000.0        50  (321-52)    성수일로4가길 9-4  서울특별시 성동구 성수동2가
3   1000.0        65  (13-140)         상원8길 8  서울특별시 성동구 성수동1가
4    400.0        50        청운      아차산로7나길 7  서울특별시 성동구 성수동2가"
1120011500,17,57.6,1,1989,"   deposit  pricemon  building       road             dong
0  13000.0        40      동원빌라    서울숲6길 4  서울특별시 성동구 성수동1가
1   5000.0        80      동부주택   뚝섬로1길 41  서울특별시 성동구 성수동1가
2   4000.0        85  현대골드타운1동  왕십리로6길 30  서울특별시 성동구 성수동1가
3  10000.0        30    정안맨션7차  뚝섬로17길 21  서울특별시 성동구 성수동2가
4   2000.0        60    정안맨션7차  뚝섬로17길 21  서울특별시 성동구 성수동2가"
1120011500,5,15.74,5,2013,"   deposit  pricemon  building         road             dong
0    500.0        50        청운    아차산로7나길 7  서울특별시 성동구 성수동2가
1   3000.0        35       파크빌    광나루로2가길 6  서울특별시 성동구 성수동2가
2    400.0        50        청운    아차산로7나길 7  서울특별시 성동구 성수동2가
3   2000.0        50  (321-52)  성수일로4가길 9-4  서울특별시 성동구 성수동2가
4   3000.0        33  성수.보람 빌라    광나루로2길 23  서울특별시 성동구 성수동2가"
1120011400,13,43.74,4,1997,"   deposit  pricemon building         road             dong
0   3000.0        35   (98-2)   성덕정3길 6-30  서울특별시 성동구 성수동1가
1  10000.0        20     현대빌라   둘레9나길 6-12  서울특별시 성동구 성수동2가
2   4000.0        40   대건하이츠빌  상원10다길 18-4  서울특별시 성동구 성수동1가
3   4000.0        50    을해리버빌     둘레17길 10  서울특별시 성동구 성수동2가
4  12500.0        38  (852-0)      금호산2길 8  서울특별시 성동구 금호동3가"
1120011400,5,18,3,2006,"   deposit  pricemon  building           road             dong
0   1000.0        45  (321-45)  성수이로7가길 19-10  서울특별시 성동구 성수동2가
1  10300.0        33  (321-52)    성수일로4가길 9-4  서울특별시 성동구 성수동2가
2   1000.0        45     해피하우스   왕십리로14길 14-1  서울특별시 성동구 성수동1가
3   6000.0        30        성수     뚝섬로 420-35  서울특별시 성동구 성수동2가
4   1000.0        45     그레이스힐     아차산로 15-26  서울특별시 성동구 성수동1가"
1120010700,7,22.73,2,2002,"   deposit  pricemon building         road           dong
0   3000.0        50   (1-38)  마조로11길 16-1  서울특별시 성동구 행당동
1   2000.0        55   (1-38)  마조로11길 16-1  서울특별시 성동구 행당동
2   2000.0        40   (1-43)   마조로9길 14-8  서울특별시 성동구 행당동
3    500.0        70   삼인베스트빌     마조로1길 20  서울특별시 성동구 행당동
4   2000.0        55   (1-62)   마조로9길 12-6  서울특별시 성동구 행당동"
1120011400,11,36.36,3,1993,"   deposit  pricemon  building         road             dong
0   3000.0        35    (98-2)   성덕정3길 6-30  서울특별시 성동구 성수동1가
1  10000.0        20      현대빌라   둘레9나길 6-12  서울특별시 성동구 성수동2가
2  10000.0        30  영동주택1,2동   왕십리로4가길 14  서울특별시 성동구 성수동1가
3  10000.0        17      금강빌라  성덕정길 129-29  서울특별시 성동구 성수동2가
4  15000.0        15  (1380-0)       장터길 26  서울특별시 성동구 금호동4가"
1120010600,11,37.45,2,2016,"   deposit  pricemon  building          road           dong
0   1000.0        60      세경빌딩       사근동길 53  서울특별시 성동구 사근동
1  15000.0        40      뉴센트빌  무학로2나길 21-37  서울특별시 성동구 도선동
2  10000.0        35  아이리스 클로에   마조로12길 12-9  서울특별시 성동구 마장동
3   1000.0        60       에버빌       무학로6길 2  서울특별시 성동구 도선동
4   5000.0        70       LG빌    청계천로12길 33  서울특별시 성동구 마장동"
1120010700,16,54.32,2,1987,"   deposit  pricemon  building         road           dong
0    500.0        47   (37-22)   살곶이8길 12-1  서울특별시 성동구 행당동
1   3000.0        55      소망빌라  독서당로60가길 20  서울특별시 성동구 응봉동
2   4000.0        70      그린빌라  독서당로62가길 45  서울특별시 성동구 응봉동
3      0.0        30  (265-21)  독서당로59다길 14  서울특별시 성동구 응봉동
4   1000.0        65  (265-32)  독서당로59나길 24  서울특별시 성동구 응봉동"
1120010300,8,25.11,3,2015,"   deposit  pricemon building        road             dong
0   6000.0        50     유래바인    무학로10길 8    서울특별시 성동구 홍익동
1   3000.0        75    리더스파크    무학로10길 6    서울특별시 성동구 홍익동
2   1000.0        60      파크힐  왕십리로31길 17  서울특별시 성동구 하왕십리동
3   5000.0        70      LG빌  청계천로12길 33    서울특별시 성동구 마장동
4   3000.0        50      파크힐  왕십리로31길 17  서울특별시 성동구 하왕십리동"
1120011500,17,55.35,1,1985,"   deposit  pricemon building        road             dong
0   2000.0        70   정안맨션3차    뚝섬로13길 6  서울특별시 성동구 성수동2가
1    300.0        20     삼원빌라  연무장길 52-10  서울특별시 성동구 성수동2가
2  13000.0        40     동원빌라     서울숲6길 4  서울특별시 성동구 성수동1가
3  23000.0        10     장안타운   뚝섬로13길 19  서울특별시 성동구 성수동2가
4    300.0        25     부용연립  왕십리로16길 10  서울특별시 성동구 성수동1가"
1120010200,23,75.26,1,1987,"   deposit  pricemon  building          road           dong
0  19000.0        20    미성빌라가동    마조로16길 3-8  서울특별시 성동구 마장동
1  21000.0        30      삼성빌라    마조로15가길 12  서울특별시 성동구 마장동
2    300.0        30  (117-25)  고산자로8가길 17-1  서울특별시 성동구 행당동
3    500.0        47   (37-22)    살곶이8길 12-1  서울특별시 성동구 행당동
4  10000.0        40    흥일연립나동     마장로42길 12  서울특별시 성동구 마장동"
