코드,평수,전용면적(㎡),층,건축년도,predicted
1123010900,4,12.83,4,2010,"   deposit  pricemon   building          road            dong
0   1000.0        40  (286-270)  망우로18가길 5-23  서울특별시 동대문구 휘경동
1   1000.0        40  (286-270)  망우로18가길 5-23  서울특별시 동대문구 휘경동
2   1000.0        50      엘림하우스    망우로12가길 14  서울특별시 동대문구 휘경동
3   3000.0        20   (312-54)     전농로38길 81  서울특별시 동대문구 휘경동
4   2000.0        32   (312-54)     전농로38길 81  서울특별시 동대문구 휘경동"
1123010600,17,57.83,5,2018,"   deposit  pricemon         building         road            dong
0   6352.0        19  시온아트빌(301동302동)    한천로30길 12  서울특별시 동대문구 장안동
1   6412.0        20  시온아트빌(101동102동)     한천로28길 5  서울특별시 동대문구 장안동
2   3000.0        31  시온아트빌(301동302동)    한천로30길 12  서울특별시 동대문구 장안동
3    534.0        41  시온아트빌(401동402동)     한천로30길 8  서울특별시 동대문구 장안동
4    517.0        54             제일빌라  장한로32길 23-1  서울특별시 동대문구 장안동"
1123010900,4,13.04,6,2013,"   deposit  pricemon        building         road            dong
0   4000.0        30            그린타워       이문로 50  서울특별시 동대문구 휘경동
1   1000.0        50       (286-176)  망우로18가길 7-4  서울특별시 동대문구 휘경동
2   4000.0        40  수정파크빌(183-234)    회기로29길 21  서울특별시 동대문구 휘경동
3   2000.0        40     효준빌(288-89)     휘경로 3-15  서울특별시 동대문구 이문동
4   1000.0        63        (341-41)       이문로 53  서울특별시 동대문구 이문동"
1123010600,12,40.14,3,1994,"   deposit  pricemon    building          road            dong
0   1000.0        41    (391-14)   한천로26길 48-3  서울특별시 동대문구 장안동
1   2000.0        50   송정(341-9)    장한로26다길 46  서울특별시 동대문구 장안동
2   6000.0        50  명성(186-28)     한천로20길 10  서울특별시 동대문구 장안동
3   4000.0        35     백산하이츠빌라  전농로36나길 25-4  서울특별시 동대문구 전농동
4   1000.0        50    (391-14)   한천로26길 48-3  서울특별시 동대문구 장안동"
1123010200,6,19.93,11,2017,"   deposit  pricemon  building      road            dong
0   2000.0        62  KY TOWER    왕산로 45  서울특별시 동대문구 용두동
1   1000.0        70  KY TOWER    왕산로 45  서울특별시 동대문구 용두동
2   3000.0        40      연희타워  왕산로 69-2  서울특별시 동대문구 용두동
3   1000.0        50      연희타워  왕산로 69-2  서울특별시 동대문구 용두동
4   1000.0        58     듀오196   왕산로 244  서울특별시 동대문구 전농동"
1123011000,6,18.72,2,2002,"   deposit  pricemon           building          road            dong
0   2000.0        50           (264-48)     천장산로 40-7  서울특별시 동대문구 이문동
1   8000.0        10  이문동다세대주택(264-272)     천장산로9길 38  서울특별시 동대문구 이문동
2   1000.0        55  이문동다세대주택(264-272)     천장산로9길 38  서울특별시 동대문구 이문동
3   4000.0        43          (183-311)      이문로8길 37  서울특별시 동대문구 휘경동
4   3000.0        35               리더스빌  천장산로7길 64-10  서울특별시 동대문구 이문동"
1123010600,6,20.48,5,2010,"   deposit  pricemon       building           road            dong
0   1000.0        45  어반하우스(341-23)     장한로26나길 39  서울특별시 동대문구 장안동
1    500.0        40            그린빌   장한로18길 26-12  서울특별시 동대문구 장안동
2   3000.0        45          한강팰리스  답십리로68길 101-9  서울특별시 동대문구 장안동
3   2000.0        48  어반하우스(341-23)     장한로26나길 39  서울특별시 동대문구 장안동
4   1000.0        56  어반하우스(341-23)     장한로26나길 39  서울특별시 동대문구 장안동"
1123010500,17,54.88,5,2003,"   deposit  pricemon   building         road             dong
0  10000.0        30         대원   한천로11다길 78  서울특별시 동대문구 답십리동
1   1000.0        50       maru    한천로46길 42   서울특별시 동대문구 장안동
2  12000.0         6       maru    한천로46길 42   서울특별시 동대문구 장안동
3   1000.0        45  (103-276)    전농로34길 22   서울특별시 동대문구 전농동
4  10000.0        60  wow house  답십리로64길 111   서울특별시 동대문구 장안동"
1123010200,7,22.7,4,2017,"   deposit  pricemon    building         road            dong
0   1000.0        60         아르떼  천호대로29가길 10  서울특별시 동대문구 용두동
1   1000.0        50    KY TOWER       왕산로 45  서울특별시 동대문구 용두동
2   1000.0        70    KY TOWER       왕산로 45  서울특별시 동대문구 용두동
3   3000.0        40  드림빌(81-80)      한빛로1길 7  서울특별시 동대문구 신설동
4    500.0        50       신승아트빌    천호대로 78-1  서울특별시 동대문구 용두동"
1123011000,9,29.98,2,2016,"   deposit  pricemon          building        road            dong
0  17000.0        10             민족통일빌   이문로19길 19  서울특별시 동대문구 이문동
1    500.0        50          (264-47)  천장산로 40-11  서울특별시 동대문구 이문동
2    500.0        35           308-127   망우로10길 33  서울특별시 동대문구 휘경동
3   2000.0        55  PRORSUM(183-440)    이문로6길 10  서울특별시 동대문구 휘경동
4    500.0        50           (34-40)  외대역동로 19-6  서울특별시 동대문구 휘경동"
1123010200,6,19.93,12,2017,"   deposit  pricemon  building      road            dong
0   1000.0        70  KY TOWER    왕산로 45  서울특별시 동대문구 용두동
1   3000.0        40      연희타워  왕산로 69-2  서울특별시 동대문구 용두동
2   1000.0        50      연희타워  왕산로 69-2  서울특별시 동대문구 용두동
3   2000.0        62  KY TOWER    왕산로 45  서울특별시 동대문구 용두동
4   1000.0        58     듀오196   왕산로 244  서울특별시 동대문구 전농동"
1123010200,5,15.33,3,2018,"   deposit  pricemon        building         road            dong
0    500.0        55             아르떼  천호대로29가길 10  서울특별시 동대문구 용두동
1   1000.0        60             아르떼  천호대로29가길 10  서울특별시 동대문구 용두동
2   1000.0        45  (102-199)라테라스빌   천호대로17길 50  서울특별시 동대문구 용두동
3   1000.0        74          KEBY타워      안암로 140  서울특별시 동대문구 제기동
4   1000.0        45        MAI BAUM    왕산로 21-15  서울특별시 동대문구 신설동"
1123010200,16,51.26,2,2002,"   deposit  pricemon  building          road            dong
0   1000.0        70      삼성타운     약령시로3길 26  서울특별시 동대문구 제기동
1  12000.0        30       해오름   약령시로5길 22-4  서울특별시 동대문구 제기동
2   3000.0        50      삼성타운     약령시로3길 26  서울특별시 동대문구 제기동
3   8000.0        12    쎄느빌라C동    천호대로25길 25  서울특별시 동대문구 용두동
4   4000.0        40  (120-22)  고산자로52길 47-1  서울특별시 동대문구 제기동"
1123010400,6,18.55,14,2015,"   deposit  pricemon building     road            dong
0   2000.0        48    듀오196  왕산로 244  서울특별시 동대문구 전농동
1   3000.0        45    듀오196  왕산로 244  서울특별시 동대문구 전농동
2   7000.0        28    듀오196  왕산로 244  서울특별시 동대문구 전농동
3    500.0        55    듀오196  왕산로 244  서울특별시 동대문구 전농동
4    500.0        53    듀오196  왕산로 244  서울특별시 동대문구 전농동"
1123010600,12,40.77,-1,1986,"   deposit  pricemon     building        road             dong
0   1000.0        27  삼용7호(284-7)  한천로46길 102   서울특별시 동대문구 장안동
1    800.0        25     (271-11)  전농로3길 46-1  서울특별시 동대문구 답십리동
2   2000.0        30   동호(439-15)   장한로10길 57   서울특별시 동대문구 장안동
3   3700.0        35         로얄빌라  제기로37길 8-5  서울특별시 동대문구 청량리동
4   3000.0        25     (152-89)   전농로36길 49   서울특별시 동대문구 전농동"
1123010600,15,49.52,2,2012,"   deposit  pricemon     building         road            dong
0   6000.0        75  모던하임(406-1)  한천로6길 47-12  서울특별시 동대문구 장안동
1  12000.0        60  모던하임(406-1)  한천로6길 47-12  서울특별시 동대문구 장안동
2  12000.0        40        다원아트빌   천호대로83길 78  서울특별시 동대문구 장안동
3   3000.0        85    wow house  답십리로64길 111  서울특별시 동대문구 장안동
4   5000.0        80         현대캐슬    장한로34길 29  서울특별시 동대문구 장안동"
1123011000,14,46.25,3,2004,"   deposit  pricemon           building         road            dong
0   9000.0        10           (87-113)    휘경로31길 55  서울특별시 동대문구 이문동
1   2000.0        35  이문동다세대주택(264-356)  천장산로9길 48-3  서울특별시 동대문구 이문동
2  10000.0        30        휘경동근생및다세대주택    망우로21길 39  서울특별시 동대문구 휘경동
3  10000.0        15               풍경타운  전농로38길 76-2  서울특별시 동대문구 휘경동
4   4000.0        30  이문동다세대주택(264-296)    이문로9길 129  서울특별시 동대문구 이문동"
1123011000,4,14.18,2,2013,"   deposit  pricemon   building          road            dong
0   5000.0        30  (264-459)  천장산로9가길 28-6  서울특별시 동대문구 이문동
1   4000.0        35  (264-459)  천장산로9가길 28-6  서울특별시 동대문구 이문동
2   1000.0        45   (346-37)     이문로13길 18  서울특별시 동대문구 이문동
3   2000.0        40      혜성하우스     천장산로4가길 3  서울특별시 동대문구 이문동
4   5500.0        10  (294-212)     망우로18마길 9  서울특별시 동대문구 휘경동"
1123010400,7,23.9,4,2018,"   deposit  pricemon      building          road            dong
0   3000.0        65      The 조은캐슬    전농로38가길 36  서울특별시 동대문구 전농동
1   5000.0        35  이레뜰(103-139)   전농로37길 13-7  서울특별시 동대문구 전농동
2  12000.0        40      (103-39)  전농로38나길 17-3  서울특별시 동대문구 전농동
3  10000.0        34      (213-12)  서울시립대로16길 26  서울특별시 동대문구 전농동
4   2000.0        65     리우펠리체 13차  서울시립대로16길 42  서울특별시 동대문구 전농동"
1123011000,4,14.65,14,2015,"   deposit  pricemon      building      road            dong
0   2000.0        50         자인M타워    이문로 47  서울특별시 동대문구 이문동
1   2000.0        50         자인M타워    이문로 47  서울특별시 동대문구 이문동
2   1000.0        63      (341-41)    이문로 53  서울특별시 동대문구 이문동
3   1000.0        70      스페이스 에이치    이문로 52  서울특별시 동대문구 휘경동
4    500.0        55  빌리원(183-245)  이문로 42-1  서울특별시 동대문구 휘경동"
1123010200,11,36.13,2,1993,"   deposit  pricemon   building          road            dong
0   1000.0        50    (118-9)     무학로32길 23  서울특별시 동대문구 용두동
1   3000.0        50  제일하이츠빌라B동    고산자로32길 36  서울특별시 동대문구 용두동
2   1000.0        50  (136-129)     제기로5가길 13  서울특별시 동대문구 제기동
3   4000.0        35    백산하이츠빌라  전농로36나길 25-4  서울특별시 동대문구 전농동
4   7500.0        25   중앙제이오피스텔     무학로51길 19  서울특별시 동대문구 용두동"
1123010900,5,15.7,4,2015,"   deposit  pricemon          building          road            dong
0   1000.0        40         (286-270)  망우로18가길 5-23  서울특별시 동대문구 휘경동
1   1000.0        40         (286-270)  망우로18가길 5-23  서울특별시 동대문구 휘경동
2   3000.0        55  PRORSUM(183-440)      이문로6길 10  서울특별시 동대문구 휘경동
3   2000.0        45             혜성하우스     천장산로4가길 3  서울특별시 동대문구 이문동
4    500.0        50         (286-176)   망우로18가길 7-4  서울특별시 동대문구 휘경동"
1123010800,4,12.24,4,2013,"   deposit  pricemon   building          road             dong
0   1000.0        60    (60-89)     경희대로1나길 3   서울특별시 동대문구 회기동
1   1000.0        40  (286-270)  망우로18가길 5-23   서울특별시 동대문구 휘경동
2   1000.0        40  (286-270)  망우로18가길 5-23   서울특별시 동대문구 휘경동
3   2000.0        47      중앙애플비      홍릉로8길 28  서울특별시 동대문구 청량리동
4   2000.0        30     (28-4)    망우로20가길 25   서울특별시 동대문구 휘경동"
1123010400,18,60.49,5,2008,"   deposit  pricemon   building          road             dong
0   1000.0        45  (103-276)     전농로34길 22   서울특별시 동대문구 전농동
1   6000.0        10       정임주택    왕산로19마길 30   서울특별시 동대문구 제기동
2   3000.0        50   (120-22)  고산자로52길 47-1   서울특별시 동대문구 제기동
3   7000.0        70  명품가A,B,C동    답십리로60길 81  서울특별시 동대문구 답십리동
4  10000.0        30         대원    한천로11다길 78  서울특별시 동대문구 답십리동"
1123010300,20,66.98,1,2002,"   deposit  pricemon building          road            dong
0   8500.0        40  배봉하이츠빌라  전농로16길 73-17  서울특별시 동대문구 전농동
1  12000.0        30      해오름   약령시로5길 22-4  서울특별시 동대문구 제기동
2   3000.0        90    리첸빌리지     제기로4다길 18  서울특별시 동대문구 제기동
3   1000.0        70     삼성타운     약령시로3길 26  서울특별시 동대문구 제기동
4    500.0        50     보성빌딩       회기로2길 3  서울특별시 동대문구 제기동"
1123010400,4,13.72,3,2013,"   deposit  pricemon  building          road            dong
0    100.0        30  (558-10)  서울시립대로14길 28  서울특별시 동대문구 전농동
1   8000.0         5       골든빌      전농로36길 6  서울특별시 동대문구 전농동
2   5000.0        20  (152-27)  서울시립대로29길 32  서울특별시 동대문구 전농동
3   1000.0        45    마이바움전농     서울시립대로 34  서울특별시 동대문구 전농동
4   1000.0        50       오즈빌     전농로34길 26  서울특별시 동대문구 전농동"
1123010600,17,55.83,2,1982,"   deposit  pricemon     building         road            dong
0   2000.0        60    로얄(318-5)  답십리로69길 117  서울특별시 동대문구 장안동
1  11000.0        20      대명(448)   천호대로85길 46  서울특별시 동대문구 장안동
2   2000.0        60    부용(341-1)    장한로24길 26  서울특별시 동대문구 장안동
3   1000.0        70  신준용(341-26)   장한로26나길 51  서울특별시 동대문구 장안동
4    100.0        15    명문(454-8)     장한로6길 69  서울특별시 동대문구 장안동"
1123010400,6,18.36,2,2019,"   deposit  pricemon      building          road            dong
0   1000.0        65          유일주택   전농로37길 13-4  서울특별시 동대문구 전농동
1   5000.0        25         221-5  전농로27길 91-15  서울특별시 동대문구 전농동
2   2000.0        50  이레뜰(103-139)   전농로37길 13-7  서울특별시 동대문구 전농동
3   2000.0        80      (126-72)     전농로31길 32  서울특별시 동대문구 전농동
4   1000.0        60          유일주택   전농로37길 13-4  서울특별시 동대문구 전농동"
1123010800,20,66.66,1,1992,"   deposit  pricemon  building           road             dong
0    200.0        20       30동      한천로49길 20   서울특별시 동대문구 휘경동
1   9000.0        40  (148-34)  외대역동로14길 42-3   서울특별시 동대문구 휘경동
2    300.0        30      하이트빌      왕산로47길 53  서울특별시 동대문구 청량리동
3   4800.0        40      평안빌라    망우로18가길 112   서울특별시 동대문구 휘경동
4   2000.0        50      백합빌라   망우로12길 49-10   서울특별시 동대문구 휘경동"
1123010400,7,23.86,5,2015,"   deposit  pricemon      building          road            dong
0   1000.0        45      URban382      전농로38길 2  서울특별시 동대문구 전농동
1   2000.0        65     리우펠리체 13차  서울시립대로16길 42  서울특별시 동대문구 전농동
2   2000.0        80  그린캐슬(127-50)  서울시립대로 129-4  서울특별시 동대문구 전농동
3   2000.0        80  그린캐슬(127-50)  서울시립대로 129-4  서울특별시 동대문구 전농동
4   3000.0        65      The 조은캐슬    전농로38가길 36  서울특별시 동대문구 전농동"
1123010600,19,61.22,5,2018,"   deposit  pricemon         building       road            dong
0   6412.0        20  시온아트빌(101동102동)   한천로28길 5  서울특별시 동대문구 장안동
1   6352.0        19  시온아트빌(301동302동)  한천로30길 12  서울특별시 동대문구 장안동
2   6864.0        21  시온아트빌(201동202동)   한천로28길 9  서울특별시 동대문구 장안동
3    664.0        52  시온아트빌(201동202동)   한천로28길 9  서울특별시 동대문구 장안동
4   3000.0        31  시온아트빌(301동302동)  한천로30길 12  서울특별시 동대문구 장안동"
1123010600,15,50.5,3,2018,"   deposit  pricemon         building          road            dong
0    300.0        41      서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동
1   2039.0        27    리움펠리체(341-19)   장한로24길 30-9  서울특별시 동대문구 장안동
2   5046.0        11            담터하우스   사가정로25가길 31  서울특별시 동대문구 장안동
3    150.0        26      서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동
4   5209.0        16  시온아트빌(301동302동)     한천로30길 12  서울특별시 동대문구 장안동"
1123010600,13,41.97,4,2018,"   deposit  pricemon     building          road            dong
0   1912.0        25  서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동
1   2102.0        27  서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동
2   4862.0        11  서도휴빌(392-9)  답십리로66길 75-5  서울특별시 동대문구 장안동
3   2025.0        26  서도휴빌(392-9)  답십리로66길 75-5  서울특별시 동대문구 장안동
4   5000.0        65         조양빌라   답십리로64길 107  서울특별시 동대문구 장안동"
1123011000,4,14.45,12,2017,"   deposit  pricemon  building    road            dong
0   1000.0        63  (341-41)  이문로 53  서울특별시 동대문구 이문동
1   1000.0        70  스페이스 에이치  이문로 52  서울특별시 동대문구 휘경동
2   1500.0        63  (341-41)  이문로 53  서울특별시 동대문구 이문동
3   2000.0        50     자인M타워  이문로 47  서울특별시 동대문구 이문동
4   2000.0        50     자인M타워  이문로 47  서울특별시 동대문구 이문동"
1123010900,9,30.25,6,2014,"   deposit  pricemon   building          road            dong
0   2154.0        18   휘경동해마루빌2    망우로14가길 16  서울특별시 동대문구 휘경동
1   4000.0        25   (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
2   3000.0        35   (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
3   8000.0        20   (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
4   2000.0        35  (294-217)    망우로18다길 14  서울특별시 동대문구 휘경동"
1123010600,11,38,3,2003,"   deposit  pricemon    building         road            dong
0    400.0        40        maru    한천로46길 42  서울특별시 동대문구 장안동
1   9000.0         6        maru    한천로46길 42  서울특별시 동대문구 장안동
2   6000.0        50  명성(186-28)    한천로20길 10  서울특별시 동대문구 장안동
3   1000.0        41    (391-14)  한천로26길 48-3  서울특별시 동대문구 장안동
4   5000.0        50  명성(186-28)    한천로20길 10  서울특별시 동대문구 장안동"
1123010900,4,12.03,3,2013,"   deposit  pricemon   building          road            dong
0   2000.0        30     (28-4)    망우로20가길 25  서울특별시 동대문구 휘경동
1   3000.0        35   (308-35)     망우로12길 43  서울특별시 동대문구 휘경동
2   3000.0        32  (286-270)  망우로18가길 5-23  서울특별시 동대문구 휘경동
3    500.0        45     (28-4)    망우로20가길 25  서울특별시 동대문구 휘경동
4   2000.0        40     (28-4)    망우로20가길 25  서울특별시 동대문구 휘경동"
1123010600,12,41.13,2,2013,"   deposit  pricemon building           road            dong
0   7700.0        46      골든빌  답십리로69가길 12-4  서울특별시 동대문구 장안동
1   5000.0        80     현대캐슬      장한로34길 29  서울특별시 동대문구 장안동
2  12000.0        40    다원아트빌     천호대로83길 78  서울특별시 동대문구 장안동
3   3463.0        13  삼화에코빌2차    답십리로65길 114  서울특별시 동대문구 장안동
4   2044.0        27  삼화에코빌2차    답십리로65길 114  서울특별시 동대문구 장안동"
1123010900,12,39.76,2,1993,"   deposit  pricemon   building          road            dong
0   1000.0        65  (308-137)   망우로10길 47-3  서울특별시 동대문구 휘경동
1   8000.0        15       백합빌라  망우로12길 49-10  서울특별시 동대문구 휘경동
2    500.0        25   (86-117)    외대역동로18길 5  서울특별시 동대문구 이문동
3    250.0        25    (86-19)  외대역동로12가길 17  서울특별시 동대문구 이문동
4   8000.0        20    (87-11)     휘경로23길 54  서울특별시 동대문구 이문동"
1123010400,13,43.23,2,1994,"   deposit  pricemon   building          road            dong
0   1000.0        50  (136-129)     제기로5가길 13  서울특별시 동대문구 제기동
1   4000.0        35    백산하이츠빌라  전농로36나길 25-4  서울특별시 동대문구 전농동
2   3000.0        50  제일하이츠빌라B동    고산자로32길 36  서울특별시 동대문구 용두동
3   8000.0        10    (42-70)    사가정로 160-2  서울특별시 동대문구 전농동
4   2000.0        50     현대연립가동    전농로 122-12  서울특별시 동대문구 전농동"
1123010600,16,52.06,5,2002,"   deposit  pricemon        building          road             dong
0   1000.0        50            maru     한천로46길 42   서울특별시 동대문구 장안동
1  12000.0         6            maru     한천로46길 42   서울특별시 동대문구 장안동
2  10000.0        30              대원    한천로11다길 78  서울특별시 동대문구 답십리동
3   1000.0        68            maru     한천로46길 42   서울특별시 동대문구 장안동
4   5000.0        60  화성골드빌2(399-22)  천호대로77다길 5-4   서울특별시 동대문구 장안동"
1123011000,13,43.12,2,1992,"   deposit  pricemon  building          road            dong
0    250.0        25   (86-19)  외대역동로12가길 17  서울특별시 동대문구 이문동
1    500.0        25  (86-117)    외대역동로18길 5  서울특별시 동대문구 이문동
2   5000.0        50      청암빌라      휘경로2길 25  서울특별시 동대문구 이문동
3   8000.0        20   (87-11)     휘경로23길 54  서울특별시 동대문구 이문동
4   4800.0        40      평안빌라   망우로18가길 112  서울특별시 동대문구 휘경동"
1123010600,17,56.27,4,2009,"   deposit  pricemon        building          road            dong
0  10000.0        60       wow house   답십리로64길 111  서울특별시 동대문구 장안동
1   2000.0        95           광원빌라트    답십리로64길 96  서울특별시 동대문구 장안동
2   3000.0        85           현대그린빌    천호대로91길 48  서울특별시 동대문구 장안동
3   5000.0        60  화성골드빌2(399-22)  천호대로77다길 5-4  서울특별시 동대문구 장안동
4   3000.0        85       wow house   답십리로64길 111  서울특별시 동대문구 장안동"
1123011000,4,14.65,17,2015,"   deposit  pricemon      building      road            dong
0    500.0        55  빌리원(183-245)  이문로 42-1  서울특별시 동대문구 휘경동
1   2000.0        50         자인M타워    이문로 47  서울특별시 동대문구 이문동
2   2000.0        50         자인M타워    이문로 47  서울특별시 동대문구 이문동
3   1000.0        63      (341-41)    이문로 53  서울특별시 동대문구 이문동
4   1000.0        70      스페이스 에이치    이문로 52  서울특별시 동대문구 휘경동"
1123010200,4,12.81,3,2012,"   deposit  pricemon   building          road            dong
0   1000.0        34  (102-190)     무학로34가길 3  서울특별시 동대문구 용두동
1    500.0        30       세아빌2  천호대로13길 59-3  서울특별시 동대문구 용두동
2   1000.0        40       세아빌1     무학로35길 19  서울특별시 동대문구 용두동
3    500.0        30       세아빌2  천호대로13길 59-3  서울특별시 동대문구 용두동
4   3000.0        35      에덴하우스    천호대로31길 59  서울특별시 동대문구 용두동"
1123010600,7,24.73,5,2002,"   deposit  pricemon       building        road            dong
0   1000.0        40  우성포커스텔(306-3)     장한로 147  서울특별시 동대문구 장안동
1    700.0        45   산호아트빌(311-7)  장한로28가길 67  서울특별시 동대문구 장안동
2   2000.0        42           maru   한천로46길 42  서울특별시 동대문구 장안동
3   1000.0        45  어반하우스(341-23)  장한로26나길 39  서울특별시 동대문구 장안동
4   1000.0        56  어반하우스(341-23)  장한로26나길 39  서울특별시 동대문구 장안동"
1123010600,36,118.34,1,1983,"   deposit  pricemon   building         road             dong
0   2000.0        70       우성맨션    한천로17길 20  서울특별시 동대문구 답십리동
1   1000.0        50    (118-1)  외대역동로14길 48   서울특별시 동대문구 휘경동
2   7000.0        60        21동    한천로51길 40   서울특별시 동대문구 휘경동
3   5000.0        65      청재빌라트  답십리로23나길 37   서울특별시 동대문구 전농동
4   4000.0        75  대광(450-3)   천호대로87길 31   서울특별시 동대문구 장안동"
1123011000,9,29.98,2,2016,"   deposit  pricemon          building        road            dong
0  17000.0        10             민족통일빌   이문로19길 19  서울특별시 동대문구 이문동
1    500.0        50          (264-47)  천장산로 40-11  서울특별시 동대문구 이문동
2    500.0        35           308-127   망우로10길 33  서울특별시 동대문구 휘경동
3   2000.0        55  PRORSUM(183-440)    이문로6길 10  서울특별시 동대문구 휘경동
4    500.0        50           (34-40)  외대역동로 19-6  서울특별시 동대문구 휘경동"
1123010900,7,24.19,5,2014,"   deposit  pricemon          building          road            dong
0   1000.0        50         (286-176)   망우로18가길 7-4  서울특별시 동대문구 휘경동
1   4000.0        25          (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
2   3000.0        35          (286-12)  망우로16길 49-19  서울특별시 동대문구 휘경동
3   3000.0        55  PRORSUM(183-440)      이문로6길 10  서울특별시 동대문구 휘경동
4    300.0        42               맘스빌    망우로20가길 18  서울특별시 동대문구 휘경동"
1123010400,13,41.86,3,2017,"   deposit  pricemon  building          road            dong
0   1000.0        48   (971-4)    약령중앙로 34-3  서울특별시 동대문구 제기동
1  10000.0        34  (213-12)  서울시립대로16길 26  서울특별시 동대문구 전농동
2  12000.0        40  (103-39)  전농로38나길 17-3  서울특별시 동대문구 전농동
3   3000.0        75       모두가  서울시립대로16길 11  서울특별시 동대문구 전농동
4   2000.0        50  (212-15)    답십리로23나길 8  서울특별시 동대문구 전농동"
1123011000,4,14.45,11,2017,"   deposit  pricemon  building    road            dong
0   1500.0        63  (341-41)  이문로 53  서울특별시 동대문구 이문동
1   1000.0        63  (341-41)  이문로 53  서울특별시 동대문구 이문동
2   1000.0        70  스페이스 에이치  이문로 52  서울특별시 동대문구 휘경동
3   2000.0        40      그린타워  이문로 50  서울특별시 동대문구 휘경동
4   4000.0        30      그린타워  이문로 50  서울특별시 동대문구 휘경동"
1123011000,5,15.12,3,2014,"   deposit  pricemon   building          road            dong
0   5000.0        30    256-222      신이문로6길 5  서울특별시 동대문구 이문동
1   4000.0        35  (264-459)  천장산로9가길 28-6  서울특별시 동대문구 이문동
2   5000.0        30  (264-459)  천장산로9가길 28-6  서울특별시 동대문구 이문동
3    500.0        50  (286-176)   망우로18가길 7-4  서울특별시 동대문구 휘경동
4   2000.0        45      혜성하우스     천장산로4가길 3  서울특별시 동대문구 이문동"
1123010400,5,16.21,3,2013,"   deposit  pricemon  building          road            dong
0   1000.0        50       오즈빌     전농로34길 26  서울특별시 동대문구 전농동
1   1000.0        45    마이바움전농     서울시립대로 34  서울특별시 동대문구 전농동
2   5000.0        20  (152-27)  서울시립대로29길 32  서울특별시 동대문구 전농동
3    100.0        30  (558-10)  서울시립대로14길 28  서울특별시 동대문구 전농동
4   8500.0         7      레알현대  서울시립대로 112-1  서울특별시 동대문구 전농동"
1123011000,21,68.8,1,1996,"   deposit  pricemon  building           road            dong
0    200.0        20       30동      한천로49길 20  서울특별시 동대문구 휘경동
1   2000.0        50      백합빌라   망우로12길 49-10  서울특별시 동대문구 휘경동
2  10000.0        40  휘경동다세대주택   망우로20가길 30-1  서울특별시 동대문구 휘경동
3   9000.0        40  (148-34)  외대역동로14길 42-3  서울특별시 동대문구 휘경동
4  17600.0        20     명품빌라드      망우로12길 70  서울특별시 동대문구 휘경동"
1123010600,19,61.43,4,2018,"   deposit  pricemon         building         road            dong
0    603.0        47  시온아트빌(401동402동)     한천로30길 8  서울특별시 동대문구 장안동
1    603.0        48  시온아트빌(201동202동)     한천로28길 9  서울특별시 동대문구 장안동
2    578.0        48              위드빌  한천로32길 36-1  서울특별시 동대문구 장안동
3    578.0        45  시온아트빌(201동202동)     한천로28길 9  서울특별시 동대문구 장안동
4  10000.0        65          조일티아모3차  장한로30길 23-2  서울특별시 동대문구 장안동"
1123010200,5,17.63,5,2018,"   deposit  pricemon   building         road            dong
0   1000.0        50   KY TOWER       왕산로 45  서울특별시 동대문구 용두동
1   1000.0        70   KY TOWER       왕산로 45  서울특별시 동대문구 용두동
2   1000.0        60        아르떼  천호대로29가길 10  서울특별시 동대문구 용두동
3   7000.0        20       후암주택   고산자로44길 15  서울특별시 동대문구 제기동
4   2000.0        60  (137-650)      제기로4길 1  서울특별시 동대문구 제기동"
1123010600,17,55.99,5,2011,"   deposit  pricemon        building          road             dong
0   5000.0        60  화성골드빌2(399-22)  천호대로77다길 5-4   서울특별시 동대문구 장안동
1  10000.0        60       wow house   답십리로64길 111   서울특별시 동대문구 장안동
2   7000.0        70       명품가A,B,C동    답십리로60길 81  서울특별시 동대문구 답십리동
3   3000.0        85           현대그린빌    천호대로91길 48   서울특별시 동대문구 장안동
4    100.0        15    화성로얄빌(397-6)   한천로14길 55-4   서울특별시 동대문구 장안동"
1123010600,16,52.25,2,2018,"   deposit  pricemon         building          road            dong
0   2246.0        29      서도휴빌(392-9)  답십리로66길 75-5  서울특별시 동대문구 장안동
1   2325.0        30         광진아트빌11차    답십리로68길 78  서울특별시 동대문구 장안동
2    526.0        41  시온아트빌(101동102동)      한천로28길 5  서울특별시 동대문구 장안동
3    300.0        40      서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동
4    300.0        41      서도휴빌(426-8)  천호대로83길 71-6  서울특별시 동대문구 장안동"
