코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1111017400,9,29.49,2,2019,"   deposit   building        road           dong
0  29000.0     리베르떼종로   낙산성곽1길 13  서울특별시 종로구 창신동
1  24000.0        연화빌    지봉로5길 47  서울특별시 종로구 창신동
2  15000.0    (200-3)  평창문화로 92-6  서울특별시 종로구 평창동
3  17000.0       466가     진흥로 466  서울특별시 종로구 구기동
4   9000.0  (181-202)   숭인동1다길 18  서울특별시 종로구 숭인동",25263.75
1111018300,21,70.08,4,2016,"   deposit building        road            dong
0  30000.0    로코코다움   지봉로12길 15   서울특별시 종로구 숭인동
1  31000.0     아미레스  성균관로13길 10  서울특별시 종로구 명륜1가
2  38000.0     DMKO  진흥로22나길 14   서울특별시 종로구 구기동
3  24000.0     466가     진흥로 466   서울특별시 종로구 구기동
4  30000.0    평창선그린   평창1길 19-1   서울특별시 종로구 신영동",31645
1111010500,24,78.87,4,2001,"   deposit building        road           dong
0  20000.0  코디골드빌A동  필운대로5나길 25  서울특별시 종로구 누상동
1  40000.0    경복파크빌  자하문로33가길 5  서울특별시 종로구 청운동
2  52000.0      아트빌     창의문로 31  서울특별시 종로구 청운동
3  35000.0    신현빌리지  자하문로33가길 6  서울특별시 종로구 청운동
4  39000.0   경복아트빌3      옥인길 56  서울특별시 종로구 누상동",46118
1111017500,14,45.16,2,2002,"   deposit   building          road           dong
0  20000.0   (197-43)      종로53길 24  서울특별시 종로구 창신동
1  20000.0   (197-43)      종로53길 24  서울특별시 종로구 창신동
2   9000.0      카라하우스     종로63나길 13  서울특별시 종로구 숭인동
3   9000.0      카라하우스     종로63나길 13  서울특별시 종로구 숭인동
4  10000.0  (627-185)  낙산성곽동길 57-24  서울특별시 종로구 창신동",15195
1111011100,13,42.92,3,1996,"   deposit building        road           dong
0  15000.0  (17-11)  자하문로21길 14  서울특별시 종로구 신교동
1  20500.0  (17-26)  자하문로23길 23  서울특별시 종로구 신교동
2  20500.0  (17-26)  자하문로23길 23  서울특별시 종로구 신교동
3  18000.0   (49-0)   자하문로23길 7  서울특별시 종로구 신교동
4  22000.0     청암빌라  필운대로 108-9  서울특별시 종로구 신교동",19317
1111017500,22,71.38,1,2002,"   deposit  building        road           dong
0   8000.0     카라하우스   종로63나길 13  서울특별시 종로구 숭인동
1  22000.0     동보타운A    지봉로5길 42  서울특별시 종로구 창신동
2  20000.0  (668-19)  낙산성곽길 12-4  서울특별시 종로구 창신동
3  18000.0      부림빌라   창신6가길 4-5  서울특별시 종로구 창신동
4  16000.0      부림빌라   창신6가길 4-5  서울특별시 종로구 창신동",16829
1111010900,20,65.66,1,2007,"   deposit building         road           dong
0  26000.0       샘터       옥인6길 6  서울특별시 종로구 누상동
1  22000.0       샘터       옥인6길 6  서울특별시 종로구 누상동
2  41000.0    브니엘파크   자하문로24길 45  서울특별시 종로구 효자동
3  46000.0    브니엘파크   자하문로24길 45  서울특별시 종로구 효자동
4  20000.0     풍현빌라  필운대로5다길 9-2  서울특별시 종로구 누상동",26195
1111014900,18,59.64,4,1997,"   deposit building        road           dong
0  25000.0  (76-44)    창덕궁3길 43  서울특별시 종로구 원서동
1  20000.0     창덕빌라  창덕궁3길 33-4  서울특별시 종로구 원서동
2  25000.0   (16-0)     동숭4나길 1  서울특별시 종로구 동숭동
3  12500.0   (4-54)     동숭4길 70  서울특별시 종로구 동숭동
4  20000.0   (6-15)    동숭4나길 23  서울특별시 종로구 동숭동",24274
1111018700,12,40.55,3,1999,"   deposit   building          road           dong
0  12000.0    (117-1)     세검정로6다길 1  서울특별시 종로구 신영동
1  13000.0     평창아트빌라       평창10길 9  서울특별시 종로구 평창동
2  13500.0  (210-424)  통일로12길 64-10  서울특별시 종로구 행촌동
3   8000.0     성준빌라6차   낙산성곽동길 41-1  서울특별시 종로구 창신동
4  11000.0    (626-9)   낙산성곽동길 63-7  서울특별시 종로구 창신동",14838.66667
1111017400,15,49.04,-1,1996,"   deposit     building          road            dong
0  10000.0    (210-240)  통일로12길 40-22   서울특별시 종로구 행촌동
1  10000.0  청담주택(93-13)      대학로5길 16   서울특별시 종로구 연건동
2   7700.0    (210-422)   통일로12길 68-6   서울특별시 종로구 행촌동
3   7000.0           두원     창신7길 14-3   서울특별시 종로구 창신동
4   4000.0         송강원룸      명륜1길 7-5  서울특별시 종로구 명륜3가",11945
1111016600,13,41.58,5,1998,"   deposit building        road           dong
0  15000.0     아크로텔    대학로5길 35  서울특별시 종로구 연건동
1  32000.0  (50-15)     동숭3길 17  서울특별시 종로구 동숭동
2  17000.0  (4-171)    동숭4나길 37  서울특별시 종로구 동숭동
3  18000.0     불루맨숀   동숭3길 32-3  서울특별시 종로구 동숭동
4  17000.0    (6-6)  동숭4나길 23-4  서울특별시 종로구 동숭동",18766
1111010900,7,23.22,3,2008,"   deposit   building           road           dong
0   7500.0        은혜빌  필운대로5나길 29-12  서울특별시 종로구 누상동
1  10000.0    (287-0)       사직로5길 29  서울특별시 종로구 사직동
2   8000.0  ClassicVL       필운대로7길 6  서울특별시 종로구 옥인동
3  23000.0        창조빌     자하문로33길 31  서울특별시 종로구 청운동
4  17800.0      드림하이빌  필운대로5다길 12-10  서울특별시 종로구 누상동",10446
1111011100,13,44.46,1,2003,"   deposit   building         road           dong
0  14000.0  ClassicVL     필운대로7길 6  서울특별시 종로구 옥인동
1  22000.0         샘터       옥인6길 6  서울특별시 종로구 누상동
2  26000.0         샘터       옥인6길 6  서울특별시 종로구 누상동
3  23000.0     문화빌라B동      옥인2길 18  서울특별시 종로구 누상동
4  20000.0       풍현빌라  필운대로5다길 9-2  서울특별시 종로구 누상동",16449
1111018200,26,84.84,1,1996,"   deposit building          road           dong
0  37000.0     청구빌라       홍지문길 69  서울특별시 종로구 구기동
1  32000.0     금강주택    평창12길 8-22  서울특별시 종로구 평창동
2  31000.0     금강주택    평창12길 8-22  서울특별시 종로구 평창동
3   9500.0    산성하이츠  세검정로7나길 26-2  서울특별시 종로구 구기동
4  35000.0     동익빌라       홍지문길 64  서울특별시 종로구 구기동",34823.21429
