코드,평,전용면적(㎡),층,건축년도,predicted
1117011200,8,27.67,2,2016,"   deposit  pricemon  building         road             dong
0   2000.0        95  용산1차휴먼타운   백범로90라길 42  서울특별시 용산구 원효로1가
1   2000.0        95  용산2차휴먼타운   백범로90라길 38  서울특별시 용산구 원효로1가
2   5000.0        50    (51-6)  원효로83길 13-9  서울특별시 용산구 원효로1가
3   3000.0        80      정호빌라   청파로47나길 49  서울특별시 용산구 청파동1가
4   1000.0        60      BS빌딩     청파로49길 9  서울특별시 용산구 청파동2가"
1117012100,9,29.8,5,2014,"   deposit  pricemon      building         road           dong
0   5000.0        55            라온  효창원로25다길 42  서울특별시 용산구 용문동
1   2000.0        22  그레이스빌(28-68)    새창로 114-5  서울특별시 용산구 용문동
2  12000.0        35         라온빌B동    백범로74길 26  서울특별시 용산구 용문동
3   3000.0        35         5-222    백범로47길 10  서울특별시 용산구 효창동
4  10000.0        50        (2-10)  백범로74길 17-6  서울특별시 용산구 용문동"
1117013100,17,57.84,1,1978,"   deposit  pricemon   building         road           dong
0   1000.0        28   (203-39)  이촌로18길 15-6  서울특별시 용산구 이촌동
1  13000.0        54  (726-345)  한남대로42나길 45  서울특별시 용산구 한남동
2  11000.0        10    (199-1)  서빙고로91라길 30  서울특별시 용산구 보광동
3   5000.0        83       양지맨션  서빙고로91나길 48  서울특별시 용산구 주성동
4   6000.0        45       양지맨션  서빙고로91나길 48  서울특별시 용산구 주성동"
1117013000,5,15.84,3,2012,"   deposit  pricemon  building           road             dong
0  10500.0        12       타워뷰      회나무로10길 7   서울특별시 용산구 이태원동
1    500.0        40      제이드힐    녹사평대로42길 24   서울특별시 용산구 이태원동
2   7000.0        50   (683-1)     이태원로54길 20    서울특별시 용산구 한남동
3   1000.0        84   (32-45)  한남대로20길 61-15    서울특별시 용산구 한남동
4   2000.0        50  (65-156)      한강대로14길 8  서울특별시 용산구 한강로3가"
1117011400,21,70.25,2,2002,"   deposit  pricemon    building          road             dong
0  10000.0        60  삼성하이츠(2-3)   효창원로26가길 16    서울특별시 용산구 신창동
1  11000.0        50      대성원효빌라     원효로31길 13  서울특별시 용산구 원효로3가
2   6000.0       100        한울빌라  효창원로69길 46-5    서울특별시 용산구 효창동
3  12000.0        55        동광빌라    청파로71가길 34  서울특별시 용산구 청파동1가
4  15000.0        48        클레프빌    백범로 284-11    서울특별시 용산구 효창동"
1117012100,18,58.09,3,2015,"   deposit  pricemon building           road           dong
0  10000.0        45     해피썬빌   효창원로25나길 2-9  서울특별시 용산구 용문동
1   6000.0        50      온누리  효창원로37나길 20-2  서울특별시 용산구 용문동
2   5000.0        80   금강프라임빌     효창원로72길 20  서울특별시 용산구 효창동
3   2000.0        80    금호빌리지    효창원로37가길 19  서울특별시 용산구 용문동
4   6000.0        40     팰리스빌      백범로47길 48  서울특별시 용산구 효창동"
1117010200,12,38.72,3,2007,"   deposit  pricemon   building         road             dong
0   2000.0        60  하임빌(29-7)   신흥로11가길 16  서울특별시 용산구 용산동2가
1   1000.0        50     (28-6)  신흥로11나길 2-8  서울특별시 용산구 용산동2가
2   3000.0        52      진풍빌라트       신흥로 60  서울특별시 용산구 용산동2가
3  13000.0        40  예인아트빌(다동)    후암로34길 19    서울특별시 용산구 후암동
4   1500.0        45      로라하우스     신흥로7길 13  서울특별시 용산구 용산동2가"
1117011100,22,73.48,2,2012,"   deposit  pricemon  building           road             dong
0   1000.0        60    (42-3)   청파로47나길 25-3  서울특별시 용산구 청파동2가
1   5000.0        25     삼성쉐르빌   청파로47나길 39-6  서울특별시 용산구 청파동2가
2  17000.0        50  (100-11)      청파로57길 36  서울특별시 용산구 청파동1가
3   1000.0        58    (42-3)   청파로47나길 25-3  서울특별시 용산구 청파동2가
4  13000.0        32   (97-31)  효창원로86라길 17-4  서울특별시 용산구 청파동1가"
1117011800,5,16.61,3,2013,"   deposit  pricemon building          road             dong
0   2000.0        40    파크팰리스    원효로19가길 23  서울특별시 용산구 원효로3가
1   5000.0        30    갤러리아빌    효창원로12길 17  서울특별시 용산구 원효로4가
2   2000.0        38  (240-3)     백범로 284-7    서울특별시 용산구 효창동
3   2000.0        50    프라임27  효창원로76길 25-2    서울특별시 용산구 효창동
4   1000.0        42  (240-3)     백범로 284-7    서울특별시 용산구 효창동"
1117010100,5,14.99,3,2013,"   deposit  pricemon building         road           dong
0   1000.0        50    참스위트빌  두텁바위로25길 30  서울특별시 용산구 후암동
1   1000.0        50    참스위트빌  두텁바위로25길 30  서울특별시 용산구 후암동
2   1000.0        50  (257-7)   두텁바위로 67-2  서울특별시 용산구 후암동
3   1000.0        45  (257-7)   두텁바위로 67-2  서울특별시 용산구 후암동
4   1000.0        50    참스위트빌  두텁바위로25길 30  서울특별시 용산구 후암동"
1117011900,11,36.53,2,1988,"   deposit  pricemon   building          road             dong
0   5000.0        20  삼원넥스빌라(C)  효창원로70길 23-5    서울특별시 용산구 효창동
1  12000.0        20  삼원넥스빌라(E)  효창원로70길 23-5    서울특별시 용산구 효창동
2   2000.0        70    (234-1)       백범로 274    서울특별시 용산구 효창동
3   2000.0        60     (6-23)   효창원로86나길 32  서울특별시 용산구 청파동2가
4   1300.0        65       심원빌라    효창원로12길 20  서울특별시 용산구 원효로4가"
1117012900,14,46.12,-1,1971,"   deposit  pricemon  building          road            dong
0    900.0        10        삼록  이촌로18길 21-41   서울특별시 용산구 이촌동
1    500.0        70      수진빌라   회나무로44가길 59  서울특별시 용산구 이태원동
2   1000.0        70  (180-19)    이태원로26길 35  서울특별시 용산구 이태원동
3  11000.0        10   (199-1)   서빙고로91라길 30   서울특별시 용산구 보광동
4   6000.0        45      양지맨션   서빙고로91나길 48   서울특별시 용산구 주성동"
1117013100,18,59.7,2,2004,"   deposit  pricemon  building          road            dong
0  10000.0        50  (683-39)    이태원로42길 54   서울특별시 용산구 한남동
1   7000.0       110     몽뜨빌4차    한남대로46길 52   서울특별시 용산구 한남동
2   2000.0       100     숲속의아침    한남대로42길 48   서울특별시 용산구 한남동
3   4000.0       100  (729-21)    한남대로27길 27   서울특별시 용산구 한남동
4  17000.0        25   이화스카이빌라  보광로60길 14-12  서울특별시 용산구 이태원동"
1117013000,40,131.41,2,2001,"   deposit  pricemon         building          road            dong
0   2000.0       200          (371-0)  녹사평대로46가길 11  서울특별시 용산구 이태원동
1   3000.0       160          (368-1)  녹사평대로40나길 59  서울특별시 용산구 이태원동
2   5000.0       190            파크빌리지    대사관로11길 48   서울특별시 용산구 한남동
3   3000.0       200            그린힐빌라  녹사평대로40다길 12  서울특별시 용산구 이태원동
4  20000.0       250  BELLAGIA  VILLE    회나무로44가길 6  서울특별시 용산구 이태원동"
1117012100,9,29.97,2,2015,"   deposit  pricemon   building        road           dong
0   3000.0        45   (38-189)  효창원로37가길 7  서울특별시 용산구 용문동
1   5000.0        70      용산파크빌  새창로45가길 22  서울특별시 용산구 신계동
2   3000.0        80     LK센트레뷰   원효로53길 46  서울특별시 용산구 용문동
3   2000.0        70  용산시티빌(나동)  새창로45가길 28  서울특별시 용산구 신계동
4   3000.0        80     금강프라임빌  효창원로72길 20  서울특별시 용산구 효창동"
1117013100,16,54.1,4,1993,"   deposit  pricemon  building           road            dong
0   1000.0        70      경일빌라    녹사평대로26길 43  서울특별시 용산구 이태원동
1   3000.0        90     신중앙빌라      장문로41길 22   서울특별시 용산구 보광동
2  10000.0        35   (33-16)    서빙고로91다길 10  서울특별시 용산구 동빙고동
3  17000.0        92  (723-37)    한남대로28가길 10   서울특별시 용산구 한남동
4   5000.0        90      락희빌라  한남대로20길 61-11   서울특별시 용산구 한남동"
1117011200,13,43.91,2,2006,"   deposit  pricemon   building           road             dong
0  13000.0        32    (97-31)  효창원로86라길 17-4  서울특별시 용산구 청파동1가
1   5000.0        45  (118-226)  청파로47가길 19-10  서울특별시 용산구 청파동3가
2  17000.0        50   (100-11)      청파로57길 36  서울특별시 용산구 청파동1가
3  14000.0        20       정안빌라     만리재로20길 23    서울특별시 용산구 서계동
4   1000.0        60     (8-23)     청파로47나길 35  서울특별시 용산구 청파동2가"
1117012400,17,54.74,2,1980,"   deposit  pricemon   building          road             dong
0   3000.0       110  (726-345)   한남대로42나길 45    서울특별시 용산구 한남동
1   5000.0        15    (755-2)  대사관로6가길 10-1    서울특별시 용산구 한남동
2   3000.0        55    (191-2)    서빙고로67길 20   서울특별시 용산구 동빙고동
3   3000.0        80    (793-3)    한남대로42가길 3    서울특별시 용산구 한남동
4   1000.0        50    (2-194)    한강대로39길 21  서울특별시 용산구 한강로2가"
1117012100,13,42.75,3,2002,"   deposit  pricemon  building          road           dong
0   8000.0        60      삼팔빌라   효창원로37마길 18  서울특별시 용산구 용문동
1   5000.0        80     선진골드빌  효창원로66길 29-7  서울특별시 용산구 효창동
2   4000.0        75     트윈스빌라    효창원로69길 43  서울특별시 용산구 효창동
3   5000.0        70  휴먼빌리지(B)    효창원로37마길 9  서울특별시 용산구 용문동
4   2000.0        80     금호빌리지   효창원로37가길 19  서울특별시 용산구 용문동"
1117013100,7,23.94,1,1988,"   deposit  pricemon  building             road            dong
0   1500.0        42      풍한빌라      대사관로30나길 34   서울특별시 용산구 한남동
1   1000.0        40   (196-1)       서빙고로71길 29  서울특별시 용산구 동빙고동
2   3000.0        30      제일주택  녹사평대로40나길 38-13  서울특별시 용산구 이태원동
3   1500.0        25  (265-96)     장문로45바길 18-6   서울특별시 용산구 보광동
4   3000.0        50  (686-19)        대사관로6길 16   서울특별시 용산구 한남동"
1117013200,19,64.01,2,1989,"   deposit  pricemon  building          road            dong
0   3000.0        75  (260-22)     보광로14길 29   서울특별시 용산구 보광동
1   1000.0        50   태광하이츠빌라   서빙고로91다길 25  서울특별시 용산구 동빙고동
2   1000.0       100  (216-17)      보광로7길 26   서울특별시 용산구 보광동
3  10000.0        30    (45-8)   서빙고로91나길 28   서울특별시 용산구 주성동
4   2000.0        45    (56-2)  서빙고로73길 35-4  서울특별시 용산구 동빙고동"
1117011400,25,82.5,2,2006,"   deposit  pricemon    building           road             dong
0  10000.0        60  삼성하이츠(2-3)    효창원로26가길 16    서울특별시 용산구 신창동
1   6000.0       100        한울빌라   효창원로69길 46-5    서울특별시 용산구 효창동
2   1000.0        60      (42-3)   청파로47나길 25-3  서울특별시 용산구 청파동2가
3   3000.0       100       용문하우드  효창원로25다길 33-9    서울특별시 용산구 용문동
4  12000.0        55        동광빌라     청파로71가길 34  서울특별시 용산구 청파동1가"
1117012100,8,27.49,3,2012,"   deposit  pricemon building           road             dong
0   1000.0        55    골든하우스      새창로20가길 6    서울특별시 용산구 용문동
1   2500.0        40   정원프라임빌     효창원로51길 22    서울특별시 용산구 용문동
2   3000.0        45      예인빌      백범로47길 19    서울특별시 용산구 효창동
3   5000.0        30    갤러리아빌     효창원로12길 17  서울특별시 용산구 원효로4가
4   3000.0        80     금와주택  효창원로66길 35-14    서울특별시 용산구 효창동"
1117012100,14,45.4,4,2010,"   deposit  pricemon     building           road             dong
0   4000.0        80  리치빌(38-187)    효창원로37가길 13    서울특별시 용산구 용문동
1   3000.0        90        용문하우드  효창원로25다길 33-9    서울특별시 용산구 용문동
2   3000.0        90        용문하우드  효창원로25다길 33-9    서울특별시 용산구 용문동
3   4000.0        50      (1-216)      새창로45가길 9    서울특별시 용산구 신계동
4   2000.0        60        파크팰리스     원효로19가길 23  서울특별시 용산구 원효로3가"
1117011900,13,44.48,-1,1997,"   deposit  pricemon      building           road            dong
0  10300.0        25  대호드림빌(38-64)     효창원로 75-12   서울특별시 용산구 용문동
1   2000.0        35  이화빌라(129-12)      보광로55길 14  서울특별시 용산구 이태원동
2   2000.0        60           시티빌  효창원로25나길 20-5   서울특별시 용산구 용문동
3    500.0        70      (224-85)      회나무로12길 9  서울특별시 용산구 이태원동
4   2000.0        30       (159-8)     서빙고로71길 10  서울특별시 용산구 동빙고동"
1117013100,5,16.69,4,2013,"   deposit  pricemon  building           road             dong
0   1000.0        90     정은이네집    회나무로28가길 28   서울특별시 용산구 이태원동
1    500.0        50    (6-10)     한강대로52길 46  서울특별시 용산구 용산동3가
2   7000.0        10    (6-10)     한강대로52길 46  서울특별시 용산구 용산동3가
3   1000.0        84   (32-45)  한남대로20길 61-15    서울특별시 용산구 한남동
4   1000.0        70  한남그레이스빌딩   대사관로31길 25-5    서울특별시 용산구 한남동"
1117012100,9,28.73,3,2013,"   deposit  pricemon building           road             dong
0   1000.0        55    골든하우스      새창로20가길 6    서울특별시 용산구 용문동
1   6000.0        50      온누리  효창원로37나길 20-2    서울특별시 용산구 용문동
2   3000.0        80     금와주택  효창원로66길 35-14    서울특별시 용산구 효창동
3   2500.0        40   정원프라임빌     효창원로51길 22    서울특별시 용산구 용문동
4   5000.0        30    갤러리아빌     효창원로12길 17  서울특별시 용산구 원효로4가"
