코드,평,전용면적(㎡),층,건축년도,predicted
1114016200,16,53.38,3,2012,"   deposit  pricemon      building          road          dong
0   4000.0        85         한영그린빌  퇴계로88길 17-11  서울특별시 중구 신당동
1  19000.0        40          헤리티지      동호로8길 30  서울특별시 중구 신당동
2  10000.0        80         그린피아빌   동호로14길 11-7  서울특별시 중구 신당동
3  15000.0        75  훼미리타운(415-6)     동호로18길 34  서울특별시 중구 신당동
4  16000.0        20     (432-138)     동호로8가길 35  서울특별시 중구 신당동"
1114017300,14,45.79,2,2008,"   deposit  pricemon      building         road          dong
0  10000.0        80         그린피아빌  동호로14길 11-7  서울특별시 중구 신당동
1   3000.0       110          인희빌딩    동호로12길 80  서울특별시 중구 신당동
2   5000.0        80  삼성파크빌(324-7)     중림로8길 22  서울특별시 중구 중림동
3  12000.0        40          동복맨숀    동호로15길 24  서울특별시 중구 신당동
4   5000.0        90          풀하우스   다산로29길 5-1  서울특별시 중구 신당동"
1114016200,17,56.64,3,1998,"   deposit  pricemon   building           road          dong
0   3000.0        80       청산빌라    동호로8가길 45-6  서울특별시 중구 신당동
1   1000.0        60  (432-510)   동호로11마길 16-1  서울특별시 중구 신당동
2  10000.0        60      목화아트빌  동호로11바길 35-10  서울특별시 중구 신당동
3   6000.0        60  (377-120)      다산로15길 20  서울특별시 중구 신당동
4   3500.0        60       타워빌라   동호로11바길 33-5  서울특별시 중구 신당동"
1114014400,12,38.1,1,1997,"   deposit  pricemon   building          road            dong
0  12000.0        30       우원빌라  동호로25가길 21-2  서울특별시 중구 장충동2가
1   7000.0        20  (193-465)    동호로25가길 49  서울특별시 중구 장충동2가
2   1000.0        83       우정주택     동호로25길 31  서울특별시 중구 장충동2가
3  12000.0        30       우원빌라  동호로25가길 21-2  서울특별시 중구 장충동2가
4   4000.0        30       풍강빌라     동호로30길 11  서울특별시 중구 장충동2가"
1114014400,6,20.02,1,2012,"   deposit  pricemon  building         road            dong
0   5000.0        40  (112-30)    퇴계로56가길 8  서울특별시 중구 장충동2가
1   1000.0        50    (40-1)  동호로30길 31-9  서울특별시 중구 장충동2가
2   2000.0        50   아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
3   8000.0        30   아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
4   2000.0        60   (22-22)    퇴계로50길 53    서울특별시 중구 묵정동"
1114016200,5,15.19,1,1999,"   deposit  pricemon building        road          dong
0   7000.0        30     청솔빌라  동호로11자길 21  서울특별시 중구 신당동
1   1000.0        60     약수원빌  동호로8길 28-5  서울특별시 중구 신당동
2   1000.0        60     약수원빌  동호로8길 28-5  서울특별시 중구 신당동
3   2000.0        40     서울빌라  동호로11마길 10  서울특별시 중구 신당동
4   1000.0        75     정암빌딩    동호로8길 28  서울특별시 중구 신당동"
1114016200,29,95.69,4,2017,"   deposit  pricemon      building          road          dong
0   6000.0        45          광일빌라  다산로31길 60-12  서울특별시 중구 신당동
1   6000.0        45          광일빌라  다산로31길 60-12  서울특별시 중구 신당동
2   2000.0        60         아이팰리스     동호로11길 50  서울특별시 중구 신당동
3  10000.0        85        신당그린빌라  다산로21길 27-16  서울특별시 중구 신당동
4  15000.0        75  훼미리타운(415-6)     동호로18길 34  서울특별시 중구 신당동"
1114016200,7,22.93,6,2017,"   deposit  pricemon  building        road          dong
0   3000.0        80    동원스위트홈   청구로21길 46  서울특별시 중구 신당동
1   7000.0        65       블루빌   다산로18길 49  서울특별시 중구 신당동
2   1000.0       100  (52-406)  다산로42가길 27  서울특별시 중구 신당동
3   3000.0       105      해원빌딩  다산로42가길 12  서울특별시 중구 신당동
4  28000.0        10  (333-66)   다산로24길 14  서울특별시 중구 신당동"
1114016200,18,59.57,4,2000,"   deposit  pricemon   building          road          dong
0   6000.0        60  (377-120)     다산로15길 20  서울특별시 중구 신당동
1   4000.0        75      아이팰리스     동호로11길 50  서울특별시 중구 신당동
2  30000.0        15       청솔빌라     동호로8가길 51  서울특별시 중구 신당동
3   3000.0        80       청산빌라   동호로8가길 45-6  서울특별시 중구 신당동
4   1000.0        60  (432-510)  동호로11마길 16-1  서울특별시 중구 신당동"
1114016200,12,41.08,1,2001,"   deposit  pricemon    building          road          dong
0   2500.0        45  (432-1928)    동호로11라길 41  서울특별시 중구 신당동
1   5000.0        60    뉴-밀레니엄 빌     동호로8가길 34  서울특별시 중구 신당동
2   1000.0        45        세원빌라  동호로11자길 15-1  서울특별시 중구 신당동
3  12000.0        40        동복맨숀     동호로15길 24  서울특별시 중구 신당동
4   5000.0        60       약수아트빌   동호로14길 11-1  서울특별시 중구 신당동"
1114014400,11,37.04,4,2000,"   deposit  pricemon  building         road            dong
0   3000.0        53       세화빌   동호로25가길 48  서울특별시 중구 장충동2가
1   2500.0        50      한성빌라  동호로25길 23-4  서울특별시 중구 장충동2가
2   2000.0        45      스카이빌   동호로25가길 32  서울특별시 중구 장충동2가
3   3000.0        90      동희빌라   동호로25가길 37  서울특별시 중구 장충동2가
4   1000.0        40  (193-91)  동호로25가길 9-7  서울특별시 중구 장충동2가"
1114014400,7,22.09,2,2001,"   deposit  pricemon   building        road            dong
0   1000.0        50       드림타운  동호로25가길 47  서울특별시 중구 장충동2가
1   1000.0        53  (193-173)  동호로25가길 54  서울특별시 중구 장충동2가
2   1000.0        50        태영빌  동호로25가길 31  서울특별시 중구 장충동2가
3   2000.0        55    (191-8)   동호로 276-9  서울특별시 중구 장충동2가
4   2000.0        57    (191-8)   동호로 276-9  서울특별시 중구 장충동2가"
1114016200,5,15.12,2,2012,"   deposit  pricemon       building        road          dong
0   1500.0        50  파인힐스(349-216)   동호로8나길 15  서울특별시 중구 신당동
1   2000.0        55      (347-275)   다산로12길 33  서울특별시 중구 신당동
2   1000.0        50         신당코지2차   다산로42길 99  서울특별시 중구 신당동
3  10000.0        10           남산빌딩  다산로8길 35-4  서울특별시 중구 신당동
4   1000.0        50       (432-10)   동호로15길 46  서울특별시 중구 신당동"
1114016200,8,26.5,6,2017,"   deposit  pricemon  building        road          dong
0  28000.0        10  (333-66)   다산로24길 14  서울특별시 중구 신당동
1   1000.0       100  (52-406)  다산로42가길 27  서울특별시 중구 신당동
2   7000.0        65       블루빌   다산로18길 49  서울특별시 중구 신당동
3   3000.0        80    동원스위트홈   청구로21길 46  서울특별시 중구 신당동
4   3000.0       105      해원빌딩  다산로42가길 12  서울특별시 중구 신당동"
1114016200,6,21.47,3,2016,"   deposit  pricemon building         road          dong
0   2000.0        55    아정하우스   동호로11가길 10  서울특별시 중구 신당동
1   1000.0        54     카사벨라    다산로22길 50  서울특별시 중구 신당동
2   1000.0        60     카사벨라    다산로22길 50  서울특별시 중구 신당동
3   2000.0        60   남산더힐A동  동호로14길 5-40  서울특별시 중구 신당동
4   2000.0        90      블루빌    다산로18길 49  서울특별시 중구 신당동"
1114016200,10,34.16,4,1994,"   deposit  pricemon building         road          dong
0   2000.0        75     대명빌라    동호로8가길 42  서울특별시 중구 신당동
1   5000.0        50     보성빌딩      다산로6길 3  서울특별시 중구 신당동
2   1000.0        45     브레스빌    다산로24길 46  서울특별시 중구 신당동
3   3000.0        80     청산빌라  동호로8가길 45-6  서울특별시 중구 신당동
4   2000.0        40     서울빌라   동호로11마길 10  서울특별시 중구 신당동"
1114014400,18,58.87,1,2003,"   deposit  pricemon   building          road            dong
0   3000.0        37       방주빌라  동호로25길 37-10  서울특별시 중구 장충동2가
1   1000.0        50        서일빌   동호로25길 37-5  서울특별시 중구 장충동2가
2  21000.0        20    (191-8)     동호로 276-9  서울특별시 중구 장충동2가
3   8000.0        30  (193-465)    동호로25가길 49  서울특별시 중구 장충동2가
4   1000.0        83       우정주택     동호로25길 31  서울특별시 중구 장충동2가"
1114016200,14,47.13,2,1992,"   deposit  pricemon   building           road          dong
0   2000.0        75       대명빌라      동호로8가길 42  서울특별시 중구 신당동
1   3000.0        80       청산빌라    동호로8가길 45-6  서울특별시 중구 신당동
2   1000.0        60  (432-510)   동호로11마길 16-1  서울특별시 중구 신당동
3   3500.0        60       타워빌라   동호로11바길 33-5  서울특별시 중구 신당동
4  10000.0        60      목화아트빌  동호로11바길 35-10  서울특별시 중구 신당동"
1114016200,7,22.88,3,2017,"   deposit  pricemon building         road          dong
0   2000.0        55    아정하우스   동호로11가길 10  서울특별시 중구 신당동
1   1000.0        54     카사벨라    다산로22길 50  서울특별시 중구 신당동
2   1000.0        60     카사벨라    다산로22길 50  서울특별시 중구 신당동
3   2000.0        60   남산더힐A동  동호로14길 5-40  서울특별시 중구 신당동
4   2000.0        80       공감    동호로14길 32  서울특별시 중구 신당동"
1114016200,28,92.1,2,1993,"   deposit  pricemon   building        road          dong
0  16000.0        20   (364-12)   동호로11길 51  서울특별시 중구 신당동
1   5500.0       100   스위스빌라 1차    동호로8다길 6  서울특별시 중구 신당동
2   3000.0        50       영신빌라   동호로8라길 12  서울특별시 중구 신당동
3   5000.0        50       연우빌라  다산로42길 132  서울특별시 중구 신당동
4  23000.0        10  한양주택 (다동)   다산로31길 65  서울특별시 중구 신당동"
1114014300,6,20.99,3,2013,"   deposit  pricemon   building         road            dong
0   2000.0        60    아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
1   2000.0        60    아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
2   1000.0        50     (40-1)  동호로30길 31-9  서울특별시 중구 장충동2가
3   1000.0        50     (40-1)  동호로30길 31-9  서울특별시 중구 장충동2가
4  10000.0        20  힐사이드 레지던스   장충단로8가길 13  서울특별시 중구 광희동2가"
1114016200,7,21.55,4,2013,"   deposit  pricemon  building          road          dong
0   1000.0        65  (333-59)     다산로20길 25  서울특별시 중구 신당동
1  10000.0        35      헤리티지      동호로8길 30  서울특별시 중구 신당동
2   1000.0        55      다성빌라  다산로42길 124-4  서울특별시 중구 신당동
3   3000.0        50      남산빌딩    다산로8길 35-4  서울특별시 중구 신당동
4   5000.0        20     스마일원룸    동호로17길 300  서울특별시 중구 신당동"
1114016200,9,30.23,3,2012,"   deposit  pricemon       building         road          dong
0   7000.0        50  파인힐스(349-216)    동호로8나길 15  서울특별시 중구 신당동
1   1500.0        80          노블레스빌  청구로19길 9-14  서울특별시 중구 신당동
2  16000.0        20      (432-138)    동호로8가길 35  서울특별시 중구 신당동
3   8000.0        50          민 하우스     청구로10길 7  서울특별시 중구 신당동
4   2000.0        90            블루빌    다산로18길 49  서울특별시 중구 신당동"
1114014400,15,48.33,3,2001,"   deposit  pricemon  building         road            dong
0   1000.0        43      금성빌라   동호로25가길 40  서울특별시 중구 장충동2가
1   4000.0        82     옵티칼빌딩    동호로25길 19  서울특별시 중구 장충동2가
2   1000.0        40  (193-91)  동호로25가길 9-7  서울특별시 중구 장충동2가
3   1000.0        50       서일빌  동호로25길 37-5  서울특별시 중구 장충동2가
4  15000.0        30      상원빌라    동호로25길 23  서울특별시 중구 장충동2가"
1114014400,17,57.65,1,2005,"   deposit  pricemon   building          road            dong
0   3000.0        37       방주빌라  동호로25길 37-10  서울특별시 중구 장충동2가
1  21000.0        20    (191-8)     동호로 276-9  서울특별시 중구 장충동2가
2   1000.0        50        서일빌   동호로25길 37-5  서울특별시 중구 장충동2가
3   8000.0        30  (193-465)    동호로25가길 49  서울특별시 중구 장충동2가
4  10000.0        55    (48-12)     장충단로4길 33  서울특별시 중구 장충동1가"
1114016200,6,20.29,2,2018,"   deposit  pricemon  building         road          dong
0   1000.0        60   (413-9)    청구로21길 75  서울특별시 중구 신당동
1   2000.0        55     아정하우스   동호로11가길 10  서울특별시 중구 신당동
2   1000.0        68  (349-94)  동호로10길 8-12  서울특별시 중구 신당동
3   4000.0        80  (377-93)  다산로19길 26-6  서울특별시 중구 신당동
4   1000.0        95      카사벨라    다산로22길 50  서울특별시 중구 신당동"
1114016200,9,29.35,3,2013,"   deposit  pricemon       building         road          dong
0   1500.0        80          노블레스빌  청구로19길 9-14  서울특별시 중구 신당동
1   7000.0        50  파인힐스(349-216)    동호로8나길 15  서울특별시 중구 신당동
2   8000.0        50          민 하우스     청구로10길 7  서울특별시 중구 신당동
3   2000.0        90            블루빌    다산로18길 49  서울특별시 중구 신당동
4   4000.0        75           카사벨라    다산로22길 50  서울특별시 중구 신당동"
1114016200,15,49.79,3,1992,"   deposit  pricemon   building          road          dong
0   3000.0        80       청산빌라   동호로8가길 45-6  서울특별시 중구 신당동
1   2000.0        75       대명빌라     동호로8가길 42  서울특별시 중구 신당동
2  23000.0        10  한양주택 (다동)     다산로31길 65  서울특별시 중구 신당동
3   1000.0        60  (432-510)  동호로11마길 16-1  서울특별시 중구 신당동
4   3500.0        60       타워빌라  동호로11바길 33-5  서울특별시 중구 신당동"
1114014300,29,95.9,2,1996,"   deposit  pricemon   building           road            dong
0   4000.0        54    (84-10)  퇴계로36나길 19-13   서울특별시 중구 필동2가
1  20000.0        15     장충아트빌라      장충단로4길 51  서울특별시 중구 장충동1가
2  10000.0        45   (193-37)      퇴계로50길 66  서울특별시 중구 장충동2가
3  15000.0        50    (104-1)     퇴계로36가길 38   서울특별시 중구 필동2가
4   5000.0        35  (193-482)    동호로25가길 7-1  서울특별시 중구 장충동2가"
1114013800,8,27.235,1,2018,"   deposit  pricemon  building         road            dong
0   2000.0        60   (22-22)    퇴계로50길 53    서울특별시 중구 묵정동
1   8000.0        30   아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
2   2000.0        50   아시안프라이즈   장충단로6가길 29  서울특별시 중구 장충동1가
3   1000.0        50    (40-1)  동호로30길 31-9  서울특별시 중구 장충동2가
4   5000.0        40  (112-30)    퇴계로56가길 8  서울특별시 중구 장충동2가"
1114014400,16,52.65,3,1999,"   deposit  pricemon building         road            dong
0   4000.0        82    옵티칼빌딩    동호로25길 19  서울특별시 중구 장충동2가
1   1000.0        43     금성빌라   동호로25가길 40  서울특별시 중구 장충동2가
2   2000.0        50     한성빌라  동호로25길 23-4  서울특별시 중구 장충동2가
3   1000.0        50      서일빌  동호로25길 37-5  서울특별시 중구 장충동2가
4  15000.0        30     상원빌라    동호로25길 23  서울특별시 중구 장충동2가"
1114016200,4,13.79,1,2012,"   deposit  pricemon       building        road          dong
0   1000.0        50       (432-10)   동호로15길 46  서울특별시 중구 신당동
1   1000.0        47      (432-138)   동호로8가길 35  서울특별시 중구 신당동
2   8000.0        36          스마일원룸  동호로17길 300  서울특별시 중구 신당동
3   8000.0        30          스마일원룸  동호로17길 300  서울특별시 중구 신당동
4   1500.0        50  파인힐스(349-216)   동호로8나길 15  서울특별시 중구 신당동"
1114013800,32,105.72,3,1996,"   deposit  pricemon   building           road            dong
0   4000.0        54    (84-10)  퇴계로36나길 19-13   서울특별시 중구 필동2가
1  15000.0        50    (104-1)     퇴계로36가길 38   서울특별시 중구 필동2가
2   2000.0        50       한솔빌라      동호로25가길 5  서울특별시 중구 장충동2가
3  20000.0        15     장충아트빌라      장충단로4길 51  서울특별시 중구 장충동1가
4   5000.0        35  (193-482)    동호로25가길 7-1  서울특별시 중구 장충동2가"
1114014300,10,34.41,4,2013,"   deposit  pricemon building        road            dong
0   8000.0        25  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
1   8000.0        30  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
2  10000.0        60    파크쉐르빌    필동로1길 15   서울특별시 중구 필동3가
3   2000.0        60  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
4   2000.0        60  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가"
1114016200,13,44.36,-1,1999,"   deposit  pricemon    building          road          dong
0   5000.0        30     (323-2)  다산로28길 50-13  서울특별시 중구 신당동
1   3000.0        45        성진주택      동호로8길 50  서울특별시 중구 신당동
2   5000.0        60    뉴-밀레니엄 빌     동호로8가길 34  서울특별시 중구 신당동
3   1000.0        45        세원빌라  동호로11자길 15-1  서울특별시 중구 신당동
4   2500.0        45  (432-1928)    동호로11라길 41  서울특별시 중구 신당동"
1114014400,5,16.1,2,2000,"   deposit  pricemon   building          road            dong
0   1000.0        55        서일빌   동호로25길 37-5  서울특별시 중구 장충동2가
1   1000.0        50       부자빌라  동호로25길 37-46  서울특별시 중구 장충동2가
2   1000.0        50        태영빌    동호로25가길 31  서울특별시 중구 장충동2가
3   1000.0        53  (193-173)    동호로25가길 54  서울특별시 중구 장충동2가
4   1000.0        50       드림타운    동호로25가길 47  서울특별시 중구 장충동2가"
1114014400,7,24.45,1,2001,"   deposit  pricemon   building          road            dong
0   5000.0        40  (193-482)   동호로25가길 7-1  서울특별시 중구 장충동2가
1   1000.0        60      vip원룸  동호로25길 37-12  서울특별시 중구 장충동2가
2   1000.0        50       드림타운    동호로25가길 47  서울특별시 중구 장충동2가
3    500.0        50       동남빌라   동호로25가길 9-1  서울특별시 중구 장충동2가
4   2000.0        45       스카이빌    동호로25가길 32  서울특별시 중구 장충동2가"
1114016200,11,37.76,3,2015,"   deposit  pricemon       building       road          dong
0  16000.0        20      (432-138)  동호로8가길 35  서울특별시 중구 신당동
1   8000.0        50          민 하우스   청구로10길 7  서울특별시 중구 신당동
2   4000.0        75           카사벨라  다산로22길 50  서울특별시 중구 신당동
3   5000.0        75      casa rojo  다산로22길 13  서울특별시 중구 신당동
4   7000.0        50  파인힐스(349-216)  동호로8나길 15  서울특별시 중구 신당동"
1114014400,17,56.83,3,2004,"   deposit  pricemon building       road            dong
0  15000.0        30     상원빌라  동호로25길 23  서울특별시 중구 장충동2가
1  10000.0        55  (48-12)  장충단로4길 33  서울특별시 중구 장충동1가
2   2000.0        50     한솔빌라  동호로25가길 5  서울특별시 중구 장충동2가
3  20000.0        15   장충아트빌라  장충단로4길 51  서울특별시 중구 장충동1가
4   4000.0        82    옵티칼빌딩  동호로25길 19  서울특별시 중구 장충동2가"
1114016200,16,53.97,4,1994,"   deposit  pricemon   building          road          dong
0   3000.0        80       청산빌라   동호로8가길 45-6  서울특별시 중구 신당동
1   2000.0        75       대명빌라     동호로8가길 42  서울특별시 중구 신당동
2  23000.0        10  한양주택 (다동)     다산로31길 65  서울특별시 중구 신당동
3   1000.0        60  (432-510)  동호로11마길 16-1  서울특별시 중구 신당동
4   4000.0        75      아이팰리스     동호로11길 50  서울특별시 중구 신당동"
1114016200,8,25.9,4,2013,"   deposit  pricemon       building        road          dong
0   3000.0        50           남산빌딩  다산로8길 35-4  서울특별시 중구 신당동
1  10000.0        35  파인힐스(349-216)   동호로8나길 15  서울특별시 중구 신당동
2   1000.0        65       (333-59)   다산로20길 25  서울특별시 중구 신당동
3   1000.0        60           태양맨션   다산로18길 10  서울특별시 중구 신당동
4   3000.0        85   신당밸류(333-45)   다산로22길 33  서울특별시 중구 신당동"
1114016200,19,62.59,2,2009,"   deposit  pricemon   building          road          dong
0   5000.0        90       풀하우스    다산로29길 5-1  서울특별시 중구 신당동
1  10000.0        85     신당그린빌라  다산로21길 27-16  서울특별시 중구 신당동
2  10000.0        80      그린피아빌   동호로14길 11-7  서울특별시 중구 신당동
3   9000.0        70    푸른마을11차     동호로11길 74  서울특별시 중구 신당동
4   1000.0       100  (347-285)   다산로12길 29-1  서울특별시 중구 신당동"
1114016500,7,22.44,10,2014,"   deposit  pricemon        building       road          dong
0   1000.0        50             아미인  난계로11길 16  서울특별시 중구 황학동
1   3000.0        90         하늘드리움2차  난계로11길 36  서울특별시 중구 황학동
2   3000.0        75  청계휴먼타운(1542-0)  마장로15길 25  서울특별시 중구 황학동
3   2000.0        90           골드캐슬Ⅰ  난계로21길 19  서울특별시 중구 황학동
4   3000.0       100    소미골드라인(102동)  마장로18길 20  서울특별시 중구 황학동"
1114014300,9,29.7,3,2014,"   deposit  pricemon building        road            dong
0   8000.0        30  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
1   2000.0        60  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
2   2000.0        60  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
3   8000.0        25  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가
4   8000.0        30  아시안프라이즈  장충단로6가길 29  서울특별시 중구 장충동1가"
1114016500,9,28.39,9,2019,"   deposit  pricemon        building       road          dong
0  10000.0        68    소미골드라인(102동)  마장로18길 20  서울특별시 중구 황학동
1   3000.0        75  청계휴먼타운(1542-0)  마장로15길 25  서울특별시 중구 황학동
2   2000.0        90           골드캐슬Ⅰ  난계로21길 19  서울특별시 중구 황학동
3   3000.0        90         하늘드리움2차  난계로11길 36  서울특별시 중구 황학동
4   3000.0        60            유진빌딩    다산로 239  서울특별시 중구 무학동"
