코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1153010600,15,48.06,1,1996,"   deposit             building         road           dong
0  13000.0          신성빌라(314-3)    개봉로1다길 34  서울특별시 구로구 개봉동
1  14000.0          삼현빌라(70-15)  고척로18길 59-5  서울특별시 구로구 개봉동
2  14000.0  개봉파레스빌라 가,나동(170-1)    경인로38길 19  서울특별시 구로구 개봉동
3  15000.0         신성빌라(314-85)    개봉로1라길 12  서울특별시 구로구 개봉동
4   8500.0                 성원빌라  중앙로14나길 6-5  서울특별시 구로구 고척동",11148.66667
1153010200,12,40.08,1,1994,"   deposit        building          road           dong
0   9000.0        (742-21)  구로동로12길 78-4  서울특별시 구로구 구로동
1  13000.0        (797-27)    도림로6길 30-5  서울특별시 구로구 구로동
2  11000.0  성신빌라A동(801-24)      도림로 12-8  서울특별시 구로구 구로동
3  13000.0            인성빌라   공원로6나길 11-5  서울특별시 구로구 구로동
4   9500.0        (744-22)    구로동로20길 46  서울특별시 구로구 구로동",9819
1153010200,9,29.73,2,2013,"   deposit      building         road           dong
0  16000.0    훼미리하우스201동   구로동로25길 29  서울특별시 구로구 구로동
1  17000.0    훼미리하우스201동   구로동로25길 29  서울특별시 구로구 구로동
2  16000.0         화원그린빌  벚꽃로78길 19-7  서울특별시 구로구 구로동
3  18000.0  삼성드림빌(546-4)     공원로7길 12  서울특별시 구로구 구로동
4  25000.0          대보스빌   가마산로20길 32  서울특별시 구로구 구로동",16380.5
1153010800,11,35.3,5,2011,"   deposit     building       road           dong
0  12000.0       LG명품빌라   고척로1길 53  서울특별시 구로구 오류동
1  10500.0          아이빌  고척로16가길 4  서울특별시 구로구 오류동
2  13000.0        유앤미다동  오리로11길 21  서울특별시 구로구 오류동
3  15000.0  비앤비퀸즈빌(355)  서해안로 2217  서울특별시 구로구 오류동
4  14500.0          해품달     고척로 23  서울특별시 구로구 오류동",12530
1153010800,14,46.8447,3,2018,"   deposit   building         road           dong
0  26000.0     동건 수목원  서해안로 2261-6  서울특별시 구로구 오류동
1  26900.0  다숲아띠 102동   경인로15가길 15  서울특별시 구로구 오류동
2  25500.0      가르텐캐슬  서해안로 2212-1  서울특별시 구로구 오류동
3  26200.0      가르텐캐슬  서해안로 2212-1  서울특별시 구로구 오류동
4  26900.0  다숲아띠 101동   경인로15가길 19  서울특별시 구로구 오류동",26617.83333
1153010200,15,50.03,4,2018,"   deposit  building            road           dong
0  26000.0  보성팰리스18차    구로중앙로32가길 46  서울특별시 구로구 구로동
1  29000.0  한영선샤인빌리지        새말로9길 49  서울특별시 구로구 구로동
2  28000.0   대원파크빌3차     새말로12길 29-3  서울특별시 구로구 구로동
3  17000.0   대성럭스빌2차     구로동로 212-13  서울특별시 구로구 구로동
4  25000.0    선경하이츠빌  구로중앙로28길 35-21  서울특별시 구로구 구로동",27467
1153010800,19,63.88,1,2004,"   deposit        building         road           dong
0  20000.0   개화빌라트(359-45)     개봉로1길 14  서울특별시 구로구 개봉동
1  20000.0   개화빌라트(359-45)     개봉로1길 14  서울특별시 구로구 개봉동
2  21000.0  강남아크로빌(264-10)     개봉로14길 7  서울특별시 구로구 개봉동
3  22000.0  강남아크로빌(264-10)     개봉로14길 7  서울특별시 구로구 개봉동
4  14800.0  성화스위트빌(153-56)  경서로1길 30-18  서울특별시 구로구 개봉동",15743
1153010700,23,76.59,3,2003,"   deposit     building          road           dong
0  20000.0  소망빌라(352-1)   개봉로11길 35-4  서울특별시 구로구 개봉동
1  20000.0        아름다운집    고척로18가길 28  서울특별시 구로구 개봉동
2  20000.0  금오빌라(304-9)    개봉로17다길 27  서울특별시 구로구 개봉동
3  20000.0        상진골드빌  개봉로15길 74-22  서울특별시 구로구 개봉동
4  23000.0           진성     중앙로15길 88  서울특별시 구로구 고척동",19158
1153010700,14,44.68,6,2014,"   deposit        building          road           dong
0  24000.0         삼원아이빌1차    개봉로5길 62-3  서울특별시 구로구 개봉동
1  10000.0    태산무지개(107-0)    고척로27길 119  서울특별시 구로구 개봉동
2  26500.0  에코그로브(403-150)   개봉로12길 5-17  서울특별시 구로구 개봉동
3  22000.0          삼성원빌3차     오리로11길 87  서울특별시 구로구 오류동
4  29000.0  대우스위트힐(306-53)  개봉로17다길 62-6  서울특별시 구로구 개봉동",19615.12
1153010200,10,31.92,5,2017,"   deposit  building        road           dong
0  29500.0  한영선샤인빌리지    새말로9길 49  서울특별시 구로구 구로동
1  28400.0       미라벨  구로동로35길 22  서울특별시 구로구 구로동
2  18000.0    갤러리하우스  구로동로28길 13  서울특별시 구로구 구로동
3  30500.0  한영선샤인빌리지    새말로9길 49  서울특별시 구로구 구로동
4  27000.0      삼성빌딩    새말로9길 46  서울특별시 구로구 구로동",27710
1153010100,17,55.59,3,1994,"   deposit  building        road            dong
0  14000.0  (291-23)   신도림로7길 32  서울특별시 구로구 신도림동
1  14000.0  (740-37)  구로동로22길 36   서울특별시 구로구 구로동
2  15000.0  (794-20)   도림로10길 14   서울특별시 구로구 구로동
3  11000.0   (791-7)   도림로12길 24   서울특별시 구로구 구로동
4  11000.0  (780-80)    도림로12길 5   서울특별시 구로구 구로동",13852
1153010900,14,45.82,2,2016,"   deposit building       road          dong
0  21000.0    세종쉐르빌  오리로21길 40  서울특별시 구로구 궁동
1  20500.0    세종쉐르빌  오리로21길 40  서울특별시 구로구 궁동
2  26500.0    퀸즈팰리스  부일로11길 77  서울특별시 구로구 궁동
3  26850.0    퀸즈팰리스  부일로11길 77  서울특별시 구로구 궁동
4  27000.0    퀸즈팰리스  부일로11길 77  서울특별시 구로구 궁동",20314.78333
1153010700,9,30.33,4,2002,"   deposit            building          road           dong
0  10000.0       한성스위트빌(457-9)  경인로35길 64-22  서울특별시 구로구 개봉동
1  10000.0       한성스위트빌(457-9)  경인로35길 64-22  서울특별시 구로구 개봉동
2  10000.0    SKY VILLE(333-8)  개봉로17마길 9-23  서울특별시 구로구 개봉동
3   9000.0               다크호스빌  경인로27길 24-10  서울특별시 구로구 오류동
4   9000.0  미건스위트빌(101동)417-17    개봉로23가길 81  서울특별시 구로구 개봉동",10055
1153011200,27,90.44,3,1997,"   deposit   building          road           dong
0  23000.0  유승빌리지104동    연동로 296-15   서울특별시 구로구 항동
1  25000.0  유승빌리지104동    연동로 296-15   서울특별시 구로구 항동
2  25000.0  유승빌리지104동    연동로 296-15   서울특별시 구로구 항동
3  26500.0         한백      부일로1길 57  서울특별시 구로구 온수동
4  26000.0      성덕빌리지  부일로1가길 12-12  서울특별시 구로구 온수동",23618.33333
1153010200,4,14.03,4,2017,"   deposit building            road            dong
0  13000.0   494-17        구로동로 234   서울특별시 구로구 구로동
1  12000.0   스위티하우스      구로동로40길 37   서울특별시 구로구 구로동
2  20000.0  CS VILL  남부순환로105길 94-1  서울특별시 구로구 가리봉동
3   9000.0     비젼빌A   가마산로20라길 28-8   서울특별시 구로구 구로동
4  11000.0   스위티하우스      구로동로40길 37   서울특별시 구로구 구로동",13612.5
1153010600,15,50.91,5,2015,"   deposit       building           road           dong
0  20000.0        (302-0)       경서로7길 35  서울특별시 구로구 고척동
1  26000.0  명품하이츠빌(348번지)      경서로11길 52  서울특별시 구로구 고척동
2  17000.0           Y&캐슬  경인로35길 131-21  서울특별시 구로구 고척동
3  28000.0           우진명가    고척로39길 47-1  서울특별시 구로구 고척동
4  22000.0          모리스주택      경인로35길 93  서울특별시 구로구 고척동",20130
1153010700,8,26.04,4,2019,"   deposit         building          road           dong
0  21900.0   대우스위트힐(306-53)  개봉로17다길 62-6  서울특별시 구로구 개봉동
1  21900.0   대우스위트힐(306-53)  개봉로17다길 62-6  서울특별시 구로구 개봉동
2  21000.0              다빈빌   경인로33길 32-1  서울특별시 구로구 개봉동
3  18500.0  골든캐슬2차(403-142)   개봉로12길 5-21  서울특별시 구로구 개봉동
4  19900.0            로얄홈타운    개봉로12길 9-1  서울특별시 구로구 개봉동",21845.75
1153010300,9,29.45,3,2017,"   deposit building             road            dong
0  19000.0       예향       디지털로20길 21  서울특별시 구로구 가리봉동
1  19500.0    리오파크빌  남부순환로105가길 10-2  서울특별시 구로구 가리봉동
2  18000.0     동진캐슬        구로동로7길 93  서울특별시 구로구 가리봉동
3  20000.0  CS VILL   남부순환로105길 94-1  서울특별시 구로구 가리봉동
4  20000.0  CS VILL   남부순환로105길 94-1  서울특별시 구로구 가리봉동",18867
1153011000,17,54.82,3,2014,"   deposit  building         road           dong
0  23000.0    디아이빌3차   부일로5길 22-6  서울특별시 구로구 온수동
1  25000.0   DIVille     부일로7길 16  서울특별시 구로구 온수동
2  20000.0    다청림시티빌  부일로1길 26-23  서울특별시 구로구 온수동
3  22000.0  예지팰리스86차    부일로17길 36   서울특별시 구로구 궁동
4  22000.0  예지팰리스86차    부일로17길 36   서울특별시 구로구 궁동",23558
1153011000,11,35.4,5,2019,"   deposit building         road           dong
0  27500.0     아델리안    부일로1길 8-1  서울특별시 구로구 온수동
1  27900.0     아델리안    부일로1길 8-1  서울특별시 구로구 온수동
2  25000.0     베노아빌   부일로1길 26-1  서울특별시 구로구 온수동
3  19400.0    에코그린빌  부일로1길 128-1  서울특별시 구로구 온수동
4  25300.0     다온캐슬     부일로5길 10  서울특별시 구로구 온수동",24185
1153010800,11,35.3,5,2011,"   deposit     building       road           dong
0  12000.0       LG명품빌라   고척로1길 53  서울특별시 구로구 오류동
1  10500.0          아이빌  고척로16가길 4  서울특별시 구로구 오류동
2  13000.0        유앤미다동  오리로11길 21  서울특별시 구로구 오류동
3  15000.0  비앤비퀸즈빌(355)  서해안로 2217  서울특별시 구로구 오류동
4  14500.0          해품달     고척로 23  서울특별시 구로구 오류동",12530
1153010800,17,56.56,3,1985,"   deposit      building        road           dong
0  10000.0  우성빌라(137-55)  서해안로32길 18  서울특별시 구로구 오류동
1  10000.0   우석빌라(가,나,다)    오류로8다길 9  서울특별시 구로구 오류동
2  12000.0   우석빌라(가,나,다)    오류로8다길 9  서울특별시 구로구 오류동
3  17000.0          현대연립   오류로 62-15  서울특별시 구로구 오류동
4  16000.0          우신빌라    오리로 1265   서울특별시 구로구 궁동",11368.66667
1153011000,19,61.26,2,1985,"   deposit building      road           dong
0   8000.0     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
1   8000.0     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
2   8000.0     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
3   9500.0     대흥빌라  경인로3길 97  서울특별시 구로구 온수동
4  11000.0     두암빌라  부일로9길 49  서울특별시 구로구 온수동",8299.517857
1153010900,22,71.23,3,2009,"   deposit       building           road           dong
0  15000.0    금강그린빌(88-0)      오리로21길 45   서울특별시 구로구 궁동
1  22000.0     성원스위트브라운3동  부일로17길 104-12   서울특별시 구로구 궁동
2  23500.0  삼성그린빌(147-13)  오리로22나길 16-21   서울특별시 구로구 궁동
3  17500.0   동진아트빌(6-279)      고척로3가길 11  서울특별시 구로구 오류동
4  25000.0         대원베스트빌  오리로22나길 16-12   서울특별시 구로구 궁동",21481
1153010200,13,41.4,2,2002,"   deposit  building           road           dong
0  13500.0  (155-42)       도림로24길 9  서울특별시 구로구 구로동
1   7000.0   (752-8)   구로동로22길 70-5  서울특별시 구로구 구로동
2  20000.0  (571-56)   구로중앙로32가길 73  서울특별시 구로구 구로동
3  15000.0     예건네오빌  구로동로26길 105-4  서울특별시 구로구 구로동
4  10000.0  (763-16)   구로동로22길 69-5  서울특별시 구로구 구로동",12434
1153010700,8,26.68,4,2019,"   deposit         building         road           dong
0  20000.0            로얄홈타운   개봉로12길 9-1  서울특별시 구로구 개봉동
1  19900.0            로얄홈타운   개봉로12길 9-1  서울특별시 구로구 개봉동
2  17000.0            로얄홈타운   개봉로12길 9-1  서울특별시 구로구 개봉동
3  18500.0  골든캐슬2차(403-142)  개봉로12길 5-21  서울특별시 구로구 개봉동
4  21000.0              다빈빌  경인로33길 32-1  서울특별시 구로구 개봉동",19670
1153010700,8,26.04,6,2019,"   deposit        building          road           dong
0  21375.0  대우스위트힐(306-53)  개봉로17다길 62-6  서울특별시 구로구 개봉동
1  21500.0           혜성팰리스                서울특별시 구로구 개봉동
2  20000.0           로얄홈타운    개봉로12길 9-1  서울특별시 구로구 개봉동
3  19000.0           로얄홈타운    개봉로12길 9-1  서울특별시 구로구 개봉동
4  21800.0        상떼그린빌 B동     개봉로12길 42  서울특별시 구로구 개봉동",21376.5
1153010700,15,50.28,4,2002,"   deposit       building          road           dong
0  14000.0        OK빌리지C동  고척로21다길 20-8  서울특별시 구로구 개봉동
1  13000.0   한토세라빌(286-2)  개봉로11길 55-26  서울특별시 구로구 개봉동
2  11000.0  동운네스트빌(337-8)   개봉로15길 84-6  서울특별시 구로구 개봉동
3  15000.0      현우빌라(464)  경인로35길 56-18  서울특별시 구로구 개봉동
4  15000.0      현우빌라(464)  경인로35길 56-18  서울특별시 구로구 개봉동",13475
1153010300,4,14.03,6,2016,"   deposit building        road            dong
0   8000.0    가산하우젠  남부순환로 1305  서울특별시 구로구 가리봉동
1   9500.0   아리움 나동    디지털로 235  서울특별시 구로구 가리봉동
2  10000.0   아리움 나동    디지털로 235  서울특별시 구로구 가리봉동
3   8000.0    가산하우젠  남부순환로 1305  서울특별시 구로구 가리봉동
4   8000.0    가산하우젠  남부순환로 1305  서울특별시 구로구 가리봉동",8311.166667
1153010700,13,41.92,2,2019,"   deposit        building           road           dong
0  27600.0       화이트 캐슬 B동      고척로30길 12  서울특별시 구로구 개봉동
1  27600.0       화이트 캐슬 B동      고척로30길 12  서울특별시 구로구 개봉동
2  25000.0          디 아트라움   개봉로11나길 14-3  서울특별시 구로구 개봉동
3  30000.0           마이빌7차  개봉로17마길 17-11  서울특별시 구로구 개봉동
4  29800.0  대우스위트힐(306-53)   개봉로17다길 62-6  서울특별시 구로구 개봉동",27615
1153010800,19,63.81,3,1985,"   deposit     building        road           dong
0  17000.0         현대연립   오류로 62-15  서울특별시 구로구 오류동
1  18000.0         현대연립   오류로 62-15  서울특별시 구로구 오류동
2   8000.0      서서울가든맨션  서해안로20길 41  서울특별시 구로구 오류동
3  10000.0  우석빌라(가,나,다)    오류로8다길 9  서울특별시 구로구 오류동
4  12000.0  우석빌라(가,나,다)    오류로8다길 9  서울특별시 구로구 오류동",17203.33333
1153010900,17,57.78,4,2010,"   deposit building        road           dong
0  12000.0       주완  부일로15나길 31   서울특별시 구로구 궁동
1  27500.0      다청림  부일로5길 22-2  서울특별시 구로구 온수동
2   9000.0     하늘채빌  고척로3길 73-6  서울특별시 구로구 오류동
3  26000.0  DIVille    부일로7길 16  서울특별시 구로구 온수동
4  26000.0  DIVille    부일로7길 16  서울특별시 구로구 온수동",16387
1153010700,14,45.95,2,2019,"   deposit       building           road           dong
0  27900.0  다원아트빌(321-15)   개봉로17나길 51-5  서울특별시 구로구 개봉동
1  30000.0          마이빌7차  개봉로17마길 17-11  서울특별시 구로구 개봉동
2  22000.0  세종아트빌(68-150)   고척로20길 26-35  서울특별시 구로구 개봉동
3  22000.0  세종아트빌(68-150)   고척로20길 26-35  서울특별시 구로구 개봉동
4  25000.0         디 아트라움   개봉로11나길 14-3  서울특별시 구로구 개봉동",28531
1153010700,10,34.11,5,2013,"   deposit      building          road           dong
0  12000.0         청담힐스빌  개봉로3가길 88-37  서울특별시 구로구 개봉동
1  19500.0          킹스타운       개봉로5길 7  서울특별시 구로구 개봉동
2  15200.0        디자인골든빌    개봉로17다길 13  서울특별시 구로구 개봉동
3  11000.0      신부파스카빌A동   개봉로15길 84-8  서울특별시 구로구 개봉동
4  18000.0  로얄하이츠(365-1)     개봉로3가길 14  서울특별시 구로구 개봉동",13940.5
1153010800,14,45.1,4,2019,"   deposit building         road           dong
0  27000.0    보네르캐슬    서해안로 2203  서울특별시 구로구 오류동
1  28000.0    보네르캐슬    서해안로 2203  서울특별시 구로구 오류동
2  25000.0    보네르캐슬    서해안로 2203  서울특별시 구로구 오류동
3  23000.0  삼성드림빌비동  고척로16가길 7-7  서울특별시 구로구 오류동
4  23000.0  삼성드림빌비동  고척로16가길 7-7  서울특별시 구로구 오류동",27253.90476
1153010200,11,36.45,3,2018,"   deposit  building            road           dong
0  27000.0      삼성빌딩        새말로9길 46  서울특별시 구로구 구로동
1  25000.0    행복드림빌라  구로중앙로19길 25-25  서울특별시 구로구 구로동
2  24000.0  한영선샤인빌리지        새말로9길 49  서울특별시 구로구 구로동
3  27500.0    한나래16차     시흥대로161길 62  서울특별시 구로구 구로동
4  18500.0  대원파크빌 다동      공원로7길 23-6  서울특별시 구로구 구로동",26114
1153010300,10,33.51,1,1994,"   deposit        building          road            dong
0   8500.0        (134-54)  디지털로24길 11-7  서울특별시 구로구 가리봉동
1   8500.0        (134-54)  디지털로24길 11-7  서울특별시 구로구 가리봉동
2  11000.0  성신빌라A동(801-24)      도림로 12-8   서울특별시 구로구 구로동
3  13000.0            인성빌라   공원로6나길 11-5   서울특별시 구로구 구로동
4   9000.0        (742-21)  구로동로12길 78-4   서울특별시 구로구 구로동",7982.69
1153010700,18,59.9,4,2002,"   deposit         building           road           dong
0  20000.0    이화5차빌라(263-2)    개봉로12길 9-35  서울특별시 구로구 개봉동
1  20000.0  동신하이츠맨션(365-17)    개봉로3길 47-15  서울특별시 구로구 개봉동
2  18500.0      대원빌라(330-3)   개봉로15길 18-29  서울특별시 구로구 개봉동
3  14000.0    한샘하이빌(321-18)  개봉로17나길 51-17  서울특별시 구로구 개봉동
4  14500.0     보라맨션(321-10)  개봉로17나길 51-21  서울특별시 구로구 개봉동",18349.66667
1153010700,13,41.92,4,2019,"   deposit       building          road           dong
0  27900.0       화이트캐슬 A동     고척로30길 14  서울특별시 구로구 개봉동
1  27800.0   더 힐스빌(352-3)  개봉로11길 35-10  서울특별시 구로구 개봉동
2  21600.0      화이트 캐슬 B동     고척로30길 12  서울특별시 구로구 개봉동
3  22000.0  에스엠벨리체(279-9)     개봉로12길 24  서울특별시 구로구 개봉동
4  28000.0          로얄홈타운    개봉로12길 9-1  서울특별시 구로구 개봉동",28313
1153010700,8,26.68,3,2019,"   deposit building           road           dong
0  20000.0    로얄홈타운     개봉로12길 9-1  서울특별시 구로구 개봉동
1  23100.0    마이빌7차  개봉로17마길 17-11  서울특별시 구로구 개봉동
2  20500.0      다빈빌    경인로33길 32-1  서울특별시 구로구 개봉동
3  20500.0      다빈빌    경인로33길 32-1  서울특별시 구로구 개봉동
4  20000.0      다빈빌    경인로33길 32-1  서울특별시 구로구 개봉동",20504.16667
1153010700,26,87.11,2,1979,"   deposit      building          road           dong
0  16000.0  삼성연립(313-27)  개봉로1다길 13-33  서울특별시 구로구 개봉동
1  15000.0   국화빌라(171-1)   경인로40길 32-9  서울특별시 구로구 개봉동
2  20000.0   동아연립(265-5)  개봉로16길 18-17  서울특별시 구로구 개봉동
3  20000.0   동아연립(265-5)  개봉로16길 18-17  서울특별시 구로구 개봉동
4  16000.0       서서울가든맨션    서해안로20길 41  서울특별시 구로구 오류동",17416.66667
1153010700,12,41.04,5,2003,"   deposit          building          road           dong
0  13000.0              보나빌라     경서로1나길 33  서울특별시 구로구 개봉동
1  10000.0  SKY VILLE(333-8)  개봉로17마길 9-23  서울특별시 구로구 개봉동
2  10000.0  중앙힐타운(나)(450-11)  고척로52라길 5-11  서울특별시 구로구 개봉동
3  12000.0     동우빌라(139-151)    경인로33다길 19  서울특별시 구로구 개봉동
4  12500.0  대림아트빌(가동)(450-1)     고척로52라길 5  서울특별시 구로구 개봉동",12488.5
1153010600,15,48.86,2,1994,"   deposit building           road           dong
0   8500.0     행복빌라  고척로27다길 47-10  서울특별시 구로구 고척동
1   8500.0     행복빌라  고척로27다길 47-10  서울특별시 구로구 고척동
2  11000.0     한솔빌라  고척로21나길 88-71  서울특별시 구로구 개봉동
3   8000.0   안성2차맨션     고척로27다길 40  서울특별시 구로구 고척동
4   8000.0   고척그린빌라     중앙로14가길 92  서울특별시 구로구 고척동",10289.66667
1153011000,21,68.53,1,1985,"   deposit building      road           dong
0  10000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동
1  10000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동
2  10000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동
3  11000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동
4  10000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동",10069.10766
1153011000,11,36.32,5,2019,"   deposit   building         road           dong
0  27500.0       아델리안    부일로1길 8-1  서울특별시 구로구 온수동
1  27900.0       아델리안    부일로1길 8-1  서울특별시 구로구 온수동
2  25000.0       베노아빌   부일로1길 26-1  서울특별시 구로구 온수동
3  27300.0  상떼그린빌102동     경인로9길 16   서울특별시 구로구 궁동
4  19400.0      에코그린빌  부일로1길 128-1  서울특별시 구로구 온수동",27019
1153010700,12,38.64,3,2019,"   deposit        building           road           dong
0  30900.0  대우스위트힐(306-53)   개봉로17다길 62-6  서울특별시 구로구 개봉동
1  31900.0  대우스위트힐(306-53)   개봉로17다길 62-6  서울특별시 구로구 개봉동
2  25500.0           마이빌5차    개봉로15길 74-5  서울특별시 구로구 개봉동
3  31300.0           마이빌7차  개봉로17마길 17-11  서울특별시 구로구 개봉동
4  24000.0           로얄하이츠    개봉로12길 13-1  서울특별시 구로구 개봉동",28284
1153010200,11,35.34,6,2018,"   deposit building            road           dong
0  27000.0     삼성빌딩        새말로9길 46  서울특별시 구로구 구로동
1  27000.0     삼성빌딩        새말로9길 46  서울특별시 구로구 구로동
2  24800.0   행복드림빌라  구로중앙로19길 25-25  서울특별시 구로구 구로동
3  24800.0   행복드림빌라  구로중앙로19길 25-25  서울특별시 구로구 구로동
4  28000.0     주현주택     구로중앙로15길 11  서울특별시 구로구 구로동",26798
1153011000,15,49.88,3,2017,"   deposit             building          road           dong
0  20000.0               다청림시티빌   부일로1길 26-23  서울특별시 구로구 온수동
1  23000.0               디아이빌3차    부일로5길 22-6  서울특별시 구로구 온수동
2  28900.0                에코그린빌   부일로1길 128-1  서울특별시 구로구 온수동
3  23000.0  양지쉐르빌(105,106,107동)   오리로22길 51-5   서울특별시 구로구 궁동
4  23000.0                 로제트힐  부일로19길 50-10   서울특별시 구로구 궁동",25062.66667
1153010800,9,29.96,2,2012,"   deposit    building           road           dong
0  11000.0  J팰리스3차(B동)   경인로15길 70-22  서울특별시 구로구 오류동
1  11000.0         다담빌    경인로15길 54-5  서울특별시 구로구 오류동
2  10000.0        하늘정원      오류로 66-32  서울특별시 구로구 오류동
3  14000.0      이데아하우스  개봉로16가길 10-24  서울특별시 구로구 개봉동
4  15200.0      디자인골든빌     개봉로17다길 13  서울특별시 구로구 개봉동",13059
1153010200,12,39.98,3,2018,"   deposit  building            road           dong
0  24000.0  한영선샤인빌리지        새말로9길 49  서울특별시 구로구 구로동
1  25000.0    행복드림빌라  구로중앙로19길 25-25  서울특별시 구로구 구로동
2  32000.0  한영선샤인빌리지        새말로9길 49  서울특별시 구로구 구로동
3  27000.0      삼성빌딩        새말로9길 46  서울특별시 구로구 구로동
4  18500.0  대원파크빌 다동      공원로7길 23-6  서울특별시 구로구 구로동",26190
1153010700,15,50.78,3,2002,"   deposit          building           road           dong
0  13000.0     대림하이츠빌(448-8)  고척로52라길 19-11  서울특별시 구로구 개봉동
1  14500.0  대림아트빌(가동)(450-1)      고척로52라길 5  서울특별시 구로구 개봉동
2  15000.0   중앙힐타운-나(457-15)   경인로35길 64-33  서울특별시 구로구 개봉동
3  16000.0  중앙힐타운(가)(450-10)   고척로52라길 5-13  서울특별시 구로구 개봉동
4  15000.0       동부맨션(309-1)     개봉로17나길 99  서울특별시 구로구 개봉동",13885
1153010900,15,50.37,2,1991,"   deposit building      road          dong
0   9500.0     우신빌라  오리로 1265  서울특별시 구로구 궁동
1  12000.0     우신빌라  오리로 1265  서울특별시 구로구 궁동
2  10500.0     우신빌라  오리로 1265  서울특별시 구로구 궁동
3  12000.0     우신빌라  오리로 1265  서울특별시 구로구 궁동
4  10000.0     우신빌라  오리로 1265  서울특별시 구로구 궁동",13498.08333
1153010200,17,54.58,4,2003,"   deposit        building           road           dong
0  20000.0            성은빌라   시흥대로161가길 17  서울특별시 구로구 구로동
1  16000.0  청원아트빌라(718-20)  구로동로13길 34-10  서울특별시 구로구 구로동
2  14000.0        구로아트빌라7동       도림로3길 23  서울특별시 구로구 구로동
3  18000.0        삼성하이츠16차    구로동로35가길 41  서울특별시 구로구 구로동
4  18000.0        삼성하이츠16차    구로동로35가길 41  서울특별시 구로구 구로동",16675
1153010700,8,25.97,2,2017,"   deposit       building          road           dong
0  18000.0   리안하우스(326-6)  개봉로17길 18-11  서울특별시 구로구 개봉동
1  17500.0     해마루(341-7)   개봉로11길 66-4  서울특별시 구로구 개봉동
2  14000.0          아이비캐슬   경인로35길 32-6  서울특별시 구로구 개봉동
3  17500.0     해마루(341-7)   개봉로11길 66-4  서울특별시 구로구 개봉동
4  17800.0  세종아트빌(68-150)  고척로20길 26-35  서울특별시 구로구 개봉동",17825
1153010900,15,48.3,4,2010,"   deposit building           road           dong
0  16500.0    라이프타운  오리로22나길 16-47   서울특별시 구로구 궁동
1  12000.0       주완     부일로15나길 31   서울특별시 구로구 궁동
2   3200.0      다현빌   오리로17길 77-26   서울특별시 구로구 궁동
3  17000.0      좋은집    오류로8나길 25-2  서울특별시 구로구 오류동
4  17000.0      좋은집    오류로8나길 25-2  서울특별시 구로구 오류동",16168
1153011000,18,60.06,1,1985,"   deposit building      road           dong
0  10000.0     두암빌라  부일로9길 49  서울특별시 구로구 온수동
1  12000.0     동진빌라  경인로 31-9  서울특별시 구로구 온수동
2  15000.0     우신빌라  오리로 1265   서울특별시 구로구 궁동
3  16000.0     우신빌라  오리로 1265   서울특별시 구로구 궁동
4  10000.0     성원빌라  경인로 15-7  서울특별시 구로구 온수동",10197.2268
1153010700,18,58.74,7,2012,"   deposit      building        road           dong
0  11000.0       양지쉐르빌2차  서해안로34길 10  서울특별시 구로구 개봉동
1  20000.0        더블유하우스  개봉로2길 87-5  서울특별시 구로구 개봉동
2  10000.0  태산무지개(107-0)  고척로27길 119  서울특별시 구로구 개봉동
3  20000.0       (302-0)    경서로7길 35  서울특별시 구로구 고척동
4  20000.0       (302-0)    경서로7길 35  서울특별시 구로구 고척동",12775
1153010900,15,49.86,3,1991,"   deposit building       road          dong
0  15000.0     궁동빌라  부일로19길 34  서울특별시 구로구 궁동
1  10000.0     궁동빌라  부일로19길 34  서울특별시 구로구 궁동
2  10000.0     우신빌라   오리로 1265  서울특별시 구로구 궁동
3  12000.0     우신빌라   오리로 1265  서울특별시 구로구 궁동
4  11000.0     우신빌라   오리로 1265  서울특별시 구로구 궁동",13235.33333
1153010200,4,14.26,4,2003,"   deposit  building           road           dong
0  10500.0      에덴빌딩         도림로 18  서울특별시 구로구 구로동
1  10000.0      에덴빌딩         도림로 18  서울특별시 구로구 구로동
2   9000.0      비젼빌A  가마산로20라길 28-8  서울특별시 구로구 구로동
3   9000.0  (738-52)     구로동로12길 13  서울특별시 구로구 구로동
4  10000.0      에덴빌딩         도림로 18  서울특별시 구로구 구로동",9688
1153010700,19,63.13,4,2002,"   deposit            building          road           dong
0   9000.0  미건스위트빌(105동)417-16    개봉로23가길 95  서울특별시 구로구 개봉동
1  20000.0     동신하이츠맨션(365-17)   개봉로3길 47-15  서울특별시 구로구 개봉동
2  18500.0         대원빌라(330-3)  개봉로15길 18-29  서울특별시 구로구 개봉동
3  20000.0         대원빌라(340-7)  개봉로15길 46-11  서울특별시 구로구 개봉동
4  20000.0       이화5차빌라(263-2)   개봉로12길 9-35  서울특별시 구로구 개봉동",14810
