코드,평,전용면적(㎡),층,건축년도,predicted
1174010900,14,47.34,3,2019,"   deposit  pricemon  building        road           dong
0    483.0        53  천호 에스하임2  구천면로35길 11  서울특별시 강동구 천호동
1    448.0        49  천호 에스하임2  구천면로35길 11  서울특별시 강동구 천호동
2    448.0        37  천호 에스하임2  구천면로35길 11  서울특별시 강동구 천호동
3   9500.0        15      순창빌라  구천면로17길 23  서울특별시 강동구 천호동
4   5062.0        14     낙원휴먼빌   상암로 74-10  서울특별시 강동구 천호동"
1174010100,14,45.98,2,2018,"   deposit  pricemon building          road           dong
0   3600.0        59     민하우스  동남로65길 11-13  서울특별시 강동구 명일동
1  12000.0        70  (183-1)     상일로21길 11  서울특별시 강동구 고덕동
2   7000.0        85    덕수하우스   양재대로141길 16  서울특별시 강동구 명일동
3  12000.0        30     정안주택   고덕로38길 33-1  서울특별시 강동구 명일동
4  15000.0        70    아크로시티   동남로65길 25-1  서울특별시 강동구 명일동"
1174010500,6,19.79,2,2012,"   deposit  pricemon  building           road          dong
0   1000.0        50       은혜빌    양재대로116길 94  서울특별시 강동구 길동
1    500.0        47  Riohouse  양재대로114길 20-7  서울특별시 강동구 길동
2    500.0        42  (404-16)    천호대로191길 36  서울특별시 강동구 길동
3   3000.0        30     산돌하우스      천중로53길 24  서울특별시 강동구 길동
4    500.0        40     산돌하우스      천중로53길 24  서울특별시 강동구 길동"
1174010100,12,40.63,2,2013,"   deposit  pricemon  building          road           dong
0   6000.0        30       금안빌     고덕로38길 46  서울특별시 강동구 명일동
1   3000.0        55  (312-33)   고덕로38길 39-6  서울특별시 강동구 명일동
2   6000.0        40  (312-33)   고덕로38길 39-6  서울특별시 강동구 명일동
3  12000.0        30      정안주택   고덕로38길 33-1  서울특별시 강동구 명일동
4   3600.0        59      민하우스  동남로65길 11-13  서울특별시 강동구 명일동"
1174010600,18,61.08,3,2002,"   deposit  pricemon  building          road           dong
0  22000.0        30    성경빌라5차     명일로10길 16  서울특별시 강동구 둔촌동
1   4000.0        65      서호주택  구천면로47길 38-4  서울특별시 강동구 암사동
2  19000.0        20     상경아트빌     명일로 200-9   서울특별시 강동구 길동
3   5000.0        65  (463-26)     고덕로10길 48  서울특별시 강동구 암사동
4   4000.0        60    이벤트하우스    양재대로98길 17  서울특별시 강동구 둔촌동"
1174010900,9,29.85,11,2019,"   deposit  pricemon building           road           dong
0   1500.0        80  성우스타팰리스   진황도로31길 14-6  서울특별시 강동구 천호동
1  10000.0        30    다성이즈빌      성안로25길 54  서울특별시 강동구 천호동
2   3000.0        40  성우스타팰리스  진황도로31길 14-10  서울특별시 강동구 천호동
3  18000.0         3    엘림스퀘어    천호대로161길 15  서울특별시 강동구 천호동
4  14500.0         3    드림하우스  천호대로161길 15-6  서울특별시 강동구 천호동"
1174010800,7,23.65,2,2012,"   deposit  pricemon       building          road           dong
0   1000.0        50       (381-13)   천호대로174길 43  서울특별시 강동구 성내동
1    500.0        55  금오하우스(434-38)    양재대로87길 88  서울특별시 강동구 성내동
2   1500.0        45       (120-11)      풍성로 99-3  서울특별시 강동구 성내동
3   1000.0        55   그린파크빌(501-5)  성안로13길 20-16  서울특별시 강동구 성내동
4   1000.0        50        (564-7)    성안로3길 68-7  서울특별시 강동구 성내동"
1174010900,5,16.71,10,2019,"   deposit  pricemon building           road           dong
0  14500.0         3    드림하우스  천호대로161길 15-6  서울특별시 강동구 천호동
1   3000.0        40  성우스타팰리스  진황도로31길 14-10  서울특별시 강동구 천호동
2   1000.0        65   다성 이즈빌      성안로25길 64  서울특별시 강동구 천호동
3    500.0        48   다성 이즈빌      성안로25길 29  서울특별시 강동구 천호동
4   1500.0        80  성우스타팰리스   진황도로31길 14-6  서울특별시 강동구 천호동"
1174010600,15,48.99,3,2016,"   deposit  pricemon building           road           dong
0   9000.0        39     몽빌주택     명일로 147-15  서울특별시 강동구 둔촌동
1  17000.0        45  세인트 팰리스     명일로 157-13  서울특별시 강동구 둔촌동
2   3000.0        95    다움하우스     진황도로 159-3  서울특별시 강동구 둔촌동
3  10000.0        23    Jvill  양재대로98길 43-36  서울특별시 강동구 둔촌동
4    513.0        33    수 비젼빌      고덕로 84-10  서울특별시 강동구 암사동"
1174010900,7,21.96,5,2016,"   deposit  pricemon  building        road           dong
0   2000.0        55       필타운   천중로23길 23  서울특별시 강동구 천호동
1   1000.0        50  (302-11)  구천면로39길 28  서울특별시 강동구 천호동
2   2000.0        70      연리지빌  구천면로41길 22  서울특별시 강동구 천호동
3   2000.0        50  (233-48)  구천면로46길 40  서울특별시 강동구 천호동
4   1000.0        57     그린파크빌   상암로41길 34  서울특별시 강동구 천호동"
