코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1168010500,11,36.92,5,2004,"   deposit  building          road           dong
0  12000.0      기린빌딩      역삼로73길 6  서울특별시 강남구 대치동
1  20000.0   (928-3)   삼성로67길 27-1  서울특별시 강남구 대치동
2  20000.0        탑빌     역삼로64길 17  서울특별시 강남구 대치동
3  30000.0  삼성동다세대주택  영동대로118길 5-6  서울특별시 강남구 삼성동
4  16000.0  (955-17)   삼성로76길 23-7  서울특별시 강남구 대치동",20227
1168010500,6,18.36,3,2012,"   deposit        building          road           dong
0  11000.0        (116-15)  봉은사로72길 13-4  서울특별시 강남구 삼성동
1  15000.0         대치동공동주택     삼성로69길 27  서울특별시 강남구 대치동
2  21000.0  삼성동 46-29 공동주택  삼성로115길 47-5  서울특별시 강남구 삼성동
3  26000.0         (18-31)    도산대로66길 29  서울특별시 강남구 청담동
4  23000.0            진빌리지     봉은사로70길 9  서울특별시 강남구 삼성동",12110
1168010800,21,69.41,2,2003,"   deposit  building           road           dong
0  40000.0  (259-13)    학동로44길 47-4  서울특별시 강남구 논현동
1  32000.0       필타운  봉은사로37길 47-14  서울특별시 강남구 논현동
2  20000.0     골드하우스     논현로150길 42  서울특별시 강남구 논현동
3  32000.0    태평아트빌라     언주로121길 15  서울특별시 강남구 논현동
4  26000.0      명주빌라   언주로135길 32-5  서울특별시 강남구 논현동",34995
1168010300,13,42.12,4,2002,"   deposit building          road           dong
0  24000.0      세비앙     개포로25길 17  서울특별시 강남구 개포동
1  26000.0      모아빌   개포로25길 17-9  서울특별시 강남구 개포동
2  23000.0     베네스트  개포로25길 13-10  서울특별시 강남구 개포동
3  23500.0      세비앙     개포로25길 17  서울특별시 강남구 개포동
4  25000.0     행복한집    도산대로78길 47  서울특별시 강남구 청담동",22354.5
1168010800,6,20.57,2,2015,"   deposit       building           road           dong
0  15000.0        (169-7)  봉은사로21길 57-17  서울특별시 강남구 논현동
1  26000.0           공간3차     선릉로115길 23  서울특별시 강남구 논현동
2  28000.0        진흥펠리체B동     논현로115길 21  서울특별시 강남구 논현동
3  16000.0  논현파크빌(133-72)     학동로6길 6-13  서울특별시 강남구 논현동
4  19000.0          더블베이H   봉은사로49길 42-1  서울특별시 강남구 논현동",18073.33333
1168010600,9,30.54,5,2016,"   deposit  building         road           dong
0  29000.0  (913-24)   삼성로67길 8-8  서울특별시 강남구 대치동
1  34000.0     노블323  삼성로75길 32-3  서울특별시 강남구 대치동
2  28200.0     대치동빌딩    삼성로69길 20  서울특별시 강남구 대치동
3  34000.0  (112-18)  선릉로108길 7-1  서울특별시 강남구 삼성동
4  32000.0  (912-22)    역삼로 464-1  서울특별시 강남구 대치동",32646
1168010800,8,25.75,2,1995,"   deposit    building           road           dong
0  17000.0        월드빌라    강남대로146길 15  서울특별시 강남구 논현동
1  18500.0        거산빌라    도산대로8길 20-9  서울특별시 강남구 논현동
2  10500.0     (643-9)  압구정로42길 25-11  서울특별시 강남구 신사동
3  15000.0        카사빌라   논현로155길 30-4  서울특별시 강남구 신사동
4  17000.0  네오빌(10-22)     논현로145길 38  서울특별시 강남구 논현동",14105
1168010700,20,65.57,3,2004,"   deposit  building          road           dong
0  43000.0        동산     역삼로74길 20  서울특별시 강남구 대치동
1  34000.0  (919-14)  선릉로72길 26-16  서울특별시 강남구 대치동
2  34000.0  (919-14)  선릉로72길 26-16  서울특별시 강남구 대치동
3  35000.0     에벤에셀빌    언주로124길 43  서울특별시 강남구 논현동
4  35000.0  (916-69)   삼성로69길 47-4  서울특별시 강남구 대치동",35405
1168010600,9,31,3,2002,"   deposit  building          road           dong
0  15000.0  (957-17)      삼성로84길 8  서울특별시 강남구 대치동
1  15500.0     아름다운집    선릉로76길 5-6  서울특별시 강남구 대치동
2  20000.0   (954-4)  삼성로76길 23-20  서울특별시 강남구 대치동
3  11500.0  (896-15)     역삼로67길 33  서울특별시 강남구 대치동
4  16000.0       리치빌   선릉로72길 6-11  서울특별시 강남구 대치동",16426.66667
1168010100,5,16.59,2,2013,"   deposit        building           road           dong
0  12000.0              란떼  테헤란로19길 34-10  서울특별시 강남구 역삼동
1  11000.0  카사모노(CASAMONO)     논현로106길 23  서울특별시 강남구 역삼동
2  17000.0               .    테헤란로8길 28-4  서울특별시 강남구 역삼동
3  12500.0        RITZVILL     테헤란로55길 49  서울특별시 강남구 역삼동
4  15000.0   역삼동미까사도시형생활주택     테헤란로22길 45  서울특별시 강남구 역삼동",13374
1168011400,12,40.51,1,1986,"   deposit    building        road           dong
0  14500.0        서광빌라  양재대로41길 11  서울특별시 강남구 일원동
1  19500.0  다세대주택(6세대)  개포로138길 38  서울특별시 강남구 일원동
2   8000.0       다세대주택  양재대로53길 32  서울특별시 강남구 일원동
3  20000.0         다세대    일원로3길 88  서울특별시 강남구 일원동
4  22000.0  다세대주택(6세대)   개포로138길 7  서울특별시 강남구 일원동",18205
1168010700,5,15.91,2,2013,"   deposit  building          road           dong
0  15000.0  (554-29)  논현로157길 52-1  서울특별시 강남구 신사동
1  15000.0  (554-29)  논현로157길 52-1  서울특별시 강남구 신사동
2  10000.0  (217-32)    논현로122길 25  서울특별시 강남구 논현동
3  10000.0  (217-32)    논현로122길 25  서울특별시 강남구 논현동
4  16000.0       우림빌   강남대로120길 16  서울특별시 강남구 논현동",12723
1168010800,16,52.05,1,1991,"   deposit  building         road           dong
0  18000.0    기성골드빌라   언주로138길 20  서울특별시 강남구 논현동
1  30000.0    기성골드빌라   언주로138길 20  서울특별시 강남구 논현동
2  27500.0  (184-10)  강남대로116길 20  서울특별시 강남구 논현동
3  23000.0      용호빌라  강남대로124길 64  서울특별시 강남구 논현동
4  20000.0      평천빌라  언주로168길 6-5  서울특별시 강남구 신사동",21133
1168010600,32,104.82,5,2003,"   deposit building          road           dong
0  49000.0  (954-8)  삼성로76길 23-18  서울특별시 강남구 대치동
1  70000.0      파파빌     삼성로76길 21  서울특별시 강남구 대치동
2  50000.0  (955-4)   역삼로83길 22-1  서울특별시 강남구 대치동
3  37000.0     오렌지빌     선릉로135길 5  서울특별시 강남구 논현동
4  50000.0    아름다운집    선릉로76길 5-6  서울특별시 강남구 대치동",50533.33333
1168010600,8,25.84,3,2002,"   deposit  building          road           dong
0  18000.0   유앤미스페이스   선릉로82길 40-6  서울특별시 강남구 대치동
1   8500.0       명준빌     삼성로61길 46  서울특별시 강남구 대치동
2  15000.0   (929-7)  삼성로63길 16-15  서울특별시 강남구 대치동
3  15000.0  (916-46)     삼성로67길 30  서울특별시 강남구 대치동
4  14000.0  (959-29)    삼성로76길 5-6  서울특별시 강남구 대치동",14795
1168010600,19,61.52,4,1992,"   deposit building         road           dong
0  32250.0     청천빌라    역삼로81길 13  서울특별시 강남구 대치동
1  30000.0   삼형그린빌라    삼성로63길 33  서울특별시 강남구 대치동
2  46000.0    뉴한신빌라   봉은사로61길 29  서울특별시 강남구 삼성동
3  29000.0     남강빌라   논현로113길 45  서울특별시 강남구 논현동
4  36000.0     논현빌라  강남대로128길 76  서울특별시 강남구 논현동",32021.5
1168010100,16,53.6,3,2002,"   deposit  building         road           dong
0  14000.0  (749-18)    역삼로17길 17  서울특별시 강남구 역삼동
1  30900.0      삼보빌딩    언주로71길 33  서울특별시 강남구 역삼동
2  17000.0      대하빌딩  강남대로110길 76  서울특별시 강남구 역삼동
3  31000.0      삼보빌딩    언주로71길 33  서울특별시 강남구 역삼동
4  30400.0      삼보빌딩    언주로71길 33  서울특별시 강남구 역삼동",20531
1168010500,17,57.02,4,2004,"   deposit  building         road           dong
0  33000.0  (119-17)   봉은사로78길 15  서울특별시 강남구 삼성동
1  33000.0  (119-17)   봉은사로78길 15  서울특별시 강남구 삼성동
2  29000.0      준명빌딩    삼성로108길 8  서울특별시 강남구 삼성동
3  40000.0       샬롬빌    역삼로67길 15  서울특별시 강남구 대치동
4  30000.0      두나빌라  삼성로67길 20-1  서울특별시 강남구 대치동",30680
1168010800,5,15.7,4,2012,"   deposit building         road           dong
0  13000.0  (197-3)  강남대로114길 26  서울특별시 강남구 논현동
1  15000.0  (197-3)  강남대로114길 26  서울특별시 강남구 논현동
2  15900.0     파인시티   언주로 121-17  서울특별시 강남구 논현동
3  10000.0  (16-38)  도산대로4길 18-5  서울특별시 강남구 논현동
4  13000.0    리안빌리지  강남대로114길 30  서울특별시 강남구 논현동",14058
1168010100,14,46.1,4,2002,"   deposit  building           road           dong
0  16000.0       드림빌     테헤란로53길 41  서울특별시 강남구 역삼동
1  23000.0       드림빌     테헤란로53길 41  서울특별시 강남구 역삼동
2  18000.0     엘림하우스      도곡로13길 16  서울특별시 강남구 역삼동
3  19000.0  (836-41)  강남대로62길 31-10  서울특별시 강남구 역삼동
4  24000.0       레스빌     논현로106길 16  서울특별시 강남구 역삼동",20638.66667
1168010500,9,30.08,2,2003,"   deposit building          road           dong
0  17000.0  초석씨엘하우징  봉은사로73길 17-6  서울특별시 강남구 삼성동
1  16000.0  초석씨엘하우징  봉은사로73길 17-8  서울특별시 강남구 삼성동
2  17000.0   뉴그린하우스    삼성로107길 36  서울특별시 강남구 삼성동
3  19000.0   뉴그린하우스    삼성로107길 36  서울특별시 강남구 삼성동
4  17000.0      벨르빌    삼성로107길 17  서울특별시 강남구 삼성동",18633.33333
1168010500,8,25.97,3,2001,"   deposit building        road           dong
0  18000.0   (32-2)  봉은사로57길 36  서울특별시 강남구 삼성동
1  20000.0    랜드마크빌  선릉로120길 22  서울특별시 강남구 삼성동
2  15000.0    드림하우스  봉은사로71길 47  서울특별시 강남구 삼성동
3  17000.0   뉴그린하우스  삼성로107길 36  서울특별시 강남구 삼성동
4  16000.0   뉴그린하우스  삼성로107길 36  서울특별시 강남구 삼성동",16767.25
1168010100,9,29.08,2,2019,"   deposit building          road           dong
0  35000.0      런던빌     도곡로23길 20  서울특별시 강남구 역삼동
1  28000.0      으뜸빌    도곡로25길 6-1  서울특별시 강남구 역삼동
2  29000.0   690-20  언주로104길 12-4  서울특별시 강남구 역삼동
3  31000.0   마이플레이스     논현로67길 46  서울특별시 강남구 역삼동
4  28500.0   루브르하우스     언주로81길 15  서울특별시 강남구 역삼동",31990
1168010100,21,69.24,1,1988,"   deposit       building       road           dong
0  31973.0  현대하이츠(747-12)  역삼로23길 10  서울특별시 강남구 역삼동
1  45000.0           노아빌라  논현로68길 32  서울특별시 강남구 역삼동
2  25000.0        대원빌라 가동  논현로95길 33  서울특별시 강남구 역삼동
3  50000.0           현대빌라   개포로36길 9  서울특별시 강남구 개포동
4  21500.0        강남빌라 가동  개포로15길 25  서울특별시 강남구 개포동",34375.68
1168010600,15,48.09,5,2002,"   deposit  building          road           dong
0  28000.0     효산휴먼빌     삼성로63길 30  서울특별시 강남구 대치동
1  34000.0     에오스 빌     역삼로70길 21  서울특별시 강남구 대치동
2  20000.0   (928-3)   삼성로67길 27-1  서울특별시 강남구 대치동
3  20000.0        탑빌     역삼로64길 17  서울특별시 강남구 대치동
4  30000.0  삼성동다세대주택  영동대로118길 5-6  서울특별시 강남구 삼성동",28567.5
1168010100,21,68.58,1,1994,"   deposit building         road           dong
0  40000.0     효경빌라    역삼로17길 20  서울특별시 강남구 역삼동
1  45000.0     노아빌라    논현로68길 32  서울특별시 강남구 역삼동
2  29000.0    새롬그린빌    개포로20길 37  서울특별시 강남구 개포동
3  29500.0      프리죤    개포로20길 58  서울특별시 강남구 개포동
4  25000.0  초원하이츠빌라  논현로16길 20-4  서울특별시 강남구 개포동",35860
1168010600,26,84.99,2,1994,"   deposit building         road           dong
0  39000.0    현대빌라트   논현로157길 17  서울특별시 강남구 신사동
1  41000.0     도시빌라    학동로97길 39  서울특별시 강남구 청담동
2  40000.0     성영맨션   도산대로85길 18  서울특별시 강남구 청담동
3  46000.0    남서울빌라    역삼로90길 30  서울특별시 강남구 대치동
4  55000.0    현대하이츠  선릉로72길 10-8  서울특별시 강남구 대치동",42214
1168010100,12,40.5,2,1996,"   deposit       building       road           dong
0  22000.0           은성주택  언주로69길 30  서울특별시 강남구 역삼동
1  20000.0       (777-40)  도곡로25길 32  서울특별시 강남구 역삼동
2  25000.0       (791-19)  역삼로20길 21  서울특별시 강남구 역삼동
3  25000.0       (791-19)  역삼로20길 21  서울특별시 강남구 역삼동
4  19000.0  리빙하이츠(664-11)  언주로97길 30  서울특별시 강남구 역삼동",20240
1168011800,9,29.925,2,2015,"   deposit              building            road           dong
0  26000.0                리버풀하우스  남부순환로351길 38-3  서울특별시 강남구 도곡동
1  27000.0                아크로파크1      강남대로54길 17  서울특별시 강남구 도곡동
2  23000.0  도곡동 948-30 공동주택 (부백)        도곡로2길 34  서울특별시 강남구 도곡동
3  18000.0  도곡동 948-30 공동주택 (부백)        도곡로2길 34  서울특별시 강남구 도곡동
4  28800.0                    가동    남부순환로377길 21  서울특별시 강남구 도곡동",26484.16667
1168011400,14,45.92,2,1987,"   deposit    building        road           dong
0  17000.0       위법건축물  개포로118길 62  서울특별시 강남구 일원동
1  22000.0  다세대주택(6세대)   개포로138길 7  서울특별시 강남구 일원동
2  20000.0         다세대    일원로3길 88  서울특별시 강남구 일원동
3  19000.0       다세대주택  양재대로43길 24  서울특별시 강남구 일원동
4  20000.0  다세대주택(6세대)  양재대로49길 13  서울특별시 강남구 일원동",20255
1168010300,25,83.68,5,2011,"   deposit      building         road           dong
0  26000.0      (660-32)     언주로6길 24  서울특별시 강남구 개포동
1  26000.0      (660-32)     언주로6길 24  서울특별시 강남구 개포동
2  38000.0  노블레스(1216-9)     개포로24길 9  서울특별시 강남구 개포동
3  48000.0          씨라인빌  봉은사로82길 9-3  서울특별시 강남구 삼성동
4  35000.0      7th HILL   도산대로66길 30  서울특별시 강남구 청담동",28090
1168011800,7,23.52,1,2016,"   deposit              building          road           dong
0  22000.0               아크로파크3차  남부순환로351길 46  서울특별시 강남구 도곡동
1  28000.0               아크로파크3차  남부순환로351길 46  서울특별시 강남구 도곡동
2  23000.0  도곡동 948-30 공동주택 (부백)      도곡로2길 34  서울특별시 강남구 도곡동
3  27000.0                아크로파크1    강남대로54길 17  서울특별시 강남구 도곡동
4  18000.0  도곡동 948-30 공동주택 (부백)      도곡로2길 34  서울특별시 강남구 도곡동",22397
1168010800,9,29.64,2,2015,"   deposit  building          road           dong
0  27000.0   진흥펠리체A동    논현로115길 19  서울특별시 강남구 논현동
1  25000.0  (167-22)   강남대로120길 21  서울특별시 강남구 논현동
2  26000.0     첼시하우스  학동로30길 37-20  서울특별시 강남구 논현동
3  26000.0     첼시하우스  학동로30길 37-20  서울특별시 강남구 논현동
4  26000.0     첼시하우스  학동로30길 37-20  서울특별시 강남구 논현동",26421
1168010800,7,22.95,2,2002,"   deposit  building           road           dong
0  14000.0  (136-31)    강남대로128길 66  서울특별시 강남구 논현동
1  12000.0    올리버하우스  강남대로128길 44-8  서울특별시 강남구 논현동
2  13000.0       그린빌      학동로33길 34  서울특별시 강남구 논현동
3  14000.0       플로빌      학동로26길 63  서울특별시 강남구 논현동
4  18000.0       나인빌     선릉로135길 15  서울특별시 강남구 논현동",13585
1168010300,7,22.9,4,1994,"   deposit        building         road           dong
0  10000.0   우성파크빌라(161-0)    선릉로10길 28  서울특별시 강남구 개포동
1  15000.0          한신빌라A동  논현로8길 32-12  서울특별시 강남구 개포동
2  12500.0          삼성리더스빌  영동대로118길 22  서울특별시 강남구 삼성동
3  19000.0  뉴 아트빌라(1182-4)   논현로8길 66-9  서울특별시 강남구 개포동
4   8500.0           새롬그린빌    개포로20길 37  서울특별시 강남구 개포동",11130
1168011800,13,42.93,3,2019,"   deposit         building            road           dong
0  28800.0               가동    남부순환로377길 21  서울특별시 강남구 도곡동
1  27300.0           리버풀하우스  남부순환로351길 38-3  서울특별시 강남구 도곡동
2  29000.0           아크로파크1      강남대로54길 17  서울특별시 강남구 도곡동
3  27000.0           리버풀하우스  남부순환로351길 38-3  서울특별시 강남구 도곡동
4  41000.0  도곡동 892-16 공동주택       도곡로18길 41  서울특별시 강남구 도곡동",36743.33333
1168010100,9,28.3,6,2019,"   deposit      building           road           dong
0  42000.0      역삼이안베스티움    언주로71길 19-1  서울특별시 강남구 역삼동
1  35000.0           런던빌      도곡로23길 20  서울특별시 강남구 역삼동
2  34100.0  꿈꾸지오(794-21)      논현로65길 37  서울특별시 강남구 역삼동
3  29400.0          꿈꾸지오  테헤란로53길 57-17  서울특별시 강남구 역삼동
4  28000.0          꿈꾸지오  테헤란로53길 57-17  서울특별시 강남구 역삼동",38939
1168010600,10,33.54,4,2003,"   deposit  building          road           dong
0  18000.0       리치빌     선릉로62길 39  서울특별시 강남구 대치동
1  18000.0       리치빌     선릉로62길 39  서울특별시 강남구 대치동
2  15000.0  (962-15)     역삼로84길 26  서울특별시 강남구 대치동
3  17000.0       리치빌   선릉로72길 6-11  서울특별시 강남구 대치동
4  20000.0   (954-8)  삼성로76길 23-18  서울특별시 강남구 대치동",20032.33333
1168010100,15,49.48,5,2003,"   deposit  building       road           dong
0  32000.0      삼보빌딩  언주로71길 33  서울특별시 강남구 역삼동
1  17000.0     개나리빌라  도곡로25길 23  서울특별시 강남구 역삼동
2  17000.0     개나리빌라  도곡로25길 23  서울특별시 강남구 역삼동
3  31500.0     성원노브빌  논현로65길 44  서울특별시 강남구 역삼동
4  19000.0  (732-13)  언주로75길 21  서울특별시 강남구 역삼동",24989
1168010800,7,23.34,3,2001,"   deposit      building        road           dong
0  12000.0       한강골드빌리지    학동로12길 9  서울특별시 강남구 논현동
1  17000.0          힐하우스  언주로141길 36  서울특별시 강남구 논현동
2  20000.0  삼부빌라(229-23)  논현로114길 19  서울특별시 강남구 논현동
3  12000.0       (155-0)  봉은사로21길 52  서울특별시 강남구 논현동
4  17000.0       MY Home  도산대로38길 52  서울특별시 강남구 논현동",13910
1168011400,18,59.75,1,1993,"   deposit building       road           dong
0  40000.0    청솔빌리지  광평로10길 50  서울특별시 강남구 일원동
1  40000.0    청솔빌리지  광평로10길 50  서울특별시 강남구 일원동
2  31000.0    청솔빌리지  광평로10길 50  서울특별시 강남구 일원동
3  43000.0    청솔빌리지  광평로10길 50  서울특별시 강남구 일원동
4  38000.0    청솔빌리지  광평로10길 50  서울특별시 강남구 일원동",39545.44994
1168010100,10,32.31,1,2002,"   deposit building          road           dong
0  18000.0  씨엘타운 B동     논현로97길 28  서울특별시 강남구 역삼동
1  17000.0  씨엘타운 B동     논현로97길 28  서울특별시 강남구 역삼동
2  20000.0      홍스빌   언주로97길 23-6  서울특별시 강남구 역삼동
3  17000.0  (781-3)     논현로68길 14  서울특별시 강남구 역삼동
4  13000.0    대원빌리지  테헤란로39길 35-2  서울특별시 강남구 역삼동",17110
1168010800,10,32.85,1,2000,"   deposit  building         road           dong
0  17000.0      힐하우스   언주로141길 36  서울특별시 강남구 논현동
1  14000.0    파인힐하우스  학동로44길 47-5  서울특별시 강남구 논현동
2  13000.0      산호빌라   봉은사로25길 68  서울특별시 강남구 논현동
3  13000.0      산호빌라   봉은사로25길 68  서울특별시 강남구 논현동
4   9500.0  (178-15)   봉은사로21길 31  서울특별시 강남구 논현동",16660
1168010800,13,41.83,2,2010,"   deposit  building          road           dong
0  29000.0     펠리체토모   학동로47길 13-4  서울특별시 강남구 논현동
1  29000.0     펠리체토모   학동로47길 13-4  서울특별시 강남구 논현동
2  29000.0  (113-13)   학동로47길 13-9  서울특별시 강남구 논현동
3  20000.0  Terrazio  봉은사로49길 21-9  서울특별시 강남구 논현동
4  24000.0  (113-11)   학동로47길 13-5  서울특별시 강남구 논현동",26490
1168010100,10,32.84,4,2001,"   deposit     building         road           dong
0  17000.0        엘림하우스    도곡로13길 16  서울특별시 강남구 역삼동
1  19500.0        이지빌라트    도곡로37길 13  서울특별시 강남구 역삼동
2  16000.0         타임빌라    언주로67길 15  서울특별시 강남구 역삼동
3  18000.0  Grace Ville  논현로97길 19-6  서울특별시 강남구 역삼동
4  16000.0         삼보빌딩    언주로71길 33  서울특별시 강남구 역삼동",17096.66667
1168010500,36,119.17,1,1980,"   deposit      building           road           dong
0  20000.0  영동골든빌라(34-1)      학동로67길 20  서울특별시 강남구 청담동
1  90000.0         현대_맨션     압구정로32길 37  서울특별시 강남구 신사동
2  42000.0          런던빌라  영동대로118길 30-8  서울특별시 강남구 삼성동
3  30000.0       (124-6)     봉은사로68길 47  서울특별시 강남구 삼성동
4  40000.0         신성아트3     테헤란로39길 35  서울특별시 강남구 역삼동",56880
1168010600,19,63.71,4,2002,"   deposit  building          road           dong
0  21000.0      기린빌딩      역삼로73길 6  서울특별시 강남구 대치동
1  45000.0     예인쉐르빌     삼성로67길 27  서울특별시 강남구 대치동
2  32500.0  (975-19)     도곡로83길 14  서울특별시 강남구 대치동
3  40000.0       샬롬빌     역삼로67길 15  서울특별시 강남구 대치동
4  20000.0     그레이스빌  삼성로76길 23-13  서울특별시 강남구 대치동",27360
1168010100,9,28.38,2,2003,"   deposit building         road           dong
0  16000.0    문송빌리지    역삼로17길 30  서울특별시 강남구 역삼동
1  15000.0      스타빌    논현로68길 28  서울특별시 강남구 역삼동
2  12000.0    백훈아트빌   언주로103길 28  서울특별시 강남구 역삼동
3  13000.0    코지하우스  논현로67길 24-2  서울특별시 강남구 역삼동
4   4000.0  (793-2)    도곡로13길 26  서울특별시 강남구 역삼동",15708
1168010500,28,93.65,-1,1991,"   deposit  building           road           dong
0  45000.0  효성빌라(B동)  영동대로118길 38-4  서울특별시 강남구 삼성동
1  35000.0      도원빌라  영동대로118길 43-6  서울특별시 강남구 삼성동
2  20000.0  (246-18)      학동로44길 14  서울특별시 강남구 논현동
3  29400.0      경복빌라     선릉로111길 27  서울특별시 강남구 논현동
4  25000.0      남양주택      역삼로90길 34  서울특별시 강남구 대치동",48588
1168010600,10,34.35,5,2011,"   deposit  building          road           dong
0  37000.0      썬빌리지     역삼로70길 20  서울특별시 강남구 대치동
1  28200.0     대치동빌딩     삼성로69길 20  서울특별시 강남구 대치동
2  16000.0  (955-17)   삼성로76길 23-7  서울특별시 강남구 대치동
3  29000.0  (913-24)    삼성로67길 8-8  서울특별시 강남구 대치동
4  16000.0  (116-15)  봉은사로72길 13-4  서울특별시 강남구 삼성동",24882.53333
1168010100,11,36,4,2000,"   deposit building        road           dong
0  16000.0     타임빌라   언주로67길 15  서울특별시 강남구 역삼동
1  22000.0     엠하우스  봉은사로30길 33  서울특별시 강남구 역삼동
2  21500.0     엠하우스  봉은사로30길 33  서울특별시 강남구 역삼동
3  17000.0  (684-5)  언주로106길 27  서울특별시 강남구 역삼동
4  17000.0    엘림하우스   도곡로13길 16  서울특별시 강남구 역삼동",18620.5
1168010100,22,71.1,3,2002,"   deposit building        road           dong
0  17000.0  아카데미하우스   언주로63길 23  서울특별시 강남구 역삼동
1  45000.0  에버하임(a)  테헤란로32길 50  서울특별시 강남구 역삼동
2  34000.0    에이스빌라   논현로70길 30  서울특별시 강남구 역삼동
3  44000.0   갤러리빌A동  논현로106길 50  서울특별시 강남구 역삼동
4  38000.0   갤러리빌C동  논현로106길 46  서울특별시 강남구 역삼동",32463
1168010800,6,21.3,-1,1995,"   deposit  building           road           dong
0   8500.0   (643-9)  압구정로42길 25-11  서울특별시 강남구 신사동
1   7000.0  논현힐사이드빌라      학동로18길 67  서울특별시 강남구 논현동
2   7500.0      새터빌라     도산대로54길 56  서울특별시 강남구 논현동
3  10500.0      신혼빌라     논현로115길 51  서울특별시 강남구 논현동
4  14000.0      파인빌라      삼성로67길 40  서울특별시 강남구 대치동",8825
1168010800,9,29.85,4,2015,"   deposit      building           road           dong
0  29000.0        논현밸류II     언주로136길 32  서울특별시 강남구 논현동
1  26000.0         첼시하우스   학동로30길 37-20  서울특별시 강남구 논현동
2  30000.0         호야하우스  강남대로122길 30-4  서울특별시 강남구 논현동
3  24000.0          논현밸류     논현로121길 58  서울특별시 강남구 논현동
4  16000.0  센트럴빌(130-20)    학동로28길 19-2  서울특별시 강남구 논현동",28454
1168010100,15,50.73,4,2003,"   deposit  building          road           dong
0  24000.0  (836-64)  강남대로62길 35-7  서울특별시 강남구 역삼동
1  19000.0  (795-40)     도곡로19길 28  서울특별시 강남구 역삼동
2  16000.0       드림빌    테헤란로53길 41  서울특별시 강남구 역삼동
3  23000.0       드림빌    테헤란로53길 41  서울특별시 강남구 역삼동
4  31000.0      삼보빌딩     언주로71길 33  서울특별시 강남구 역삼동",26345
1168010800,7,21.71,4,2019,"   deposit       building           road           dong
0  34000.0    논현동 187-7,8    강남대로118길 66  서울특별시 강남구 논현동
1  21000.0  케아하우스(188-12)  강남대로120길 70-2  서울특별시 강남구 논현동
2  35000.0    논현동 187-7,8    강남대로118길 66  서울특별시 강남구 논현동
3  25000.0  케아하우스(188-12)  강남대로120길 70-2  서울특별시 강남구 논현동
4  28500.0          동광팰리스  도산대로54길 48-11  서울특별시 강남구 논현동",30415
1168010100,20,65.37,2,2003,"   deposit     building          road           dong
0  45000.0       갤러리빌B동  논현로106길 48-1  서울특별시 강남구 역삼동
1  21000.0       갤러리빌A동    논현로106길 50  서울특별시 강남구 역삼동
2  16000.0          파인빌   논현로64길 31-4  서울특별시 강남구 역삼동
3  25000.0  Grace Ville   논현로97길 19-6  서울특별시 강남구 역삼동
4  48000.0        네오아키빌     언주로71길 28  서울특별시 강남구 역삼동",31812
1168010600,16,54.45,5,2002,"   deposit  building         road           dong
0  34000.0     에오스 빌    역삼로70길 21  서울특별시 강남구 대치동
1  28000.0     효산휴먼빌    삼성로63길 30  서울특별시 강남구 대치동
2  31000.0    한스타운B동  역삼로81길 18-2  서울특별시 강남구 대치동
3  39000.0    오페라하우스  선릉로76길 5-14  서울특별시 강남구 대치동
4  24000.0  (959-29)   삼성로76길 5-6  서울특별시 강남구 대치동",30874
1168010400,23,75.89,1,1988,"   deposit building         road           dong
0  38500.0     언주빌라   봉은사로61길 26  서울특별시 강남구 삼성동
1  40000.0     대현빌라   봉은사로63길 37  서울특별시 강남구 삼성동
2  30000.0   럭키금성빌라  영동대로114길 55  서울특별시 강남구 삼성동
3  55000.0  현대하이츠빌라  영동대로122길 23  서울특별시 강남구 삼성동
4  50000.0     현대빌라     개포로36길 9  서울특별시 강남구 개포동",35520
1168010700,39,129.7,1,1993,"   deposit     building           road           dong
0  44000.0         경복빌라     선릉로111길 27  서울특별시 강남구 논현동
1  80000.0         금향빌라    봉은사로109길 18  서울특별시 강남구 삼성동
2  80000.0  동궁빌리지(92-0)     압구정로80길 43  서울특별시 강남구 청담동
3  40000.0       정호강남맨션  강남대로122길 29-4  서울특별시 강남구 논현동
4  60000.0        현대파크빌     선릉로108길 43  서울특별시 강남구 삼성동",73111.85714
1168010600,11,36.72,3,2002,"   deposit building          road           dong
0  16000.0      리치빌   선릉로72길 6-11  서울특별시 강남구 대치동
1  20000.0  (954-4)  삼성로76길 23-20  서울특별시 강남구 대치동
2  15500.0    아름다운집    선릉로76길 5-6  서울특별시 강남구 대치동
3  21000.0    그레이스빌  삼성로76길 23-13  서울특별시 강남구 대치동
4  24000.0      리츠빌     삼성로69길 33  서울특별시 강남구 대치동",19926.66667
1168010100,8,26,1,2000,"   deposit  building          road           dong
0  17000.0       모닝홈     논현로79길 32  서울특별시 강남구 역삼동
1  10000.0   (684-5)    언주로106길 27  서울특별시 강남구 역삼동
2  10000.0  ivillage   논현로70길 28-1  서울특별시 강남구 역삼동
3  19000.0   (781-3)     논현로68길 14  서울특별시 강남구 역삼동
4  17000.0       예담빌  언주로97길 31-10  서울특별시 강남구 역삼동",16340
